# $E$ (mev)	Int (arb. units)	Err. bars (arb. units)
-2.914000e+02	1.060734e+00	4.658882e+00
-2.867000e+02	8.841134e-01	4.590089e+00
-2.820000e+02	-1.723166e-01	4.221420e+00
-2.773000e+02	-7.012605e-01	4.033785e+00
-2.726000e+02	3.054568e-03	4.281064e+00
-2.679000e+02	-3.487164e-01	4.159485e+00
-2.632000e+02	1.808838e-01	4.346056e+00
-2.585000e+02	1.805285e-01	4.310268e+00
-2.538000e+02	5.323904e-01	4.468604e+00
-2.491000e+02	-1.722035e-01	4.221566e+00
-2.444000e+02	1.804071e-01	4.345757e+00
-2.397000e+02	-7.012605e-01	4.033785e+00
-2.350000e+02	3.268243e-03	4.283606e+00
-2.303000e+02	3.644509e-03	4.280089e+00
-2.256000e+02	-1.725949e-01	4.218297e+00
-2.209000e+02	4.614153e-03	4.280778e+00
-2.162000e+02	-1.724481e-01	4.220824e+00
-2.115000e+02	-5.245755e-01	4.095157e+00
-2.068000e+02	-7.012605e-01	4.033785e+00
-2.021000e+02	-3.486525e-01	4.158600e+00
-1.974000e+02	1.799461e-01	4.345775e+00
-1.927000e+02	-3.488227e-01	4.158685e+00
-1.880000e+02	-3.486525e-01	4.158600e+00
-1.833000e+02	-1.729150e-01	4.218766e+00
-1.786000e+02	-5.252490e-01	4.096722e+00
-1.739000e+02	-3.495062e-01	4.155543e+00
-1.692000e+02	-3.486392e-01	4.157749e+00
-1.645000e+02	3.291097e-03	4.281184e+00
-1.598000e+02	1.792486e-01	4.347076e+00
-1.551000e+02	-3.494628e-01	4.158561e+00
-1.504000e+02	-3.488062e-01	4.158328e+00
-1.457000e+02	3.563981e-01	4.411133e+00
-1.410000e+02	-1.727648e-01	4.218896e+00
-1.363000e+02	-3.489450e-01	4.159130e+00
-1.316000e+02	1.802946e-01	4.346866e+00
-1.269000e+02	-3.488555e-01	4.158908e+00
-1.222000e+02	3.553614e-01	4.404418e+00
-1.175000e+02	-1.725415e-01	4.216885e+00
-1.128000e+02	5.328989e-01	4.469191e+00
-1.081000e+02	3.860426e-03	4.284610e+00
-1.034000e+02	1.413089e+00	4.781833e+00
-9.870000e+01	5.322124e-01	4.463680e+00
-9.400000e+01	1.796005e-01	4.338824e+00
-8.930000e+01	7.082838e-01	4.530548e+00
-8.460000e+01	7.080347e-01	4.535809e+00
-7.990000e+01	-1.724595e-01	4.221725e+00
-7.520000e+01	8.855631e-01	4.596149e+00
-7.050000e+01	2.472751e+00	5.124125e+00
-6.580000e+01	4.765153e+00	5.937585e+00
-6.110000e+01	1.591524e+00	4.842320e+00
-5.640000e+01	1.590010e+00	4.847601e+00
-5.170000e+01	1.590099e+00	4.843164e+00
-4.700000e+01	1.235921e+00	4.709227e+00
-4.230000e+01	2.120282e+00	5.031844e+00
-3.760000e+01	2.647860e+00	5.218848e+00
-3.290000e+01	5.821965e+00	6.303287e+00
-2.820000e+01	8.639117e+00	7.277344e+00
-2.350000e+01	1.163349e+01	8.291002e+00
-1.880000e+01	2.449602e+01	1.242881e+01
-1.410000e+01	3.683574e+01	1.659657e+01
-9.400000e+00	4.899872e+01	2.029019e+01
-4.700000e+00	5.834040e+01	2.277557e+01
0.000000e+00	7.014664e+01	2.601980e+01
4.700000e+00	6.574637e+01	2.467065e+01
9.400000e+00	7.173735e+01	2.628072e+01
1.410000e+01	5.817121e+01	2.262013e+01
1.880000e+01	7.085376e+01	2.639234e+01
2.350000e+01	5.340734e+01	2.159132e+01
2.820000e+01	4.935548e+01	2.009006e+01
3.290000e+01	4.265533e+01	1.800632e+01
3.760000e+01	3.684289e+01	1.607394e+01
4.230000e+01	2.714961e+01	1.341500e+01
4.700000e+01	2.256439e+01	1.190737e+01
5.170000e+01	1.921429e+01	1.091203e+01
5.640000e+01	1.727653e+01	1.010654e+01
6.110000e+01	8.816201e+00	7.334323e+00
6.580000e+01	9.699020e+00	7.521677e+00
7.050000e+01	8.990032e+00	7.414881e+00
7.520000e+01	5.291613e+00	6.149977e+00
7.990000e+01	4.409805e+00	5.845583e+00
8.460000e+01	4.587200e+00	5.893621e+00
8.930000e+01	3.882052e+00	5.623280e+00
9.400000e+01	3.702666e+00	5.551092e+00
9.870000e+01	5.818706e+00	6.334667e+00
1.034000e+02	3.176325e+00	5.404150e+00
1.081000e+02	3.703684e+00	5.590608e+00
1.128000e+02	2.822874e+00	5.280819e+00
1.175000e+02	1.238269e+00	4.723343e+00
1.222000e+02	1.413404e+00	4.748101e+00
1.269000e+02	3.177091e+00	5.363234e+00
1.316000e+02	3.174388e+00	5.406763e+00
1.363000e+02	1.237506e+00	4.720020e+00
1.410000e+02	1.940511e+00	4.965707e+00
1.457000e+02	2.118784e+00	5.034259e+00
1.504000e+02	2.824307e+00	5.251601e+00
1.551000e+02	1.590584e+00	4.848177e+00
1.598000e+02	2.295167e+00	5.099968e+00
1.645000e+02	1.236912e+00	4.685579e+00
1.692000e+02	1.766553e+00	4.909206e+00
1.739000e+02	1.236109e+00	4.721855e+00
1.786000e+02	1.061460e+00	4.658888e+00
1.833000e+02	1.237853e+00	4.722903e+00
1.880000e+02	1.236934e+00	4.723079e+00
1.927000e+02	8.836207e-01	4.592579e+00
1.974000e+02	1.414002e+00	4.787568e+00
2.021000e+02	-1.723559e-01	4.220539e+00
2.068000e+02	1.059366e+00	4.655522e+00
2.115000e+02	1.060288e+00	4.659149e+00
2.162000e+02	1.061292e+00	4.656727e+00
2.209000e+02	1.796175e-01	4.348638e+00
2.256000e+02	5.315841e-01	4.471978e+00
2.303000e+02	1.589612e+00	4.845587e+00
2.350000e+02	1.798382e-01	4.347264e+00
2.397000e+02	1.792798e-01	4.347410e+00
2.444000e+02	1.798326e-01	4.346822e+00
2.491000e+02	5.331015e-01	4.470892e+00
2.538000e+02	1.793541e-01	4.346979e+00
2.585000e+02	1.791347e-01	4.347152e+00
2.632000e+02	2.740003e-03	4.283357e+00
2.679000e+02	3.505418e-03	4.282724e+00
2.726000e+02	1.790319e-01	4.345108e+00
2.773000e+02	2.866975e-03	4.282926e+00
2.820000e+02	3.560308e-01	4.406589e+00
2.867000e+02	3.565748e-01	4.405807e+00
2.914000e+02	1.799482e-01	4.344331e+00
2.961000e+02	3.562506e-01	4.405846e+00
3.008000e+02	1.805922e-01	4.342679e+00
3.055000e+02	3.564911e-01	4.405067e+00
3.102000e+02	1.060366e+00	4.654589e+00
3.149000e+02	1.061139e+00	4.653398e+00
3.196000e+02	7.070696e-01	4.532826e+00
3.243000e+02	1.787776e-01	4.344944e+00
3.290000e+02	5.316633e-01	4.468157e+00
3.337000e+02	7.086239e-01	4.530332e+00
3.384000e+02	1.237269e+00	4.716734e+00
3.431000e+02	8.853592e-01	4.591408e+00
3.478000e+02	1.796013e-01	4.344132e+00
3.525000e+02	-1.730200e-01	4.220168e+00
3.572000e+02	3.422792e-03	4.281774e+00
3.619000e+02	1.798656e-01	4.343381e+00
3.666000e+02	7.070874e-01	4.528857e+00
3.713000e+02	1.794342e-01	4.344711e+00
3.760000e+02	3.569696e-01	4.406132e+00
3.807000e+02	5.330514e-01	4.468938e+00
3.854000e+02	1.803597e-01	4.344863e+00
