# $E$ (ev)	Int (arb. units)
-6.339257e-01	2.865166e+00
-6.442649e-01	2.918816e+00
-6.546042e-01	2.922288e+00
-6.649435e-01	2.863258e+00
-6.752827e-01	2.804229e+00
-6.856220e-01	2.745199e+00
-6.959612e-01	2.686170e+00
-7.063005e-01	2.653830e+00
-7.166397e-01	2.638598e+00
-7.269790e-01	2.623366e+00
-7.373183e-01	2.608135e+00
-7.476575e-01	2.592903e+00
-7.579968e-01	2.591810e+00
-7.683360e-01	2.594859e+00
-7.786753e-01	2.597908e+00
-7.890145e-01	2.600956e+00
-7.993538e-01	2.604005e+00
-8.096931e-01	2.615790e+00
-8.200323e-01	2.628157e+00
-8.303716e-01	2.640525e+00
-8.407108e-01	2.652892e+00
-8.510501e-01	2.670022e+00
-8.613893e-01	2.729281e+00
-8.717286e-01	2.788541e+00
-8.820679e-01	2.847800e+00
-8.924071e-01	2.907060e+00
-9.027464e-01	2.982519e+00
-9.130856e-01	3.102764e+00
-9.234249e-01	3.223009e+00
-9.337641e-01	3.343254e+00
-9.441034e-01	3.463499e+00
-9.544426e-01	3.590670e+00
-9.647819e-01	3.727036e+00
-9.751212e-01	3.863401e+00
-9.854604e-01	3.999766e+00
-9.957997e-01	4.136131e+00
-1.006139e+00	4.183988e+00
-1.016478e+00	4.171286e+00
-1.026817e+00	4.158584e+00
-1.037157e+00	4.145882e+00
-1.047496e+00	4.133181e+00
-1.057835e+00	4.211870e+00
-1.068174e+00	4.319766e+00
-1.078514e+00	4.427662e+00
-1.088853e+00	4.535558e+00
-1.099192e+00	4.643455e+00
-1.109532e+00	4.615447e+00
-1.119871e+00	4.575922e+00
-1.130210e+00	4.536397e+00
-1.140549e+00	4.496872e+00
-1.150889e+00	4.457182e+00
-1.161228e+00	4.415729e+00
-1.171567e+00	4.374276e+00
-1.181906e+00	4.332823e+00
-1.192246e+00	4.291371e+00
-1.202585e+00	4.274609e+00
-1.212924e+00	4.331921e+00
-1.223263e+00	4.389234e+00
-1.233603e+00	4.446546e+00
-1.243942e+00	4.503858e+00
-1.254281e+00	4.491706e+00
-1.264620e+00	4.381255e+00
-1.274960e+00	4.270804e+00
-1.285299e+00	4.160353e+00
-1.295638e+00	4.049902e+00
-1.305977e+00	4.013194e+00
-1.316317e+00	4.030297e+00
-1.326656e+00	4.047400e+00
-1.336995e+00	4.064503e+00
-1.347334e+00	4.081607e+00
-1.357674e+00	4.131528e+00
-1.368013e+00	4.192850e+00
-1.378352e+00	4.254172e+00
-1.388691e+00	4.315493e+00
-1.399031e+00	4.376815e+00
-1.409370e+00	4.337960e+00
-1.419709e+00	4.288741e+00
-1.430048e+00	4.239523e+00
-1.440388e+00	4.190304e+00
-1.450727e+00	4.136889e+00
-1.461066e+00	4.027977e+00
-1.471405e+00	3.919066e+00
-1.481745e+00	3.810155e+00
-1.492084e+00	3.701244e+00
-1.502423e+00	3.638796e+00
-1.512763e+00	3.728130e+00
-1.523102e+00	3.817464e+00
-1.533441e+00	3.906798e+00
-1.543780e+00	3.996132e+00
-1.554120e+00	3.990373e+00
-1.564459e+00	3.841044e+00
-1.574798e+00	3.691716e+00
-1.585137e+00	3.542387e+00
-1.595477e+00	3.393058e+00
-1.605816e+00	3.375824e+00
-1.616155e+00	3.461331e+00
-1.626494e+00	3.546837e+00
-1.636834e+00	3.632344e+00
-1.647173e+00	3.717850e+00
-1.657512e+00	3.644219e+00
-1.667851e+00	3.510697e+00
-1.678191e+00	3.377175e+00
-1.688530e+00	3.243653e+00
-1.698869e+00	3.110131e+00
-1.709208e+00	3.185759e+00
-1.719548e+00	3.287072e+00
-1.729887e+00	3.388386e+00
-1.740226e+00	3.489700e+00
-1.750565e+00	3.582181e+00
-1.760905e+00	3.521989e+00
-1.771244e+00	3.461797e+00
-1.781583e+00	3.401606e+00
-1.791922e+00	3.341414e+00
-1.802262e+00	3.314851e+00
-1.812601e+00	3.408388e+00
-1.822940e+00	3.501925e+00
-1.833279e+00	3.595463e+00
-1.843619e+00	3.689000e+00
-1.853958e+00	3.715836e+00
-1.864297e+00	3.635133e+00
-1.874637e+00	3.554431e+00
-1.884976e+00	3.473728e+00
-1.895315e+00	3.393025e+00
-1.905654e+00	3.368708e+00
-1.915994e+00	3.391109e+00
-1.926333e+00	3.413510e+00
-1.936672e+00	3.435911e+00
-1.947011e+00	3.458313e+00
-1.957351e+00	3.480714e+00
-1.967690e+00	3.503115e+00
-1.978029e+00	3.525516e+00
-1.988368e+00	3.547918e+00
-1.998708e+00	3.570319e+00
-2.009047e+00	3.567680e+00
-2.019386e+00	3.561464e+00
-2.029725e+00	3.555248e+00
-2.040065e+00	3.549031e+00
-2.050404e+00	3.542815e+00
-2.060743e+00	3.536599e+00
-2.071082e+00	3.530383e+00
-2.081422e+00	3.524167e+00
-2.091761e+00	3.517951e+00
-2.102100e+00	3.524349e+00
-2.112439e+00	3.580232e+00
-2.122779e+00	3.636116e+00
-2.133118e+00	3.691999e+00
-2.143457e+00	3.747883e+00
-2.153796e+00	3.803766e+00
-2.164136e+00	3.859650e+00
-2.174475e+00	3.915533e+00
-2.184814e+00	3.971417e+00
-2.195153e+00	4.027300e+00
-2.205493e+00	4.081185e+00
-2.215832e+00	4.133307e+00
-2.226171e+00	4.185428e+00
-2.236511e+00	4.237550e+00
-2.246850e+00	4.289671e+00
-2.257189e+00	4.341793e+00
-2.267528e+00	4.393915e+00
-2.277868e+00	4.446036e+00
-2.288207e+00	4.498158e+00
-2.298546e+00	4.550279e+00
-2.308885e+00	4.550861e+00
-2.319225e+00	4.543008e+00
-2.329564e+00	4.535156e+00
-2.339903e+00	4.527303e+00
-2.350242e+00	4.519451e+00
-2.360582e+00	4.511598e+00
-2.370921e+00	4.503746e+00
-2.381260e+00	4.495894e+00
-2.391599e+00	4.488041e+00
-2.401939e+00	4.475917e+00
-2.412278e+00	4.445280e+00
-2.422617e+00	4.414643e+00
-2.432956e+00	4.384007e+00
-2.443296e+00	4.353370e+00
-2.453635e+00	4.322733e+00
-2.463974e+00	4.292096e+00
-2.474313e+00	4.261460e+00
-2.484653e+00	4.230823e+00
-2.494992e+00	4.200186e+00
-2.505331e+00	4.169118e+00
-2.515670e+00	4.137644e+00
-2.526010e+00	4.106171e+00
-2.536349e+00	4.074697e+00
-2.546688e+00	4.043224e+00
-2.557027e+00	4.011750e+00
-2.567367e+00	3.980277e+00
-2.577706e+00	3.948803e+00
-2.588045e+00	3.917329e+00
-2.598384e+00	3.885856e+00
-2.608724e+00	3.973896e+00
-2.619063e+00	4.084069e+00
-2.629402e+00	4.194241e+00
-2.639742e+00	4.304414e+00
-2.650081e+00	4.414586e+00
-2.660420e+00	4.524759e+00
-2.670759e+00	4.634931e+00
-2.681099e+00	4.745104e+00
-2.691438e+00	4.855277e+00
-2.701777e+00	4.952670e+00
-2.712116e+00	4.988495e+00
-2.722456e+00	5.024319e+00
-2.732795e+00	5.060144e+00
-2.743134e+00	5.095968e+00
-2.753473e+00	5.131793e+00
-2.763813e+00	5.167617e+00
-2.774152e+00	5.203442e+00
-2.784491e+00	5.239266e+00
-2.794830e+00	5.275091e+00
-2.805170e+00	5.302953e+00
-2.815509e+00	5.322852e+00
-2.825848e+00	5.342751e+00
-2.836187e+00	5.362651e+00
-2.846527e+00	5.382550e+00
-2.856866e+00	5.402449e+00
-2.867205e+00	5.422349e+00
-2.877544e+00	5.442248e+00
-2.887884e+00	5.462147e+00
-2.898223e+00	5.482047e+00
-2.908562e+00	5.433934e+00
-2.918901e+00	5.371706e+00
-2.929241e+00	5.309478e+00
-2.939580e+00	5.247249e+00
-2.949919e+00	5.185021e+00
-2.960258e+00	5.122793e+00
-2.970598e+00	5.060564e+00
-2.980937e+00	4.998336e+00
-2.991276e+00	4.936108e+00
-3.001616e+00	4.893761e+00
-3.011955e+00	4.958777e+00
-3.022294e+00	5.023793e+00
-3.032633e+00	5.088808e+00
-3.042973e+00	5.153824e+00
-3.053312e+00	5.218840e+00
-3.063651e+00	5.283855e+00
-3.073990e+00	5.348871e+00
-3.084330e+00	5.413887e+00
-3.094669e+00	5.478902e+00
-3.105008e+00	5.513627e+00
-3.115347e+00	5.516106e+00
-3.125687e+00	5.518585e+00
-3.136026e+00	5.521065e+00
-3.146365e+00	5.523544e+00
-3.156704e+00	5.526023e+00
-3.167044e+00	5.528503e+00
-3.177383e+00	5.530982e+00
-3.187722e+00	5.533461e+00
-3.198061e+00	5.535940e+00
-3.208401e+00	5.525595e+00
-3.218740e+00	5.512290e+00
-3.229079e+00	5.498985e+00
-3.239418e+00	5.485681e+00
-3.249758e+00	5.472376e+00
-3.260097e+00	5.459071e+00
-3.270436e+00	5.445766e+00
-3.280775e+00	5.432461e+00
-3.291115e+00	5.419156e+00
-3.301454e+00	5.409863e+00
-3.311793e+00	5.425083e+00
-3.322132e+00	5.440303e+00
-3.332472e+00	5.455523e+00
-3.342811e+00	5.470743e+00
-3.353150e+00	5.485963e+00
-3.363489e+00	5.501183e+00
-3.373829e+00	5.516403e+00
-3.384168e+00	5.531623e+00
-3.394507e+00	5.546842e+00
-3.404847e+00	5.581251e+00
-3.415186e+00	5.637407e+00
-3.425525e+00	5.693563e+00
-3.435864e+00	5.749719e+00
-3.446204e+00	5.805876e+00
-3.456543e+00	5.862032e+00
-3.466882e+00	5.918188e+00
-3.477221e+00	5.974344e+00
-3.487561e+00	6.030500e+00
-3.497900e+00	6.086656e+00
-3.508239e+00	6.135267e+00
-3.518578e+00	6.181955e+00
-3.528918e+00	6.228643e+00
-3.539257e+00	6.275331e+00
-3.549596e+00	6.322019e+00
-3.559935e+00	6.368707e+00
-3.570275e+00	6.415394e+00
-3.580614e+00	6.462082e+00
-3.590953e+00	6.508770e+00
-3.601292e+00	6.550417e+00
-3.611632e+00	6.556772e+00
-3.621971e+00	6.563127e+00
-3.632310e+00	6.569482e+00
-3.642649e+00	6.575838e+00
-3.652989e+00	6.582193e+00
-3.663328e+00	6.588548e+00
-3.673667e+00	6.594904e+00
-3.684006e+00	6.601259e+00
-3.694346e+00	6.607614e+00
-3.704685e+00	6.564729e+00
-3.715024e+00	6.462416e+00
-3.725363e+00	6.360103e+00
-3.735703e+00	6.257790e+00
-3.746042e+00	6.155477e+00
-3.756381e+00	6.053164e+00
-3.766721e+00	5.950850e+00
-3.777060e+00	5.848537e+00
-3.787399e+00	5.746224e+00
-3.797738e+00	5.643911e+00
-3.808078e+00	5.646343e+00
-3.818417e+00	5.678103e+00
-3.828756e+00	5.709863e+00
-3.839095e+00	5.741623e+00
-3.849435e+00	5.773384e+00
-3.859774e+00	5.805144e+00
-3.870113e+00	5.836904e+00
-3.880452e+00	5.868664e+00
-3.890792e+00	5.900424e+00
-3.901131e+00	5.931453e+00
-3.911470e+00	5.956524e+00
-3.921809e+00	5.981595e+00
-3.932149e+00	6.006666e+00
-3.942488e+00	6.031738e+00
-3.952827e+00	6.056809e+00
-3.963166e+00	6.081880e+00
-3.973506e+00	6.106951e+00
-3.983845e+00	6.132022e+00
-3.994184e+00	6.157093e+00
-4.004523e+00	6.136737e+00
-4.014863e+00	6.057975e+00
-4.025202e+00	5.979213e+00
-4.035541e+00	5.900451e+00
-4.045880e+00	5.821689e+00
-4.056220e+00	5.742927e+00
-4.066559e+00	5.664165e+00
-4.076898e+00	5.585403e+00
-4.087237e+00	5.506641e+00
-4.097577e+00	5.427879e+00
-4.107916e+00	5.366639e+00
-4.118255e+00	5.310763e+00
-4.128595e+00	5.254887e+00
-4.138934e+00	5.199011e+00
-4.149273e+00	5.143136e+00
-4.159612e+00	5.087260e+00
-4.169952e+00	5.031384e+00
-4.180291e+00	4.975508e+00
-4.190630e+00	4.919632e+00
-4.200969e+00	4.869998e+00
-4.211309e+00	4.880695e+00
-4.221648e+00	4.891392e+00
-4.231987e+00	4.902089e+00
-4.242326e+00	4.912787e+00
-4.252666e+00	4.923484e+00
-4.263005e+00	4.934181e+00
-4.273344e+00	4.944878e+00
-4.283683e+00	4.955576e+00
-4.294023e+00	4.966273e+00
-4.304362e+00	4.955109e+00
-4.314701e+00	4.913986e+00
-4.325040e+00	4.872864e+00
-4.335380e+00	4.831741e+00
-4.345719e+00	4.790619e+00
-4.356058e+00	4.749497e+00
-4.366397e+00	4.708374e+00
-4.376737e+00	4.667252e+00
-4.387076e+00	4.626129e+00
-4.397415e+00	4.585007e+00
-4.407754e+00	4.604373e+00
-4.418094e+00	4.643902e+00
-4.428433e+00	4.683431e+00
-4.438772e+00	4.722960e+00
-4.449111e+00	4.762490e+00
-4.459451e+00	4.802019e+00
-4.469790e+00	4.841548e+00
-4.480129e+00	4.881077e+00
-4.490468e+00	4.920606e+00
-4.500808e+00	4.957176e+00
-4.511147e+00	4.958838e+00
-4.521486e+00	4.960500e+00
-4.531826e+00	4.962161e+00
-4.542165e+00	4.963823e+00
-4.552504e+00	4.965485e+00
-4.562843e+00	4.967146e+00
-4.573183e+00	4.968808e+00
-4.583522e+00	4.970470e+00
-4.593861e+00	4.972131e+00
-4.604200e+00	4.921513e+00
-4.614540e+00	4.794487e+00
-4.624879e+00	4.667461e+00
-4.635218e+00	4.540435e+00
-4.645557e+00	4.413409e+00
-4.655897e+00	4.286382e+00
-4.666236e+00	4.159356e+00
-4.676575e+00	4.032330e+00
-4.686914e+00	3.905304e+00
-4.697254e+00	3.778277e+00
-4.707593e+00	3.769825e+00
-4.717932e+00	3.804261e+00
-4.728271e+00	3.838696e+00
-4.738611e+00	3.873132e+00
-4.748950e+00	3.907568e+00
-4.759289e+00	3.942004e+00
-4.769628e+00	3.976440e+00
-4.779968e+00	4.010876e+00
-4.790307e+00	4.045311e+00
-4.800646e+00	4.073779e+00
-4.810985e+00	4.012718e+00
-4.821325e+00	3.951657e+00
-4.831664e+00	3.890596e+00
-4.842003e+00	3.829535e+00
-4.852342e+00	3.768474e+00
-4.862682e+00	3.707413e+00
-4.873021e+00	3.646353e+00
-4.883360e+00	3.585292e+00
-4.893700e+00	3.524231e+00
-4.904039e+00	3.498291e+00
-4.914378e+00	3.527140e+00
-4.924717e+00	3.555989e+00
-4.935057e+00	3.584838e+00
-4.945396e+00	3.613688e+00
-4.955735e+00	3.642537e+00
-4.966074e+00	3.671386e+00
-4.976414e+00	3.700235e+00
-4.986753e+00	3.729084e+00
-4.997092e+00	3.757933e+00
-5.007431e+00	3.713336e+00
-5.017771e+00	3.639998e+00
-5.028110e+00	3.566661e+00
-5.038449e+00	3.493324e+00
-5.048788e+00	3.419986e+00
-5.059128e+00	3.346649e+00
-5.069467e+00	3.273311e+00
-5.079806e+00	3.199974e+00
-5.090145e+00	3.126637e+00
-5.100485e+00	3.059102e+00
-5.110824e+00	3.109557e+00
-5.121163e+00	3.160012e+00
-5.131502e+00	3.210466e+00
-5.141842e+00	3.260921e+00
-5.152181e+00	3.311376e+00
-5.162520e+00	3.361831e+00
-5.172859e+00	3.412285e+00
-5.183199e+00	3.462740e+00
-5.193538e+00	3.513195e+00
-5.203877e+00	3.527168e+00
-5.214216e+00	3.480337e+00
-5.224556e+00	3.433507e+00
-5.234895e+00	3.386676e+00
-5.245234e+00	3.339845e+00
-5.255574e+00	3.293015e+00
-5.265913e+00	3.246184e+00
-5.276252e+00	3.199354e+00
-5.286591e+00	3.152523e+00
-5.296931e+00	3.105693e+00
-5.307270e+00	3.105155e+00
-5.317609e+00	3.124164e+00
-5.327948e+00	3.143173e+00
-5.338288e+00	3.162182e+00
-5.348627e+00	3.181191e+00
-5.358966e+00	3.200200e+00
-5.369305e+00	3.219208e+00
-5.379645e+00	3.238217e+00
-5.389984e+00	3.257226e+00
-5.400323e+00	3.272992e+00
-5.410662e+00	3.188212e+00
-5.421002e+00	3.103432e+00
-5.431341e+00	3.018652e+00
-5.441680e+00	2.933872e+00
-5.452019e+00	2.849093e+00
-5.462359e+00	2.764313e+00
-5.472698e+00	2.679533e+00
-5.483037e+00	2.594753e+00
-5.493376e+00	2.509973e+00
-5.503716e+00	2.448171e+00
-5.514055e+00	2.427328e+00
-5.524394e+00	2.406486e+00
-5.534733e+00	2.385643e+00
-5.545073e+00	2.364800e+00
-5.555412e+00	2.343957e+00
-5.565751e+00	2.323115e+00
-5.576090e+00	2.302272e+00
-5.586430e+00	2.281429e+00
-5.596769e+00	2.260586e+00
-5.607108e+00	2.196841e+00
-5.617447e+00	2.113595e+00
-5.627787e+00	2.030348e+00
-5.638126e+00	1.947102e+00
-5.648465e+00	1.863855e+00
-5.658805e+00	1.780608e+00
-5.669144e+00	1.697362e+00
-5.679483e+00	1.614115e+00
-5.689822e+00	1.530869e+00
-5.700162e+00	1.449211e+00
-5.710501e+00	1.467632e+00
-5.720840e+00	1.486052e+00
-5.731179e+00	1.504473e+00
-5.741519e+00	1.522894e+00
-5.751858e+00	1.541315e+00
-5.762197e+00	1.559735e+00
-5.772536e+00	1.578156e+00
-5.782876e+00	1.596577e+00
-5.793215e+00	1.614998e+00
-5.803554e+00	1.616035e+00
-5.813893e+00	1.583887e+00
-5.824233e+00	1.551740e+00
-5.834572e+00	1.519592e+00
-5.844911e+00	1.487444e+00
-5.855250e+00	1.455296e+00
-5.865590e+00	1.423148e+00
-5.875929e+00	1.391000e+00
-5.886268e+00	1.358852e+00
-5.896607e+00	1.326705e+00
-5.906947e+00	1.337501e+00
-5.917286e+00	1.369270e+00
-5.927625e+00	1.401040e+00
-5.937964e+00	1.432809e+00
-5.948304e+00	1.464579e+00
-5.958643e+00	1.496348e+00
-5.968982e+00	1.528117e+00
-5.979321e+00	1.559887e+00
-5.989661e+00	1.591656e+00
-6.000000e+00	1.623425e+00
