# $E$ (mev)	Int (arb. units)	Err. bars (arb. units)
-2.914000e+02	7.794478e-01	4.301373e+00
-2.867000e+02	-7.380680e-02	3.987287e+00
-2.820000e+02	9.711297e-02	4.050142e+00
-2.773000e+02	-7.431962e-02	3.987692e+00
-2.726000e+02	9.668393e-02	4.050502e+00
-2.679000e+02	2.668263e-01	4.111007e+00
-2.632000e+02	6.069359e-01	4.238340e+00
-2.585000e+02	2.681427e-01	4.113708e+00
-2.538000e+02	4.401702e-01	4.174685e+00
-2.491000e+02	6.109337e-01	4.234043e+00
-2.444000e+02	-2.451193e-01	3.924637e+00
-2.397000e+02	4.384419e-01	4.175090e+00
-2.350000e+02	2.677381e-01	4.111977e+00
-2.303000e+02	4.378633e-01	4.176908e+00
-2.256000e+02	6.086928e-01	4.238418e+00
-2.209000e+02	9.493127e-01	4.365696e+00
-2.162000e+02	-5.865868e-01	3.799263e+00
-2.115000e+02	-7.355726e-02	3.987790e+00
-2.068000e+02	-2.450240e-01	3.923928e+00
-2.021000e+02	2.678498e-01	4.112760e+00
-1.974000e+02	4.382314e-01	4.175464e+00
-1.927000e+02	-4.159373e-01	3.862125e+00
-1.880000e+02	-2.451730e-01	3.925043e+00
-1.833000e+02	-7.322976e-02	3.986535e+00
-1.786000e+02	-2.439675e-01	3.924819e+00
-1.739000e+02	-2.452036e-01	3.924812e+00
-1.692000e+02	6.113089e-01	4.236278e+00
-1.645000e+02	6.107791e-01	4.236411e+00
-1.598000e+02	9.774947e-02	4.049278e+00
-1.551000e+02	-2.442426e-01	3.923248e+00
-1.504000e+02	2.687154e-01	4.109201e+00
-1.457000e+02	4.401983e-01	4.173658e+00
-1.410000e+02	1.465558e+00	4.547720e+00
-1.363000e+02	1.807738e+00	4.667828e+00
-1.316000e+02	3.348223e+00	5.225450e+00
-1.269000e+02	3.178270e+00	5.163190e+00
-1.222000e+02	4.544716e+00	5.670877e+00
-1.175000e+02	2.491899e+00	4.923046e+00
-1.128000e+02	7.826565e-01	4.294139e+00
-1.081000e+02	1.294504e+00	4.483920e+00
-1.034000e+02	1.636329e+00	4.610795e+00
-9.870000e+01	4.030286e+00	5.449760e+00
-9.400000e+01	3.516441e+00	5.292569e+00
-8.930000e+01	2.491213e+00	4.921931e+00
-8.460000e+01	1.635213e+00	4.611376e+00
-7.990000e+01	1.122065e+00	4.424970e+00
-7.520000e+01	7.800617e-01	4.299660e+00
-7.050000e+01	1.122565e+00	4.426220e+00
-6.580000e+01	2.149494e+00	4.797492e+00
-6.110000e+01	9.511240e-01	4.363191e+00
-5.640000e+01	2.659204e+00	4.988073e+00
-5.170000e+01	3.172528e+00	5.142744e+00
-4.700000e+01	2.486614e+00	4.926998e+00
-4.230000e+01	1.292406e+00	4.485626e+00
-3.760000e+01	4.195230e+00	5.520045e+00
-3.290000e+01	8.470633e+00	7.045688e+00
-2.820000e+01	1.051686e+01	7.796969e+00
-2.350000e+01	1.872191e+01	1.073395e+01
-1.880000e+01	2.828869e+01	1.380979e+01
-1.410000e+01	4.247531e+01	1.809930e+01
-9.400000e+00	5.665471e+01	2.266577e+01
-4.700000e+00	7.663962e+01	2.790017e+01
0.000000e+00	7.801175e+01	2.862415e+01
4.700000e+00	7.340350e+01	2.753535e+01
9.400000e+00	8.450567e+01	3.039044e+01
1.410000e+01	6.501966e+01	2.491928e+01
1.880000e+01	7.305211e+01	2.779765e+01
2.350000e+01	5.990860e+01	2.338537e+01
2.820000e+01	5.461475e+01	2.171233e+01
3.290000e+01	4.521317e+01	1.934935e+01
3.760000e+01	3.838018e+01	1.713184e+01
