# $E$ (mev)	Int (arb. units)	Err. bars (arb. units)
-2.961000e+02	1.888663e+00	1.258345e+01
-2.914000e+02	-7.653569e-01	1.162253e+01
-2.867000e+02	-1.232174e+00	1.145848e+01
-2.820000e+02	4.828791e-01	1.208550e+01
-2.773000e+02	-2.013614e+00	1.120962e+01
-2.726000e+02	1.398809e-02	1.192500e+01
-2.679000e+02	-1.231279e+00	1.148766e+01
-2.632000e+02	-6.106327e-01	1.170444e+01
-2.585000e+02	-1.077609e+00	1.153890e+01
-2.538000e+02	4.816497e-01	1.208765e+01
-2.491000e+02	-9.211955e-01	1.159704e+01
-2.444000e+02	-7.645229e-01	1.165370e+01
-2.397000e+02	1.562150e-02	1.192505e+01
-2.350000e+02	-7.643562e-01	1.161822e+01
-2.303000e+02	-6.068433e-01	1.170300e+01
-2.256000e+02	-1.415420e-01	1.186593e+01
-2.209000e+02	-1.388284e+00	1.142938e+01
-2.162000e+02	-6.109605e-01	1.170400e+01
-2.115000e+02	-1.544891e+00	1.135085e+01
-2.068000e+02	-1.542770e+00	1.137693e+01
-2.021000e+02	-1.389188e+00	1.143108e+01
-1.974000e+02	-1.699347e+00	1.132479e+01
-1.927000e+02	-1.076715e+00	1.154435e+01
-1.880000e+02	-2.325392e+00	1.110377e+01
-1.833000e+02	-7.665717e-01	1.164562e+01
-1.786000e+02	1.692721e-01	1.197378e+01
-1.739000e+02	-6.079618e-01	1.170054e+01
-1.692000e+02	-1.075941e+00	1.154071e+01
-1.645000e+02	7.924571e-01	1.216822e+01
-1.598000e+02	-4.563800e-01	1.174926e+01
-1.551000e+02	1.724613e-01	1.197702e+01
-1.504000e+02	-4.502391e-01	1.176055e+01
-1.457000e+02	4.851208e-01	1.204052e+01
-1.410000e+02	-1.076768e+00	1.154318e+01
-1.363000e+02	-7.634413e-01	1.165017e+01
-1.316000e+02	-2.975612e-01	1.178789e+01
-1.269000e+02	-4.537753e-01	1.176016e+01
-1.222000e+02	-1.074383e+00	1.154689e+01
-1.175000e+02	-1.410309e-01	1.184093e+01
-1.128000e+02	3.286925e-01	1.203533e+01
-1.081000e+02	1.714361e-01	1.198080e+01
-1.034000e+02	6.396251e-01	1.214685e+01
-9.870000e+01	-6.110725e-01	1.170893e+01
-9.400000e+01	-1.076479e+00	1.154035e+01
-8.930000e+01	3.279230e-01	1.203552e+01
-8.460000e+01	-1.397645e-01	1.186927e+01
-7.990000e+01	4.857286e-01	1.209534e+01
-7.520000e+01	1.576628e+00	1.247480e+01
-7.050000e+01	4.839459e-01	1.208516e+01
