# $E$ (mev)	Int (arb. units)	Err. bars (arb. units)
-2.679000e+02	4.939076e-01	2.732240e+00
-2.632000e+02	2.159365e-01	2.716568e+00
-2.585000e+02	1.306431e-01	2.709972e+00
-2.538000e+02	-4.331268e-01	2.677796e+00
-2.491000e+02	-8.106801e-01	2.655747e+00
-2.444000e+02	-6.187536e-01	2.667390e+00
-2.397000e+02	-1.381185e+00	2.622498e+00
-2.350000e+02	6.230626e-02	2.709929e+00
-2.303000e+02	1.280609e+00	2.780424e+00
-2.256000e+02	-4.656940e-02	2.700873e+00
-2.209000e+02	-1.104426e+00	2.639076e+00
-2.162000e+02	-1.187676e+00	2.634097e+00
-2.115000e+02	2.872640e-02	2.705403e+00
-2.068000e+02	6.955718e-01	2.745970e+00
-2.021000e+02	1.355597e+00	2.783694e+00
-1.974000e+02	-2.614361e-01	2.688355e+00
-1.927000e+02	-9.332630e-01	2.649398e+00
-1.880000e+02	-3.639689e-01	2.682972e+00
-1.833000e+02	-4.699089e-01	2.677883e+00
-1.786000e+02	-1.117488e+00	2.638654e+00
-1.739000e+02	-1.118069e+00	2.638331e+00
-1.692000e+02	-8.398437e-01	2.655632e+00
-1.645000e+02	2.950830e-01	2.719090e+00
-1.598000e+02	2.027008e-01	2.716258e+00
-1.551000e+02	5.816676e-01	2.738775e+00
-1.504000e+02	-6.381889e-01	2.665949e+00
-1.457000e+02	2.047333e-01	2.715706e+00
-1.410000e+02	5.025887e-01	2.732315e+00
-1.363000e+02	5.823567e-01	2.737611e+00
-1.316000e+02	-6.374998e-01	2.665597e+00
-1.269000e+02	1.163459e+00	2.771437e+00
-1.222000e+02	-3.357037e-01	2.683657e+00
-1.175000e+02	5.097988e-01	2.726784e+00
-1.128000e+02	1.147740e-01	2.709992e+00
-1.081000e+02	9.500237e-01	2.759661e+00
-1.034000e+02	1.625042e+00	2.797876e+00
-9.870000e+01	1.341452e+00	2.781526e+00
-9.400000e+01	3.187766e-02	2.705001e+00
-8.930000e+01	2.036488e+00	2.820544e+00
-8.460000e+01	8.878850e-01	2.753770e+00
-7.990000e+01	1.251850e+00	2.776247e+00
-7.520000e+01	4.047976e-01	2.726795e+00
-7.050000e+01	2.217768e-01	2.716031e+00
-6.580000e+01	-6.201987e-02	2.698639e+00
-6.110000e+01	3.920312e-02	2.705272e+00
-5.640000e+01	5.038203e-01	2.729899e+00
-5.170000e+01	3.932509e-01	2.726106e+00
-4.700000e+01	3.929937e-01	2.725824e+00
-4.230000e+01	1.135362e+00	2.764429e+00
-3.760000e+01	1.866592e+00	2.816680e+00
-3.290000e+01	4.913348e+00	3.006657e+00
-2.820000e+01	4.524546e+00	2.967328e+00
-2.350000e+01	5.581792e+00	3.025955e+00
-1.880000e+01	1.035816e+01	3.309789e+00
-1.410000e+01	1.889206e+01	3.809445e+00
-9.400000e+00	2.995941e+01	4.424392e+00
-4.700000e+00	3.654048e+01	4.802970e+00
0.000000e+00	3.533874e+01	4.716707e+00
4.700000e+00	4.204663e+01	5.121955e+00
9.400000e+00	3.688597e+01	4.831756e+00
1.410000e+01	3.603012e+01	4.775208e+00
1.880000e+01	3.210256e+01	4.547829e+00
2.350000e+01	2.984867e+01	4.430367e+00
2.820000e+01	2.840125e+01	4.357068e+00
3.290000e+01	2.170482e+01	3.970179e+00
3.760000e+01	1.788382e+01	3.748699e+00
4.230000e+01	1.840917e+01	3.778705e+00
4.700000e+01	1.400338e+01	3.515874e+00
5.170000e+01	8.114890e+00	3.179746e+00
5.640000e+01	5.178244e+00	3.003548e+00
6.110000e+01	4.625550e+00	2.971215e+00
6.580000e+01	3.662394e+00	2.914566e+00
7.050000e+01	2.835208e+00	2.870515e+00
7.520000e+01	1.701313e+00	2.804782e+00
7.990000e+01	1.253174e+00	2.777830e+00
8.460000e+01	1.523085e+00	2.792975e+00
8.930000e+01	1.525752e+00	2.792149e+00
9.400000e+01	1.231670e+00	2.773710e+00
9.870000e+01	1.237790e+00	2.777303e+00
1.034000e+02	6.587833e-01	2.744111e+00
1.081000e+02	1.595809e+00	2.799345e+00
1.128000e+02	1.421749e+00	2.788154e+00
1.175000e+02	1.047999e+00	2.766057e+00
1.222000e+02	6.752391e-01	2.743224e+00
1.269000e+02	1.232270e-01	2.707043e+00
1.316000e+02	2.041210e-01	2.715048e+00
1.363000e+02	7.644613e-01	2.749300e+00
1.410000e+02	6.823187e-01	2.743673e+00
1.457000e+02	1.624955e+00	2.799309e+00
1.504000e+02	9.208328e-01	2.762217e+00
1.551000e+02	1.773934e+00	2.810302e+00
1.598000e+02	1.023938e+00	2.767355e+00
1.645000e+02	2.518584e+00	2.856877e+00
1.692000e+02	3.760517e-01	2.727263e+00
1.739000e+02	2.618708e+00	2.860817e+00
1.786000e+02	2.629758e+00	2.859387e+00
1.833000e+02	2.432761e+00	2.849154e+00
1.880000e+02	1.701940e+00	2.803350e+00
1.927000e+02	1.058173e+00	2.763471e+00
1.974000e+02	1.721312e+00	2.803756e+00
2.021000e+02	1.621368e+00	2.794870e+00
2.068000e+02	1.069694e+00	2.766303e+00
2.115000e+02	3.322543e+00	2.886063e+00
2.162000e+02	-6.141915e-02	2.699853e+00
2.209000e+02	-2.595435e-01	2.687601e+00
2.256000e+02	-6.384161e-01	2.666643e+00
2.303000e+02	6.652114e-01	2.742844e+00
2.350000e+02	-2.562502e-01	2.688829e+00
2.397000e+02	2.978262e-01	2.721624e+00
2.444000e+02	-7.232223e-01	2.661096e+00
2.491000e+02	-1.599919e-01	2.693772e+00
2.538000e+02	1.694170e+00	2.799124e+00
2.585000e+02	-3.676208e-01	2.682847e+00
2.632000e+02	9.771201e-01	2.760881e+00
2.679000e+02	-7.354189e-01	2.660883e+00
2.726000e+02	-1.196519e+00	2.632990e+00
2.773000e+02	-1.114391e+00	2.638115e+00
2.820000e+02	-1.105215e+00	2.637797e+00
2.867000e+02	-5.379867e-01	2.668867e+00
