# $E$ (mev)	Int (arb. units)	Err. bars (arb. units)
-2.867000e+02	-2.074113e-01	4.420737e+00
-2.820000e+02	4.752774e-01	4.668806e+00
-2.773000e+02	-3.722677e-02	4.483910e+00
-2.726000e+02	8.122306e-01	4.794641e+00
-2.679000e+02	3.022241e-01	4.607850e+00
-2.632000e+02	4.726060e-01	4.669863e+00
-2.585000e+02	4.728394e-01	4.670001e+00
-2.538000e+02	8.120974e-01	4.794362e+00
-2.491000e+02	4.723055e-01	4.670468e+00
-2.444000e+02	-3.762872e-02	4.482851e+00
-2.397000e+02	8.117794e-01	4.793320e+00
-2.350000e+02	-3.855733e-02	4.483300e+00
-2.303000e+02	6.416718e-01	4.731962e+00
-2.256000e+02	1.315539e-01	4.544518e+00
-2.209000e+02	-2.072278e-01	4.420692e+00
-2.162000e+02	-3.796633e-02	4.483177e+00
-2.115000e+02	1.326341e-01	4.546212e+00
-2.068000e+02	1.339724e-01	4.543976e+00
-2.021000e+02	4.726159e-01	4.669063e+00
-1.974000e+02	4.743501e-01	4.669744e+00
-1.927000e+02	1.325413e-01	4.544851e+00
-1.880000e+02	3.036451e-01	4.606026e+00
-1.833000e+02	8.143576e-01	4.792445e+00
-1.786000e+02	-3.767851e-02	4.483369e+00
-1.739000e+02	-5.479894e-01	4.296760e+00
-1.692000e+02	1.326890e-01	4.544078e+00
-1.645000e+02	1.328182e-01	4.544803e+00
-1.598000e+02	3.038483e-01	4.606600e+00
-1.551000e+02	1.366636e-01	4.542736e+00
-1.504000e+02	-3.252662e-02	4.481493e+00
-1.457000e+02	-3.765404e-01	4.358227e+00
-1.410000e+02	-3.853492e-02	4.482916e+00
-1.363000e+02	6.436992e-01	4.729913e+00
-1.316000e+02	9.839466e-01	4.854886e+00
-1.269000e+02	8.102727e-01	4.794221e+00
-1.222000e+02	1.328204e-01	4.546214e+00
-1.175000e+02	8.122990e-01	4.792546e+00
-1.128000e+02	1.363051e-01	4.544211e+00
-1.081000e+02	9.857553e-01	4.854457e+00
-1.034000e+02	3.010888e-01	4.606287e+00
-9.870000e+01	1.152368e+00	4.918300e+00
-9.400000e+01	1.152111e+00	4.918690e+00
-8.930000e+01	4.720516e-01	4.669503e+00
-8.460000e+01	1.345867e-01	4.545341e+00
-7.990000e+01	1.661448e+00	5.104397e+00
-7.520000e+01	6.423286e-01	4.731867e+00
-7.050000e+01	4.715739e-01	4.669799e+00
-6.580000e+01	9.821753e-01	4.854478e+00
-6.110000e+01	4.735246e-01	4.635288e+00
-5.640000e+01	4.718634e-01	4.669385e+00
-5.170000e+01	2.345105e+00	5.352607e+00
-4.700000e+01	3.363461e+00	5.726418e+00
-4.230000e+01	3.018559e-01	4.607746e+00
-3.760000e+01	3.876665e+00	5.912185e+00
-3.290000e+01	5.916726e+00	6.624149e+00
-2.820000e+01	9.139431e+00	7.802456e+00
-2.350000e+01	2.104330e+01	1.170461e+01
-1.880000e+01	2.716646e+01	1.396231e+01
-1.410000e+01	4.452278e+01	1.948997e+01
-9.400000e+00	6.676781e+01	2.585424e+01
-4.700000e+00	7.698538e+01	2.884630e+01
0.000000e+00	8.346600e+01	3.088274e+01
4.700000e+00	9.006547e+01	3.194387e+01
9.400000e+00	8.668694e+01	3.180698e+01
1.410000e+01	7.239604e+01	2.727061e+01
1.880000e+01	6.899426e+01	2.659715e+01
2.350000e+01	6.834063e+01	2.652102e+01
2.820000e+01	5.217137e+01	2.173309e+01
3.290000e+01	4.469255e+01	1.966913e+01
3.760000e+01	4.077242e+01	1.805027e+01
4.230000e+01	3.260808e+01	1.552778e+01
4.700000e+01	2.444623e+01	1.300624e+01
5.170000e+01	1.799424e+01	1.072148e+01
5.640000e+01	1.289492e+01	9.035113e+00
6.110000e+01	1.288853e+01	8.955551e+00
6.580000e+01	1.407016e+01	9.571620e+00
7.050000e+01	7.106578e+00	7.092518e+00
7.520000e+01	6.080714e+00	6.723210e+00
7.990000e+01	5.747281e+00	6.523991e+00
8.460000e+01	5.405048e+00	6.471171e+00
8.930000e+01	5.574100e+00	6.535642e+00
9.400000e+01	5.231969e+00	6.374920e+00
9.870000e+01	3.359385e+00	5.726617e+00
1.034000e+02	3.533169e+00	5.786805e+00
1.081000e+02	3.192957e+00	5.662063e+00
1.128000e+02	3.364814e+00	5.723525e+00
1.175000e+02	4.557636e+00	6.162042e+00
1.222000e+02	2.685233e+00	5.477618e+00
1.269000e+02	4.041730e+00	5.973292e+00
1.316000e+02	2.850407e+00	5.542599e+00
1.363000e+02	1.662153e+00	5.105407e+00
1.410000e+02	1.320620e+00	4.979966e+00
1.457000e+02	1.491864e+00	5.042929e+00
1.504000e+02	8.144211e-01	4.793283e+00
1.551000e+02	1.152007e+00	4.916693e+00
1.598000e+02	1.663305e+00	5.104453e+00
1.645000e+02	2.686153e+00	5.478069e+00
1.692000e+02	1.153407e+00	4.916961e+00
1.739000e+02	3.365931e+00	5.727392e+00
1.786000e+02	1.834263e+00	5.164769e+00
1.833000e+02	2.857719e+00	5.505296e+00
1.880000e+02	1.661310e+00	5.105107e+00
1.927000e+02	4.041941e+00	5.906997e+00
1.974000e+02	1.153889e+00	4.918444e+00
2.021000e+02	8.134991e-01	4.793427e+00
2.068000e+02	-7.172697e-01	4.234518e+00
2.115000e+02	1.153218e+00	4.919423e+00
2.162000e+02	1.324521e+00	4.979517e+00
2.209000e+02	4.707780e-01	4.670266e+00
2.256000e+02	1.325782e+00	4.979970e+00
2.303000e+02	2.514913e+00	5.415891e+00
2.350000e+02	2.174782e+00	5.290580e+00
2.397000e+02	1.306821e-01	4.545516e+00
2.444000e+02	3.018476e-01	4.608010e+00
2.491000e+02	3.031250e-01	4.607493e+00
2.538000e+02	1.316401e-01	4.544891e+00
2.585000e+02	3.008154e-01	4.608049e+00
2.632000e+02	6.403274e-01	4.731834e+00
2.679000e+02	4.732608e-01	4.669651e+00
2.726000e+02	9.812717e-01	4.855801e+00
2.773000e+02	3.015910e-01	4.608344e+00
2.820000e+02	6.430698e-01	4.733623e+00
2.867000e+02	9.827589e-01	4.856834e+00
2.914000e+02	3.028152e-01	4.608563e+00
2.961000e+02	-2.077693e-01	4.420732e+00
3.008000e+02	9.822049e-01	4.855288e+00
3.055000e+02	3.013430e-01	4.607930e+00
3.102000e+02	1.314047e-01	4.545378e+00
3.149000e+02	-2.085684e-01	4.420853e+00
3.196000e+02	-3.783707e-01	4.358512e+00
3.243000e+02	-2.074904e-01	4.420809e+00
3.290000e+02	-5.476251e-01	4.296724e+00
3.337000e+02	6.423010e-01	4.731889e+00
3.384000e+02	4.717263e-01	4.670867e+00
3.431000e+02	-3.793646e-02	4.482771e+00
3.478000e+02	-3.773581e-01	4.358573e+00
3.525000e+02	-2.080369e-01	4.420817e+00
3.572000e+02	-3.779469e-01	4.358669e+00
3.619000e+02	-5.476251e-01	4.296724e+00
3.666000e+02	-3.774933e-01	4.358729e+00
3.713000e+02	4.733024e-01	4.670362e+00
3.760000e+02	4.770714e-01	4.668707e+00
3.807000e+02	-3.942389e-02	4.482862e+00
3.854000e+02	1.310332e-01	4.545106e+00
3.901000e+02	3.047869e-01	4.605571e+00
