# $E$ (mev)	Int (arb. units)	Err. bars (arb. units)
-2.914000e+02	1.866209e-01	4.903553e+00
-2.867000e+02	1.008438e+00	5.208872e+00
-2.820000e+02	1.846274e-01	4.906754e+00
-2.773000e+02	1.830961e-02	4.841354e+00
-2.726000e+02	1.807240e-02	4.840724e+00
-2.679000e+02	-1.477710e-01	4.778963e+00
-2.632000e+02	1.839401e-01	4.904804e+00
-2.585000e+02	1.833848e-01	4.901056e+00
-2.538000e+02	1.821537e-01	4.903397e+00
-2.491000e+02	1.830778e-01	4.904223e+00
-2.444000e+02	-3.114093e-01	4.718552e+00
-2.397000e+02	-3.107760e-01	4.718968e+00
-2.350000e+02	-1.449203e-01	4.781029e+00
-2.303000e+02	-1.453877e-01	4.782945e+00
-2.256000e+02	2.074390e-02	4.841749e+00
-2.209000e+02	-4.763929e-01	4.657244e+00
-2.162000e+02	1.894795e-02	4.844717e+00
-2.115000e+02	-3.117135e-01	4.718807e+00
-2.068000e+02	3.489372e-01	4.964653e+00
-2.021000e+02	6.779202e-01	5.091975e+00
-1.974000e+02	1.831809e-02	4.841209e+00
-1.927000e+02	6.820107e-01	5.084880e+00
-1.880000e+02	3.478524e-01	4.964693e+00
-1.833000e+02	-3.115386e-01	4.718204e+00
-1.786000e+02	1.844988e-01	4.902747e+00
-1.739000e+02	-1.447378e-01	4.778906e+00
-1.692000e+02	3.501451e-01	4.966235e+00
-1.645000e+02	-1.471426e-01	4.779942e+00
-1.598000e+02	5.150980e-01	5.030278e+00
-1.551000e+02	-3.111588e-01	4.717669e+00
-1.504000e+02	1.828708e-02	4.842427e+00
-1.457000e+02	-3.115169e-01	4.716997e+00
-1.410000e+02	5.149034e-01	5.030074e+00
-1.363000e+02	6.803903e-01	5.090660e+00
-1.316000e+02	-1.474763e-01	4.779983e+00
-1.269000e+02	-4.762633e-01	4.655660e+00
-1.222000e+02	1.858600e-01	4.902612e+00
-1.175000e+02	1.011110e+00	5.209595e+00
-1.128000e+02	1.011596e+00	5.209627e+00
-1.081000e+02	2.179945e-02	4.839637e+00
-1.034000e+02	-4.762458e-01	4.656212e+00
-9.870000e+01	3.473807e-01	4.965935e+00
-9.400000e+01	6.779308e-01	5.086337e+00
-8.930000e+01	8.459033e-01	5.148850e+00
-8.460000e+01	1.814255e-01	4.902369e+00
-7.990000e+01	-1.460974e-01	4.781394e+00
-7.520000e+01	6.774104e-01	5.086726e+00
-7.050000e+01	5.151906e-01	5.028426e+00
-6.580000e+01	1.668929e+00	5.462621e+00
-6.110000e+01	2.000483e+00	5.588670e+00
-5.640000e+01	2.165765e+00	5.649131e+00
-5.170000e+01	1.834363e+00	5.526446e+00
-4.700000e+01	8.449823e-01	5.153686e+00
-4.230000e+01	2.166185e+00	5.650042e+00
-3.760000e+01	2.827335e+00	5.856620e+00
-3.290000e+01	3.155220e+00	6.015405e+00
-2.820000e+01	8.934907e+00	8.137973e+00
-2.350000e+01	1.371386e+01	9.695477e+00
-1.880000e+01	2.014812e+01	1.210553e+01
-1.410000e+01	3.469052e+01	1.695141e+01
-9.400000e+00	4.919775e+01	2.145155e+01
-4.700000e+00	5.979285e+01	2.463856e+01
0.000000e+00	7.366501e+01	2.859986e+01
4.700000e+00	6.736627e+01	2.702785e+01
9.400000e+00	6.853265e+01	2.735990e+01
1.410000e+01	6.603881e+01	2.701573e+01
1.880000e+01	7.873682e+01	2.999348e+01
2.350000e+01	5.993193e+01	2.457086e+01
2.820000e+01	5.170137e+01	2.253999e+01
3.290000e+01	4.427135e+01	1.986990e+01
3.760000e+01	4.146326e+01	1.933275e+01
4.230000e+01	3.039435e+01	1.552132e+01
4.700000e+01	2.462060e+01	1.351793e+01
5.170000e+01	1.850131e+01	1.134284e+01
5.640000e+01	1.768232e+01	1.134445e+01
6.110000e+01	1.174255e+01	9.121388e+00
6.580000e+01	1.256370e+01	9.402680e+00
7.050000e+01	6.458013e+00	7.257529e+00
7.520000e+01	6.947810e+00	7.435151e+00
7.990000e+01	3.980073e+00	6.250634e+00
8.460000e+01	6.127330e+00	7.123233e+00
8.930000e+01	3.483946e+00	6.132777e+00
9.400000e+01	7.115761e+00	7.460184e+00
9.870000e+01	4.313079e+00	6.416574e+00
1.034000e+02	2.330667e+00	5.708052e+00
1.081000e+02	2.660112e+00	5.833566e+00
1.128000e+02	3.323461e+00	6.075343e+00
1.175000e+02	3.321762e+00	6.076308e+00
1.222000e+02	2.001443e+00	5.587026e+00
1.269000e+02	1.997928e+00	5.587424e+00
1.316000e+02	1.009120e+00	5.212750e+00
1.363000e+02	3.486771e-01	4.964909e+00
1.410000e+02	1.501220e+00	5.400306e+00
1.457000e+02	2.496365e+00	5.769141e+00
1.504000e+02	1.339330e+00	5.337521e+00
1.551000e+02	8.459885e-01	5.152068e+00
1.598000e+02	1.505415e+00	5.394429e+00
1.645000e+02	1.173676e+00	5.273206e+00
1.692000e+02	1.503550e+00	5.395977e+00
1.739000e+02	1.338931e+00	5.337283e+00
1.786000e+02	2.165590e+00	5.646929e+00
1.833000e+02	1.834634e+00	5.518630e+00
1.880000e+02	2.657058e+00	5.788529e+00
1.927000e+02	1.666692e+00	5.456234e+00
1.974000e+02	5.149748e-01	5.027351e+00
2.021000e+02	1.831886e-01	4.904603e+00
2.068000e+02	1.669211e+00	5.458825e+00
2.115000e+02	5.128892e-01	5.026694e+00
2.162000e+02	-1.459502e-01	4.781858e+00
2.209000e+02	2.029344e-02	4.843758e+00
2.256000e+02	1.337021e+00	5.337630e+00
2.303000e+02	2.825088e+00	5.822222e+00
2.350000e+02	1.171122e+00	5.275775e+00
2.397000e+02	8.421460e-01	5.149715e+00
2.444000e+02	6.787498e-01	5.088522e+00
2.491000e+02	8.408265e-01	5.150236e+00
2.538000e+02	3.522907e-01	4.963261e+00
2.585000e+02	1.009391e+00	5.212379e+00
2.632000e+02	6.781029e-01	5.090334e+00
2.679000e+02	1.841300e-02	4.842933e+00
2.726000e+02	-1.467418e-01	4.778133e+00
2.773000e+02	-3.113157e-01	4.716317e+00
2.820000e+02	1.875811e-02	4.840924e+00
2.867000e+02	-3.109620e-01	4.717015e+00
2.914000e+02	3.522157e-01	4.963335e+00
2.961000e+02	5.150619e-01	5.025817e+00
3.008000e+02	2.016264e-02	4.844327e+00
3.055000e+02	2.003364e+00	5.588736e+00
3.102000e+02	1.010203e+00	5.213208e+00
