# $E$ (mev)	Int (arb. units)	Err. bars (arb. units)
-2.726000e+02	-1.808002e-01	2.405985e+00
-2.679000e+02	-1.099206e+00	2.334332e+00
-2.632000e+02	-1.327101e+00	2.313899e+00
-2.585000e+02	-7.591838e-01	2.331313e+00
-2.538000e+02	-7.943777e-01	2.352333e+00
-2.491000e+02	-1.036550e+00	2.358354e+00
-2.444000e+02	-5.035850e-01	2.378957e+00
-2.397000e+02	-3.736265e-01	2.392175e+00
-2.350000e+02	-3.772381e-01	2.377248e+00
-2.303000e+02	-8.017277e-01	2.387895e+00
-2.256000e+02	-1.054867e+00	2.351064e+00
-2.209000e+02	-5.813423e-01	2.384945e+00
-2.162000e+02	1.185604e-01	2.395187e+00
-2.115000e+02	3.340598e-01	2.410999e+00
-2.068000e+02	1.438787e+00	2.508364e+00
-2.021000e+02	1.150813e+00	2.492015e+00
-1.974000e+02	6.646068e-01	2.453965e+00
-1.927000e+02	1.107396e+00	2.451601e+00
-1.880000e+02	9.350478e-01	2.420203e+00
-1.833000e+02	1.159196e+00	2.411757e+00
-1.786000e+02	8.071055e-02	2.388425e+00
-1.739000e+02	1.810003e-01	2.384112e+00
-1.692000e+02	2.495414e-01	2.358438e+00
-1.645000e+02	7.236948e-01	2.393366e+00
-1.598000e+02	1.008905e+00	2.400986e+00
-1.551000e+02	-8.836533e-01	2.332495e+00
-1.504000e+02	-3.767569e-01	2.323292e+00
-1.457000e+02	-7.332589e-01	2.353572e+00
-1.410000e+02	-1.449267e+00	2.354411e+00
-1.363000e+02	-1.429709e+00	2.317291e+00
-1.316000e+02	-4.161123e-01	2.351580e+00
-1.269000e+02	-3.136059e-01	2.362955e+00
-1.222000e+02	-3.807576e-01	2.413218e+00
-1.175000e+02	-8.760182e-01	2.340966e+00
-1.128000e+02	-1.177132e+00	2.321250e+00
-1.081000e+02	-2.883173e-01	2.335450e+00
-1.034000e+02	-6.769411e-01	2.363555e+00
-9.870000e+01	-1.074232e+00	2.343480e+00
-9.400000e+01	-2.724594e-01	2.387340e+00
-8.930000e+01	-6.583622e-01	2.352945e+00
-8.460000e+01	-5.299753e-01	2.382045e+00
-7.990000e+01	-6.762621e-01	2.398995e+00
-7.520000e+01	-9.908377e-01	2.360652e+00
-7.050000e+01	-5.871824e-01	2.345911e+00
-6.580000e+01	5.310179e-02	2.391640e+00
-6.110000e+01	-3.109867e-01	2.414311e+00
-5.640000e+01	-2.867477e-01	2.400782e+00
-5.170000e+01	1.795274e-01	2.442333e+00
-4.700000e+01	9.834558e-01	2.373477e+00
-4.230000e+01	8.669028e-01	2.443061e+00
-3.760000e+01	2.293787e+00	2.515462e+00
-3.290000e+01	6.009888e-01	2.745337e+00
-2.820000e+01	2.574852e+00	2.916340e+00
-2.350000e+01	4.604432e+00	3.149427e+00
-1.880000e+01	1.187451e+01	3.644800e+00
-1.410000e+01	2.165525e+01	4.010165e+00
-9.400000e+00	3.181553e+01	4.347178e+00
-4.700000e+00	4.202689e+01	4.370276e+00
0.000000e+00	4.455978e+01	4.509473e+00
4.700000e+00	4.757994e+01	4.646159e+00
9.400000e+00	4.229939e+01	4.393870e+00
1.410000e+01	4.106995e+01	4.205334e+00
1.880000e+01	3.793306e+01	4.116356e+00
2.350000e+01	3.463963e+01	4.205543e+00
2.820000e+01	2.950337e+01	3.758515e+00
3.290000e+01	3.002754e+01	3.654632e+00
3.760000e+01	3.136940e+01	3.492157e+00
4.230000e+01	2.176930e+01	3.266831e+00
4.700000e+01	1.809691e+01	3.251143e+00
5.170000e+01	9.930290e+00	2.847811e+00
5.640000e+01	8.645421e+00	2.775751e+00
6.110000e+01	8.487415e+00	2.753554e+00
6.580000e+01	5.619455e+00	2.660275e+00
7.050000e+01	5.383007e+00	2.680378e+00
7.520000e+01	4.965462e+00	2.627693e+00
7.990000e+01	4.556125e+00	2.625184e+00
8.460000e+01	6.042771e+00	2.668189e+00
8.930000e+01	4.233791e+00	2.583056e+00
9.400000e+01	4.899679e+00	2.636200e+00
9.870000e+01	3.695136e+00	2.570542e+00
1.034000e+02	4.193290e+00	2.586539e+00
1.081000e+02	4.102242e+00	2.537528e+00
1.128000e+02	3.397088e+00	2.582930e+00
1.175000e+02	3.228638e+00	2.569322e+00
1.222000e+02	3.659057e+00	2.593822e+00
1.269000e+02	3.794478e+00	2.523182e+00
1.316000e+02	2.854710e+00	2.496669e+00
1.363000e+02	3.197952e+00	2.518290e+00
1.410000e+02	2.930734e+00	2.489285e+00
1.457000e+02	2.473575e+00	2.508762e+00
1.504000e+02	2.706366e+00	2.467878e+00
1.551000e+02	2.410570e+00	2.485131e+00
1.598000e+02	2.259767e+00	2.440109e+00
1.645000e+02	8.097082e-01	2.395532e+00
1.692000e+02	6.823971e-01	2.421785e+00
1.739000e+02	1.084351e+00	2.427804e+00
1.786000e+02	1.180293e-01	2.420096e+00
1.833000e+02	3.749245e-01	2.408909e+00
1.880000e+02	1.879585e-01	2.387169e+00
1.927000e+02	1.213753e+00	2.397218e+00
1.974000e+02	1.313455e+00	2.403167e+00
2.021000e+02	2.705872e-01	2.412568e+00
2.068000e+02	1.803722e+00	2.570772e+00
2.115000e+02	3.448012e-01	2.450520e+00
2.162000e+02	-5.159211e-02	2.427636e+00
2.209000e+02	1.989998e+00	2.439172e+00
2.256000e+02	8.289904e-01	2.457810e+00
2.303000e+02	1.079073e+00	2.403499e+00
2.350000e+02	1.758816e+00	2.481875e+00
2.397000e+02	1.186625e+00	2.398986e+00
2.444000e+02	-5.984665e-01	2.366762e+00
2.491000e+02	5.734602e-01	2.473528e+00
2.538000e+02	-8.090716e-01	2.365651e+00
2.585000e+02	4.424921e-01	2.463823e+00
2.632000e+02	1.656107e+00	2.429303e+00
2.679000e+02	-3.691368e-01	2.392039e+00
2.726000e+02	4.447663e-01	2.382515e+00
2.773000e+02	-1.258589e-01	2.366857e+00
2.820000e+02	-8.514251e-01	2.328419e+00
2.867000e+02	-1.193258e+00	2.312301e+00
2.914000e+02	-1.006601e+00	2.366648e+00
2.961000e+02	-6.846301e-01	2.359278e+00
3.008000e+02	-9.107822e-01	2.383698e+00
3.055000e+02	-6.346225e-01	2.369117e+00
3.102000e+02	-1.305218e+00	2.382797e+00
3.149000e+02	-3.046814e-01	2.478603e+00
3.196000e+02	-7.087671e-01	2.397552e+00
3.243000e+02	-1.264700e-01	2.371756e+00
3.290000e+02	2.138477e+00	2.385376e+00
3.337000e+02	1.181053e+00	2.377034e+00
3.384000e+02	1.015446e+00	2.397009e+00
3.431000e+02	1.093502e+00	2.456222e+00
3.478000e+02	9.516032e-01	2.459106e+00
