# $E$ (mev)	Int (arb. units)	Err. bars (arb. units)
-1.856500e+02	-2.407097e+00	5.527052e+00
-1.809500e+02	-2.314002e+00	5.469422e+00
-1.762500e+02	-3.007834e-01	5.617507e+00
-1.715500e+02	9.521700e-02	5.711481e+00
-1.668500e+02	6.344184e+00	6.068578e+00
-1.621500e+02	3.806615e+00	6.046712e+00
-1.574500e+02	9.161827e+00	6.419710e+00
-1.527500e+02	8.616821e+00	6.448279e+00
-1.480500e+02	9.094489e+00	6.590055e+00
-1.433500e+02	1.053409e+01	6.747248e+00
-1.386500e+02	1.293777e+01	6.776132e+00
-1.339500e+02	1.388135e+01	6.882605e+00
-1.292500e+02	1.243039e+01	6.931045e+00
-1.245500e+02	1.098782e+01	6.763912e+00
-1.198500e+02	1.099412e+01	6.766241e+00
-1.151500e+02	1.438745e+01	6.944527e+00
-1.104500e+02	1.442672e+01	6.944173e+00
-1.057500e+02	1.298237e+01	6.853368e+00
-1.010500e+02	1.343865e+01	6.894980e+00
-9.635000e+01	1.342880e+01	6.837015e+00
-9.165000e+01	1.388696e+01	6.929027e+00
-8.695000e+01	1.890033e+01	7.070846e+00
-8.225000e+01	1.202207e+01	6.714397e+00
-7.755000e+01	1.109008e+01	6.598425e+00
-7.285000e+01	1.591131e+01	6.842365e+00
-6.815000e+01	1.359619e+01	6.707257e+00
-6.345000e+01	1.549318e+01	6.667111e+00
-5.875000e+01	2.012543e+01	6.913491e+00
-5.405000e+01	2.096064e+01	6.914041e+00
-4.935000e+01	1.555800e+01	6.552592e+00
-4.465000e+01	3.308476e+01	7.323363e+00
-3.995000e+01	3.411086e+01	7.306021e+00
-3.525000e+01	4.919678e+01	8.032289e+00
-3.055000e+01	7.143043e+01	9.130565e+00
-2.585000e+01	8.491873e+01	9.879151e+00
-2.115000e+01	1.167271e+02	1.139113e+01
-1.645000e+01	1.671624e+02	1.396796e+01
-1.175000e+01	1.993664e+02	1.525042e+01
-7.050000e+00	2.295487e+02	1.671065e+01
-2.350000e+00	2.389869e+02	1.704911e+01
2.350000e+00	2.414267e+02	1.736375e+01
7.050000e+00	2.672937e+02	1.850194e+01
1.175000e+01	2.445005e+02	1.739699e+01
1.645000e+01	2.406702e+02	1.717620e+01
2.115000e+01	2.141722e+02	1.586038e+01
2.585000e+01	2.025953e+02	1.537256e+01
3.055000e+01	1.577409e+02	1.333145e+01
3.525000e+01	1.436197e+02	1.261108e+01
3.995000e+01	1.258675e+02	1.183546e+01
4.465000e+01	1.181205e+02	1.125676e+01
4.935000e+01	9.607821e+01	1.028370e+01
5.405000e+01	8.232314e+01	9.562988e+00
5.875000e+01	5.299776e+01	8.321613e+00
6.345000e+01	4.279458e+01	7.751352e+00
6.815000e+01	4.378288e+01	7.783531e+00
7.285000e+01	3.008330e+01	7.102807e+00
7.755000e+01	3.491363e+01	7.361223e+00
8.225000e+01	2.064426e+01	6.652264e+00
8.695000e+01	2.461059e+01	6.810760e+00
9.165000e+01	2.252850e+01	6.738892e+00
9.635000e+01	1.179643e+01	6.193160e+00
1.010500e+02	2.102610e+01	6.641544e+00
