# $E$ (mev)	Int (arb. units)	Err. bars (arb. units)
-2.961000e+02	9.793628e-01	5.254335e+00
-2.914000e+02	-3.345893e-01	4.761805e+00
-2.867000e+02	4.844372e-01	5.070173e+00
-2.820000e+02	-3.345234e-01	4.762052e+00
-2.773000e+02	-7.355378e-03	4.887043e+00
-2.726000e+02	1.571890e-01	4.950947e+00
-2.679000e+02	9.791571e-01	5.254531e+00
-2.632000e+02	3.207421e-01	5.009189e+00
-2.585000e+02	1.568618e-01	4.947484e+00
-2.538000e+02	-6.051196e-03	4.886839e+00
-2.491000e+02	3.211209e-01	5.011626e+00
-2.444000e+02	4.846989e-01	5.071902e+00
-2.397000e+02	-3.323477e-01	4.761729e+00
-2.350000e+02	1.562432e-01	4.947878e+00
-2.303000e+02	4.873411e-01	5.073174e+00
-2.256000e+02	-5.529340e-03	4.884909e+00
-2.209000e+02	-4.970438e-01	4.700892e+00
-2.162000e+02	-1.699842e-01	4.822345e+00
-2.115000e+02	-3.332693e-01	4.764343e+00
-2.068000e+02	-4.978907e-01	4.698333e+00
-2.021000e+02	3.203307e-01	5.006958e+00
-1.974000e+02	-1.690351e-01	4.822617e+00
-1.927000e+02	-2.926794e-03	4.883654e+00
-1.880000e+02	6.491478e-01	5.098760e+00
-1.833000e+02	4.853828e-01	5.067500e+00
-1.786000e+02	1.564295e-01	4.948157e+00
-1.739000e+02	-7.947868e-03	4.886025e+00
-1.692000e+02	6.495019e-01	5.129318e+00
-1.645000e+02	4.844030e-01	5.070703e+00
-1.598000e+02	-4.977669e-01	4.699956e+00
-1.551000e+02	4.876124e-01	5.074587e+00
-1.504000e+02	1.557413e-01	4.945957e+00
-1.457000e+02	3.210690e-01	5.007174e+00
-1.410000e+02	1.586733e-01	4.948440e+00
-1.363000e+02	-6.609563e-01	4.639304e+00
-1.316000e+02	-1.696569e-01	4.824566e+00
-1.269000e+02	-4.977458e-01	4.701277e+00
-1.222000e+02	-3.338017e-01	4.759808e+00
-1.175000e+02	6.480289e-01	5.131744e+00
