# $E$ (mev)	Int (arb. units)	Err. bars (arb. units)
-2.914000e+02	7.191247e-01	4.542429e+00
-2.867000e+02	-1.595850e-01	4.229943e+00
-2.820000e+02	5.460910e-01	4.477960e+00
-2.773000e+02	-5.126160e-01	4.105396e+00
-2.726000e+02	5.444721e-01	4.480434e+00
-2.679000e+02	-5.129173e-01	4.105706e+00
-2.632000e+02	-5.120821e-01	4.104308e+00
-2.585000e+02	-6.891279e-01	4.042866e+00
-2.538000e+02	-1.598831e-01	4.231139e+00
-2.491000e+02	-1.601948e-01	4.231076e+00
-2.444000e+02	1.928395e-01	4.355409e+00
-2.397000e+02	-3.363420e-01	4.165429e+00
-2.350000e+02	1.932282e-01	4.351744e+00
-2.303000e+02	7.238453e-01	4.538424e+00
-2.256000e+02	1.675249e-02	4.291333e+00
-2.209000e+02	1.751173e-02	4.292330e+00
-2.162000e+02	-5.131531e-01	4.105598e+00
-2.115000e+02	1.922363e-01	4.352988e+00
-2.068000e+02	1.636469e-02	4.291962e+00
-2.021000e+02	-5.128987e-01	4.104698e+00
-1.974000e+02	-3.366696e-01	4.166529e+00
-1.927000e+02	-1.598256e-01	4.228769e+00
-1.880000e+02	5.463749e-01	4.474538e+00
-1.833000e+02	3.688410e-01	4.416847e+00
-1.786000e+02	7.240481e-01	4.540538e+00
-1.739000e+02	-3.359399e-01	4.167513e+00
-1.692000e+02	8.970269e-01	4.605252e+00
-1.645000e+02	-1.607491e-01	4.231137e+00
-1.598000e+02	-6.891279e-01	4.042866e+00
-1.551000e+02	-1.604765e-01	4.229779e+00
-1.504000e+02	1.598439e-02	4.293441e+00
-1.457000e+02	-3.351559e-01	4.168354e+00
-1.410000e+02	-3.363558e-01	4.168153e+00
-1.363000e+02	1.911627e-01	4.355068e+00
-1.316000e+02	1.457787e-02	4.293251e+00
-1.269000e+02	8.964349e-01	4.604424e+00
-1.222000e+02	3.697628e-01	4.412975e+00
-1.175000e+02	5.479658e-01	4.478810e+00
-1.128000e+02	1.937826e-01	4.353582e+00
-1.081000e+02	-1.603605e-01	4.230455e+00
-1.034000e+02	1.074796e+00	4.665171e+00
-9.870000e+01	7.208773e-01	4.543431e+00
-9.400000e+01	5.440485e-01	4.481154e+00
-8.930000e+01	3.710661e-01	4.416009e+00
-8.460000e+01	1.945917e-01	4.353531e+00
-7.990000e+01	8.958703e-01	4.605882e+00
-7.520000e+01	7.225955e-01	4.539271e+00
-7.050000e+01	1.075508e+00	4.668895e+00
-6.580000e+01	1.252815e+00	4.730140e+00
-6.110000e+01	1.077131e+00	4.661547e+00
-5.640000e+01	2.134903e+00	5.037763e+00
-5.170000e+01	2.840729e+00	5.282006e+00
-4.700000e+01	2.312180e+00	5.099899e+00
-4.230000e+01	2.666366e+00	5.225527e+00
-3.760000e+01	3.721421e+00	5.601842e+00
-3.290000e+01	5.663733e+00	6.258376e+00
-2.820000e+01	9.902571e+00	7.747042e+00
-2.350000e+01	1.748288e+01	1.024739e+01
-1.880000e+01	2.631396e+01	1.320383e+01
-1.410000e+01	4.041814e+01	1.724732e+01
-9.400000e+00	5.277765e+01	2.119337e+01
-4.700000e+00	6.319464e+01	2.392291e+01
0.000000e+00	6.599877e+01	2.513701e+01
4.700000e+00	7.112761e+01	2.662054e+01
9.400000e+00	7.149148e+01	2.657308e+01
1.410000e+01	7.129659e+01	2.658013e+01
1.880000e+01	5.983875e+01	2.345044e+01
2.350000e+01	5.153722e+01	2.056089e+01
2.820000e+01	5.082968e+01	2.089897e+01
3.290000e+01	4.395408e+01	1.865228e+01
3.760000e+01	3.654138e+01	1.656225e+01
4.230000e+01	3.036934e+01	1.436832e+01
4.700000e+01	2.453865e+01	1.280566e+01
5.170000e+01	2.452830e+01	1.253601e+01
5.640000e+01	1.290407e+01	8.658832e+00
6.110000e+01	1.060021e+01	7.969505e+00
6.580000e+01	8.485007e+00	7.149925e+00
7.050000e+01	7.604547e+00	6.968557e+00
7.520000e+01	7.955285e+00	7.067392e+00
7.990000e+01	5.308859e+00	6.168314e+00
8.460000e+01	8.310713e+00	7.135917e+00
8.930000e+01	4.076114e+00	5.693496e+00
9.400000e+01	3.899487e+00	5.624200e+00
9.870000e+01	4.072882e+00	5.726231e+00
1.034000e+02	3.191532e+00	5.418470e+00
1.081000e+02	2.136345e+00	5.039884e+00
1.128000e+02	2.310843e+00	5.065637e+00
1.175000e+02	2.132332e+00	5.037584e+00
1.222000e+02	2.664950e+00	5.224937e+00
1.269000e+02	3.902501e+00	5.667627e+00
1.316000e+02	2.311693e+00	5.105304e+00
1.363000e+02	3.020953e+00	5.321820e+00
1.410000e+02	3.721129e+00	5.606536e+00
1.457000e+02	1.074754e+00	4.662475e+00
1.504000e+02	1.251656e+00	4.726245e+00
1.551000e+02	8.981008e-01	4.601330e+00
1.598000e+02	2.132500e+00	5.039334e+00
1.645000e+02	2.312804e+00	5.095651e+00
1.692000e+02	1.604466e+00	4.854549e+00
1.739000e+02	8.982313e-01	4.597674e+00
1.786000e+02	2.484077e+00	5.165779e+00
1.833000e+02	1.429638e+00	4.787982e+00
1.880000e+02	9.003914e-01	4.603956e+00
1.927000e+02	2.485961e+00	5.163245e+00
1.974000e+02	1.780791e+00	4.916221e+00
2.021000e+02	5.471887e-01	4.481643e+00
2.068000e+02	1.427676e+00	4.792875e+00
2.115000e+02	1.922853e-01	4.354046e+00
2.162000e+02	5.464482e-01	4.476607e+00
2.209000e+02	-1.601901e-01	4.231351e+00
2.256000e+02	1.937007e-01	4.354959e+00
2.303000e+02	8.969103e-01	4.606814e+00
2.350000e+02	1.250595e+00	4.727656e+00
2.397000e+02	7.215295e-01	4.506642e+00
2.444000e+02	7.215925e-01	4.537149e+00
