# $E$ (mev)	Int (arb. units)	Err. bars (arb. units)
-2.961000e+02	1.462649e+00	5.781027e+00
-2.914000e+02	6.652280e-01	5.507626e+00
-2.867000e+02	9.897458e-01	5.631849e+00
-2.820000e+02	1.894428e-01	5.321500e+00
-2.773000e+02	-6.098463e-01	5.015322e+00
-2.726000e+02	2.801297e-02	5.251019e+00
-2.679000e+02	-4.515049e-01	5.075166e+00
-2.632000e+02	3.450119e-01	5.382060e+00
-2.585000e+02	6.650398e-01	5.502235e+00
-2.538000e+02	6.642133e-01	5.507343e+00
-2.491000e+02	2.790224e-02	5.261352e+00
-2.444000e+02	3.057826e-02	5.264337e+00
-2.397000e+02	-1.320920e-01	5.200449e+00
-2.350000e+02	2.397751e-02	5.261307e+00
-2.303000e+02	1.851429e-01	5.321822e+00
-2.256000e+02	-1.306543e-01	5.198516e+00
-2.209000e+02	-6.107672e-01	5.015035e+00
-2.162000e+02	-1.309349e-01	5.194121e+00
-2.115000e+02	-7.684690e-01	4.949595e+00
-2.068000e+02	-4.495422e-01	5.077822e+00
-2.021000e+02	1.869222e-01	5.323880e+00
-1.974000e+02	5.075989e-01	5.444357e+00
-1.927000e+02	3.091544e-02	5.261980e+00
-1.880000e+02	-4.486889e-01	5.077041e+00
-1.833000e+02	-2.908504e-01	5.135447e+00
-1.786000e+02	2.798484e-02	5.259273e+00
-1.739000e+02	2.724148e-02	5.256750e+00
-1.692000e+02	-1.299615e-01	5.195602e+00
-1.645000e+02	-4.508037e-01	5.073682e+00
-1.598000e+02	-1.311715e-01	5.196083e+00
-1.551000e+02	9.839327e-01	5.626559e+00
-1.504000e+02	1.462595e+00	5.801043e+00
-1.457000e+02	1.466268e+00	5.797607e+00
-1.410000e+02	8.283976e-01	5.563002e+00
-1.363000e+02	6.654354e-01	5.501071e+00
-1.316000e+02	9.830124e-01	5.631243e+00
-1.269000e+02	1.877519e-01	5.321898e+00
-1.222000e+02	9.823907e-01	5.632480e+00
-1.175000e+02	3.471818e-01	5.383502e+00
-1.128000e+02	9.840769e-01	5.627933e+00
-1.081000e+02	8.250979e-01	5.564278e+00
-1.034000e+02	3.473439e-01	5.380144e+00
-9.870000e+01	-1.330960e-01	5.200237e+00
-9.400000e+01	2.983645e-02	5.264622e+00
-8.930000e+01	8.272701e-01	5.536137e+00
-8.460000e+01	8.279983e-01	5.568474e+00
-7.990000e+01	-1.283138e-01	5.199644e+00
-7.520000e+01	3.464626e-01	5.386070e+00
-7.050000e+01	1.898724e-01	5.314788e+00
-6.580000e+01	6.651366e-01	5.503380e+00
-6.110000e+01	-4.511631e-01	5.075773e+00
-5.640000e+01	-2.904939e-01	5.137541e+00
-5.170000e+01	1.466166e+00	5.812849e+00
-4.700000e+01	1.147329e+00	5.694905e+00
-4.230000e+01	1.146883e+00	5.688321e+00
-3.760000e+01	3.381710e+00	6.511098e+00
-3.290000e+01	4.654500e+00	7.002042e+00
-2.820000e+01	7.357213e+00	8.085519e+00
-2.350000e+01	1.437148e+01	1.059262e+01
