# $E$ (mev)	Int (arb. units)	Err. bars (arb. units)
-2.914000e+02	1.014980e-01	4.589944e+00
-2.867000e+02	1.020024e-01	4.590119e+00
-2.820000e+02	-4.283977e-01	4.404060e+00
-2.773000e+02	-4.294022e-01	4.403714e+00
-2.726000e+02	-4.286541e-01	4.403163e+00
-2.679000e+02	-7.719676e-02	4.524445e+00
-2.632000e+02	2.762326e-01	4.648109e+00
-2.585000e+02	-4.286647e-01	4.401082e+00
-2.538000e+02	9.982043e-02	4.584958e+00
-2.491000e+02	1.008580e-01	4.590219e+00
-2.444000e+02	-4.290642e-01	4.403343e+00
-2.397000e+02	-2.515555e-01	4.465429e+00
-2.350000e+02	-2.527176e-01	4.466391e+00
-2.303000e+02	-7.624306e-02	4.529649e+00
-2.256000e+02	9.819020e-01	4.899806e+00
-2.209000e+02	4.533120e-01	4.711511e+00
-2.162000e+02	4.532731e-01	4.714163e+00
-2.115000e+02	1.512446e+00	5.085063e+00
-2.068000e+02	1.015226e-01	4.591605e+00
-2.021000e+02	1.015226e-01	4.591605e+00
-1.974000e+02	-7.543186e-02	4.530994e+00
-1.927000e+02	-6.050993e-01	4.340453e+00
-1.880000e+02	-2.524711e-01	4.468472e+00
-1.833000e+02	-7.616657e-02	4.528561e+00
-1.786000e+02	-4.291561e-01	4.405827e+00
-1.739000e+02	-6.053100e-01	4.342277e+00
-1.692000e+02	-6.051568e-01	4.342277e+00
-1.645000e+02	-4.291577e-01	4.403969e+00
-1.598000e+02	-7.654595e-02	4.527365e+00
-1.551000e+02	2.766240e-01	4.650072e+00
-1.504000e+02	-7.615560e-02	4.527914e+00
-1.457000e+02	-2.522378e-01	4.466614e+00
-1.410000e+02	1.009478e-01	4.591998e+00
-1.363000e+02	4.539211e-01	4.714633e+00
-1.316000e+02	4.543085e-01	4.716939e+00
-1.269000e+02	1.010568e-01	4.590226e+00
-1.222000e+02	2.779888e-01	4.652661e+00
-1.175000e+02	9.836922e-01	4.897252e+00
-1.128000e+02	6.299101e-01	4.775889e+00
-1.081000e+02	-2.522095e-01	4.468371e+00
-1.034000e+02	6.298924e-01	4.775831e+00
-9.870000e+01	-6.047404e-01	4.340946e+00
-9.400000e+01	8.065400e-01	4.839090e+00
-8.930000e+01	-2.518974e-01	4.465865e+00
-8.460000e+01	-2.522780e-01	4.464282e+00
-7.990000e+01	4.535541e-01	4.716098e+00
-7.520000e+01	8.059342e-01	4.837314e+00
-7.050000e+01	1.865280e+00	5.214729e+00
-6.580000e+01	2.220374e+00	5.308599e+00
-6.110000e+01	1.337012e+00	4.991014e+00
-5.640000e+01	6.310377e-01	4.777629e+00
-5.170000e+01	1.334997e+00	5.025692e+00
-4.700000e+01	1.159176e+00	4.967300e+00
-4.230000e+01	2.043201e+00	5.267472e+00
-3.760000e+01	3.277758e+00	5.704211e+00
-3.290000e+01	6.097667e+00	6.702110e+00
-2.820000e+01	7.510958e+00	7.133158e+00
-2.350000e+01	1.615356e+01	1.013183e+01
-1.880000e+01	2.655891e+01	1.353713e+01
-1.410000e+01	3.556024e+01	1.633944e+01
-9.400000e+00	4.949985e+01	2.056445e+01
-4.700000e+00	6.767808e+01	2.537424e+01
0.000000e+00	7.896219e+01	2.863836e+01
4.700000e+00	8.036839e+01	2.880744e+01
9.400000e+00	7.807673e+01	2.861697e+01
1.410000e+01	7.136201e+01	2.694771e+01
1.880000e+01	6.255385e+01	2.409005e+01
2.350000e+01	5.901368e+01	2.314245e+01
2.820000e+01	5.532329e+01	2.228636e+01
3.290000e+01	4.385055e+01	1.862236e+01
3.760000e+01	3.838472e+01	1.676274e+01
4.230000e+01	2.885163e+01	1.423753e+01
4.700000e+01	2.550519e+01	1.305611e+01
5.170000e+01	1.704142e+01	1.033542e+01
5.640000e+01	1.173992e+01	8.483532e+00
6.110000e+01	1.121480e+01	8.406656e+00
6.580000e+01	7.685474e+00	7.257662e+00
7.050000e+01	7.330347e+00	7.093418e+00
7.520000e+01	6.274026e+00	6.717570e+00
7.990000e+01	5.040917e+00	6.331570e+00
8.460000e+01	4.686235e+00	6.204026e+00
8.930000e+01	3.982100e+00	5.921486e+00
9.400000e+01	4.511156e+00	6.142582e+00
9.870000e+01	3.275967e+00	5.702512e+00
1.034000e+02	3.452237e+00	5.695527e+00
1.081000e+02	3.099354e+00	5.574414e+00
1.128000e+02	3.805714e+00	5.860075e+00
1.175000e+02	3.274983e+00	5.704227e+00
1.222000e+02	2.391823e+00	5.402078e+00
1.269000e+02	2.217585e+00	5.327138e+00
1.316000e+02	2.218411e+00	5.339059e+00
1.363000e+02	2.394213e+00	5.401284e+00
1.410000e+02	1.335818e+00	5.030014e+00
1.457000e+02	2.041339e+00	5.270888e+00
1.504000e+02	2.217250e+00	5.331419e+00
1.551000e+02	3.454001e+00	5.763428e+00
1.598000e+02	3.099245e+00	5.643256e+00
1.645000e+02	3.099504e+00	5.639029e+00
1.692000e+02	3.275806e+00	5.709753e+00
1.739000e+02	2.217959e+00	5.336903e+00
1.786000e+02	1.334794e+00	4.990498e+00
1.833000e+02	1.158491e+00	4.964683e+00
1.880000e+02	1.687240e+00	5.151204e+00
1.927000e+02	8.068770e-01	4.834913e+00
1.974000e+02	1.008467e-01	4.590782e+00
2.021000e+02	1.002151e-01	4.588874e+00
2.068000e+02	1.159277e+00	4.956382e+00
2.115000e+02	4.535088e-01	4.710918e+00
2.162000e+02	2.770800e-01	4.648425e+00
2.209000e+02	4.533284e-01	4.717607e+00
2.256000e+02	1.511066e+00	5.094122e+00
2.303000e+02	1.687236e+00	5.152323e+00
2.350000e+02	2.773836e-01	4.615773e+00
2.397000e+02	-2.528745e-01	4.464851e+00
2.444000e+02	-7.619616e-02	4.528513e+00
2.491000e+02	9.962956e-02	4.589315e+00
2.538000e+02	-2.518149e-01	4.464292e+00
2.585000e+02	-7.610359e-02	4.527243e+00
2.632000e+02	-4.289689e-01	4.403532e+00
2.679000e+02	1.011624e-01	4.592211e+00
2.726000e+02	1.007168e-01	4.592558e+00
2.773000e+02	2.768379e-01	4.653961e+00
