# $E$ (ev)	Int (arb. units)
-1.988368e+00	2.929621e+00
-1.998708e+00	2.993774e+00
-2.009047e+00	3.057927e+00
-2.019386e+00	3.122079e+00
-2.029725e+00	3.186232e+00
-2.040065e+00	3.250032e+00
-2.050404e+00	3.257704e+00
-2.060743e+00	3.265376e+00
-2.071082e+00	3.273048e+00
-2.081422e+00	3.280721e+00
-2.091761e+00	3.288393e+00
-2.102100e+00	3.296065e+00
-2.112439e+00	3.303737e+00
-2.122779e+00	3.311409e+00
-2.133118e+00	3.319081e+00
-2.143457e+00	3.309891e+00
-2.153796e+00	3.267131e+00
-2.164136e+00	3.224372e+00
-2.174475e+00	3.181612e+00
-2.184814e+00	3.138853e+00
-2.195153e+00	3.096093e+00
-2.205493e+00	3.053334e+00
-2.215832e+00	3.010574e+00
-2.226171e+00	2.967814e+00
-2.236511e+00	2.925055e+00
-2.246850e+00	2.956973e+00
-2.257189e+00	3.026935e+00
-2.267528e+00	3.096897e+00
-2.277868e+00	3.166858e+00
-2.288207e+00	3.236820e+00
-2.298546e+00	3.306782e+00
-2.308885e+00	3.376743e+00
-2.319225e+00	3.446705e+00
-2.329564e+00	3.516667e+00
-2.339903e+00	3.586628e+00
-2.350242e+00	3.595041e+00
-2.360582e+00	3.602870e+00
-2.370921e+00	3.610700e+00
-2.381260e+00	3.618530e+00
-2.391599e+00	3.626360e+00
-2.401939e+00	3.634190e+00
-2.412278e+00	3.642020e+00
-2.422617e+00	3.649850e+00
-2.432956e+00	3.657679e+00
-2.443296e+00	3.651890e+00
-2.453635e+00	3.616991e+00
-2.463974e+00	3.582093e+00
-2.474313e+00	3.547195e+00
-2.484653e+00	3.512296e+00
-2.494992e+00	3.477398e+00
-2.505331e+00	3.442499e+00
-2.515670e+00	3.407601e+00
-2.526010e+00	3.372703e+00
-2.536349e+00	3.337804e+00
-2.546688e+00	3.335460e+00
-2.557027e+00	3.350887e+00
-2.567367e+00	3.366314e+00
-2.577706e+00	3.381741e+00
-2.588045e+00	3.397168e+00
-2.598384e+00	3.412595e+00
-2.608724e+00	3.428022e+00
-2.619063e+00	3.443449e+00
-2.629402e+00	3.458876e+00
-2.639742e+00	3.474302e+00
-2.650081e+00	3.493567e+00
-2.660420e+00	3.512930e+00
-2.670759e+00	3.532293e+00
-2.681099e+00	3.551656e+00
-2.691438e+00	3.571019e+00
-2.701777e+00	3.590382e+00
-2.712116e+00	3.609745e+00
-2.722456e+00	3.629108e+00
-2.732795e+00	3.648470e+00
-2.743134e+00	3.676126e+00
-2.753473e+00	3.722847e+00
-2.763813e+00	3.769567e+00
-2.774152e+00	3.816288e+00
-2.784491e+00	3.863008e+00
-2.794830e+00	3.909729e+00
-2.805170e+00	3.956449e+00
-2.815509e+00	4.003170e+00
-2.825848e+00	4.049890e+00
-2.836187e+00	4.096611e+00
-2.846527e+00	4.093177e+00
-2.856866e+00	4.060446e+00
-2.867205e+00	4.027715e+00
-2.877544e+00	3.994983e+00
-2.887884e+00	3.962252e+00
-2.898223e+00	3.929520e+00
-2.908562e+00	3.896789e+00
-2.918901e+00	3.864058e+00
-2.929241e+00	3.831326e+00
-2.939580e+00	3.798595e+00
-2.949919e+00	3.775125e+00
-2.960258e+00	3.752047e+00
-2.970598e+00	3.728970e+00
-2.980937e+00	3.705892e+00
-2.991276e+00	3.682815e+00
-3.001616e+00	3.659737e+00
-3.011955e+00	3.636659e+00
-3.022294e+00	3.613582e+00
-3.032633e+00	3.590504e+00
-3.042973e+00	3.573489e+00
-3.053312e+00	3.571498e+00
-3.063651e+00	3.569506e+00
-3.073990e+00	3.567515e+00
-3.084330e+00	3.565524e+00
-3.094669e+00	3.563532e+00
-3.105008e+00	3.561541e+00
-3.115347e+00	3.559550e+00
-3.125687e+00	3.557558e+00
-3.136026e+00	3.555567e+00
-3.146365e+00	3.609677e+00
-3.156704e+00	3.698813e+00
-3.167044e+00	3.787950e+00
-3.177383e+00	3.877087e+00
-3.187722e+00	3.966224e+00
-3.198061e+00	4.055361e+00
-3.208401e+00	4.144498e+00
-3.218740e+00	4.233635e+00
-3.229079e+00	4.322772e+00
-3.239418e+00	4.411908e+00
-3.249758e+00	4.444146e+00
-3.260097e+00	4.472993e+00
-3.270436e+00	4.501840e+00
-3.280775e+00	4.530686e+00
-3.291115e+00	4.559533e+00
-3.301454e+00	4.588379e+00
-3.311793e+00	4.617226e+00
-3.322132e+00	4.646073e+00
-3.332472e+00	4.674919e+00
-3.342811e+00	4.688520e+00
-3.353150e+00	4.661289e+00
-3.363489e+00	4.634058e+00
-3.373829e+00	4.606828e+00
-3.384168e+00	4.579597e+00
-3.394507e+00	4.552366e+00
-3.404847e+00	4.525136e+00
-3.415186e+00	4.497905e+00
-3.425525e+00	4.470674e+00
-3.435864e+00	4.443443e+00
-3.446204e+00	4.461752e+00
-3.456543e+00	4.510419e+00
-3.466882e+00	4.559087e+00
-3.477221e+00	4.607755e+00
-3.487561e+00	4.656422e+00
-3.497900e+00	4.705090e+00
-3.508239e+00	4.753757e+00
-3.518578e+00	4.802425e+00
-3.528918e+00	4.851093e+00
-3.539257e+00	4.899760e+00
-3.549596e+00	4.849370e+00
-3.559935e+00	4.791308e+00
-3.570275e+00	4.733247e+00
-3.580614e+00	4.675186e+00
-3.590953e+00	4.617124e+00
-3.601292e+00	4.559063e+00
-3.611632e+00	4.501001e+00
-3.621971e+00	4.442940e+00
-3.632310e+00	4.384878e+00
-3.642649e+00	4.344258e+00
-3.652989e+00	4.354260e+00
-3.663328e+00	4.364262e+00
-3.673667e+00	4.374264e+00
-3.684006e+00	4.384266e+00
-3.694346e+00	4.394267e+00
-3.704685e+00	4.404269e+00
-3.715024e+00	4.414271e+00
-3.725363e+00	4.424273e+00
-3.735703e+00	4.434275e+00
-3.746042e+00	4.441847e+00
-3.756381e+00	4.447692e+00
-3.766721e+00	4.453537e+00
-3.777060e+00	4.459381e+00
-3.787399e+00	4.465226e+00
-3.797738e+00	4.471071e+00
-3.808078e+00	4.476915e+00
-3.818417e+00	4.482760e+00
-3.828756e+00	4.488605e+00
-3.839095e+00	4.494450e+00
-3.849435e+00	4.498281e+00
-3.859774e+00	4.501918e+00
-3.870113e+00	4.505556e+00
-3.880452e+00	4.509194e+00
-3.890792e+00	4.512832e+00
-3.901131e+00	4.516470e+00
-3.911470e+00	4.520108e+00
-3.921809e+00	4.523746e+00
-3.932149e+00	4.527384e+00
-3.942488e+00	4.538933e+00
-3.952827e+00	4.575452e+00
-3.963166e+00	4.611971e+00
-3.973506e+00	4.648490e+00
-3.983845e+00	4.685008e+00
-3.994184e+00	4.721527e+00
-4.004523e+00	4.758046e+00
-4.014863e+00	4.794565e+00
-4.025202e+00	4.831084e+00
-4.035541e+00	4.867602e+00
-4.045880e+00	4.864527e+00
-4.056220e+00	4.831430e+00
-4.066559e+00	4.798333e+00
-4.076898e+00	4.765236e+00
-4.087237e+00	4.732140e+00
-4.097577e+00	4.699043e+00
-4.107916e+00	4.665946e+00
-4.118255e+00	4.632849e+00
-4.128595e+00	4.599752e+00
-4.138934e+00	4.566655e+00
-4.149273e+00	4.498863e+00
-4.159612e+00	4.427081e+00
-4.169952e+00	4.355299e+00
-4.180291e+00	4.283517e+00
-4.190630e+00	4.211736e+00
-4.200969e+00	4.139954e+00
-4.211309e+00	4.068172e+00
-4.221648e+00	3.996391e+00
-4.231987e+00	3.924609e+00
-4.242326e+00	3.871601e+00
-4.252666e+00	3.883256e+00
-4.263005e+00	3.894912e+00
-4.273344e+00	3.906568e+00
-4.283683e+00	3.918224e+00
-4.294023e+00	3.929880e+00
-4.304362e+00	3.941536e+00
-4.314701e+00	3.953192e+00
-4.325040e+00	3.964848e+00
-4.335380e+00	3.976504e+00
-4.345719e+00	3.925427e+00
-4.356058e+00	3.823668e+00
-4.366397e+00	3.721908e+00
-4.376737e+00	3.620149e+00
-4.387076e+00	3.518390e+00
-4.397415e+00	3.416631e+00
-4.407754e+00	3.314871e+00
-4.418094e+00	3.213112e+00
-4.428433e+00	3.111353e+00
-4.438772e+00	3.009594e+00
-4.449111e+00	2.932998e+00
-4.459451e+00	2.859794e+00
-4.469790e+00	2.786590e+00
-4.480129e+00	2.713385e+00
-4.490468e+00	2.640181e+00
-4.500808e+00	2.566976e+00
-4.511147e+00	2.493772e+00
-4.521486e+00	2.420568e+00
-4.531826e+00	2.347363e+00
-4.542165e+00	2.277724e+00
-4.552504e+00	2.221548e+00
-4.562843e+00	2.165372e+00
-4.573183e+00	2.109196e+00
-4.583522e+00	2.053020e+00
-4.593861e+00	1.996844e+00
-4.604200e+00	1.940668e+00
-4.614540e+00	1.884492e+00
-4.624879e+00	1.828316e+00
-4.635218e+00	1.772140e+00
-4.645557e+00	1.772268e+00
-4.655897e+00	1.820842e+00
-4.666236e+00	1.869417e+00
-4.676575e+00	1.917991e+00
-4.686914e+00	1.966565e+00
-4.697254e+00	2.015140e+00
-4.707593e+00	2.063714e+00
-4.717932e+00	2.112289e+00
-4.728271e+00	2.160863e+00
-4.738611e+00	2.209438e+00
-4.748950e+00	2.131826e+00
-4.759289e+00	2.034625e+00
-4.769628e+00	1.937425e+00
-4.779968e+00	1.840224e+00
-4.790307e+00	1.743024e+00
-4.800646e+00	1.645824e+00
-4.810985e+00	1.548623e+00
-4.821325e+00	1.451423e+00
-4.831664e+00	1.354223e+00
-4.842003e+00	1.279972e+00
-4.852342e+00	1.301220e+00
-4.862682e+00	1.322468e+00
-4.873021e+00	1.343717e+00
-4.883360e+00	1.364965e+00
-4.893700e+00	1.386213e+00
-4.904039e+00	1.407461e+00
-4.914378e+00	1.428710e+00
-4.924717e+00	1.449958e+00
-4.935057e+00	1.471206e+00
-4.945396e+00	1.495497e+00
-4.955735e+00	1.522575e+00
-4.966074e+00	1.549653e+00
-4.976414e+00	1.576731e+00
-4.986753e+00	1.603809e+00
-4.997092e+00	1.630887e+00
-5.007431e+00	1.657964e+00
-5.017771e+00	1.685042e+00
-5.028110e+00	1.712120e+00
-5.038449e+00	1.739198e+00
-5.048788e+00	1.733313e+00
-5.059128e+00	1.721610e+00
-5.069467e+00	1.709907e+00
-5.079806e+00	1.698205e+00
-5.090145e+00	1.686502e+00
-5.100485e+00	1.674799e+00
-5.110824e+00	1.663097e+00
-5.121163e+00	1.651394e+00
-5.131502e+00	1.639691e+00
-5.141842e+00	1.627280e+00
-5.152181e+00	1.611596e+00
-5.162520e+00	1.595912e+00
-5.172859e+00	1.580229e+00
-5.183199e+00	1.564545e+00
-5.193538e+00	1.548862e+00
-5.203877e+00	1.533178e+00
-5.214216e+00	1.517495e+00
-5.224556e+00	1.501811e+00
-5.234895e+00	1.486128e+00
-5.245234e+00	1.513594e+00
-5.255574e+00	1.583145e+00
-5.265913e+00	1.652695e+00
-5.276252e+00	1.722246e+00
-5.286591e+00	1.791797e+00
-5.296931e+00	1.861347e+00
-5.307270e+00	1.930898e+00
-5.317609e+00	2.000449e+00
-5.327948e+00	2.069999e+00
-5.338288e+00	2.139550e+00
-5.348627e+00	2.086804e+00
-5.358966e+00	2.009782e+00
-5.369305e+00	1.932760e+00
-5.379645e+00	1.855738e+00
-5.389984e+00	1.778716e+00
-5.400323e+00	1.701695e+00
-5.410662e+00	1.624673e+00
-5.421002e+00	1.547651e+00
-5.431341e+00	1.470629e+00
-5.441680e+00	1.409962e+00
-5.452019e+00	1.433586e+00
-5.462359e+00	1.457210e+00
-5.472698e+00	1.480834e+00
-5.483037e+00	1.504458e+00
-5.493376e+00	1.528082e+00
-5.503716e+00	1.551706e+00
-5.514055e+00	1.575330e+00
-5.524394e+00	1.598954e+00
-5.534733e+00	1.622578e+00
-5.545073e+00	1.627971e+00
-5.555412e+00	1.614437e+00
-5.565751e+00	1.600904e+00
-5.576090e+00	1.587370e+00
-5.586430e+00	1.573836e+00
-5.596769e+00	1.560302e+00
-5.607108e+00	1.546768e+00
-5.617447e+00	1.533234e+00
-5.627787e+00	1.519700e+00
-5.638126e+00	1.506167e+00
-5.648465e+00	1.498657e+00
-5.658805e+00	1.492480e+00
-5.669144e+00	1.486304e+00
-5.679483e+00	1.480127e+00
-5.689822e+00	1.473951e+00
-5.700162e+00	1.467774e+00
-5.710501e+00	1.461598e+00
-5.720840e+00	1.455422e+00
-5.731179e+00	1.449245e+00
-5.741519e+00	1.443664e+00
-5.751858e+00	1.441540e+00
-5.762197e+00	1.439416e+00
-5.772536e+00	1.437292e+00
-5.782876e+00	1.435168e+00
-5.793215e+00	1.433044e+00
-5.803554e+00	1.430920e+00
-5.813893e+00	1.428796e+00
-5.824233e+00	1.426672e+00
-5.834572e+00	1.424548e+00
-5.844911e+00	1.423629e+00
-5.855250e+00	1.424042e+00
-5.865590e+00	1.424456e+00
-5.875929e+00	1.424869e+00
-5.886268e+00	1.425282e+00
-5.896607e+00	1.425696e+00
-5.906947e+00	1.426109e+00
-5.917286e+00	1.426522e+00
-5.927625e+00	1.426936e+00
-5.937964e+00	1.427349e+00
-5.948304e+00	1.451361e+00
-5.958643e+00	1.481157e+00
-5.968982e+00	1.510954e+00
-5.979321e+00	1.540750e+00
-5.989661e+00	1.570547e+00
-6.000000e+00	1.600343e+00
