# $E$ (mev)	Int (arb. units)	Err. bars (arb. units)
-2.068000e+02	2.697092e+00	5.385885e+00
-2.021000e+02	3.696996e+00	5.435425e+00
-1.974000e+02	3.186234e+00	5.409295e+00
-1.927000e+02	1.635860e+00	5.327681e+00
-1.880000e+02	3.377690e+00	5.399644e+00
-1.833000e+02	2.987810e+00	5.385277e+00
-1.786000e+02	3.332649e-01	5.257758e+00
-1.739000e+02	-1.395548e+00	5.165041e+00
-1.692000e+02	-1.218773e+00	5.174921e+00
-1.645000e+02	-4.572241e+00	5.012092e+00
-1.598000e+02	-3.479889e+00	5.064366e+00
-1.551000e+02	-4.195739e+00	5.039478e+00
-1.504000e+02	-1.596720e+00	5.175313e+00
-1.457000e+02	4.686967e+00	5.449326e+00
-1.410000e+02	3.615609e+00	5.397150e+00
-1.363000e+02	-2.644435e-01	5.214031e+00
-1.316000e+02	-8.551680e-01	5.199856e+00
-1.269000e+02	-9.275181e-01	5.188013e+00
-1.222000e+02	-3.049711e+00	5.090300e+00
-1.175000e+02	-2.304678e+00	5.110916e+00
-1.128000e+02	2.635762e-01	5.254838e+00
-1.081000e+02	-2.469583e+00	5.131881e+00
-1.034000e+02	1.851315e+00	5.333578e+00
-9.870000e+01	-3.691870e-01	5.226175e+00
-9.400000e+01	-1.982915e+00	5.153594e+00
-8.930000e+01	-7.524178e-01	5.207322e+00
-8.460000e+01	-2.713853e-01	5.247884e+00
-7.990000e+01	-3.809046e-01	5.234755e+00
-7.520000e+01	-4.701352e-01	5.233948e+00
-7.050000e+01	1.854605e+00	5.353858e+00
-6.580000e+01	4.139408e+00	5.463592e+00
-6.110000e+01	4.888793e+00	5.479584e+00
-5.640000e+01	9.941964e+00	5.699538e+00
-5.170000e+01	7.329310e+00	5.590899e+00
-4.700000e+01	1.224627e+01	5.883162e+00
-4.230000e+01	2.071897e+01	6.351189e+00
-3.760000e+01	2.041986e+01	6.204721e+00
-3.290000e+01	2.572479e+01	6.456350e+00
-2.820000e+01	4.411817e+01	7.398920e+00
-2.350000e+01	5.009802e+01	7.708984e+00
-1.880000e+01	8.534768e+01	9.187990e+00
-1.410000e+01	1.080424e+02	1.024534e+01
-9.400000e+00	1.389036e+02	1.151440e+01
-4.700000e+00	1.765323e+02	1.301360e+01
0.000000e+00	2.163144e+02	1.487666e+01
4.700000e+00	2.317473e+02	1.538234e+01
9.400000e+00	2.214036e+02	1.517902e+01
1.410000e+01	2.513005e+02	1.630195e+01
1.880000e+01	2.434270e+02	1.600642e+01
2.350000e+01	2.446518e+02	1.577773e+01
2.820000e+01	1.870600e+02	1.362562e+01
3.290000e+01	1.730695e+02	1.299250e+01
3.760000e+01	1.416025e+02	1.161903e+01
4.230000e+01	1.225422e+02	1.092051e+01
4.700000e+01	1.104716e+02	1.031230e+01
5.170000e+01	7.992894e+01	8.928882e+00
5.640000e+01	6.693631e+01	8.286644e+00
6.110000e+01	5.103849e+01	7.609468e+00
6.580000e+01	3.905508e+01	7.047315e+00
7.050000e+01	2.751442e+01	6.516662e+00
7.520000e+01	2.147572e+01	6.280126e+00
7.990000e+01	1.960218e+01	6.121325e+00
8.460000e+01	1.628141e+01	5.979982e+00
8.930000e+01	1.757324e+01	6.035772e+00
9.400000e+01	1.351945e+01	5.848553e+00
9.870000e+01	1.478392e+01	5.939412e+00
1.034000e+02	1.814215e+01	6.076135e+00
1.081000e+02	1.139654e+01	5.735803e+00
1.128000e+02	1.833109e+01	6.065932e+00
1.175000e+02	1.741863e+01	6.034158e+00
1.222000e+02	2.290734e+01	6.325494e+00
1.269000e+02	1.526255e+01	5.928561e+00
1.316000e+02	1.360375e+01	5.872168e+00
1.363000e+02	1.181853e+01	5.806898e+00
1.410000e+02	1.356967e+01	5.913166e+00
1.457000e+02	1.171254e+01	5.832490e+00
1.504000e+02	1.471073e+01	5.958183e+00
