# $E$ (mev)	Int (arb. units)	Err. bars (arb. units)
-2.961000e+02	-2.437882e-02	4.962138e+00
-2.914000e+02	-2.269045e-02	4.958068e+00
-2.867000e+02	-1.863751e-01	4.898682e+00
-2.820000e+02	1.406109e-01	5.025060e+00
-2.773000e+02	-3.515684e-01	4.837052e+00
-2.726000e+02	3.034299e-01	5.087636e+00
-2.679000e+02	4.679051e-01	5.147079e+00
-2.632000e+02	-2.277157e-02	4.959405e+00
-2.585000e+02	1.392308e-01	5.022623e+00
-2.538000e+02	4.699538e-01	5.143804e+00
-2.491000e+02	-8.428936e-01	4.651581e+00
-2.444000e+02	-8.428936e-01	4.651581e+00
-2.397000e+02	3.028781e-01	5.081694e+00
-2.350000e+02	-3.511674e-01	4.836572e+00
-2.303000e+02	-3.511053e-01	4.837614e+00
-2.256000e+02	-3.504986e-01	4.836659e+00
-2.209000e+02	-2.397600e-02	4.960541e+00
-2.162000e+02	-1.879094e-01	4.900603e+00
-2.115000e+02	-1.871309e-01	4.898667e+00
-2.068000e+02	-5.145724e-01	4.774696e+00
-2.021000e+02	7.954028e-01	5.233887e+00
-1.974000e+02	-3.512445e-01	4.836575e+00
-1.927000e+02	-5.157570e-01	4.775560e+00
-1.880000e+02	-5.155150e-01	4.774328e+00
-1.833000e+02	-2.393503e-02	4.957831e+00
-1.786000e+02	7.950305e-01	5.267169e+00
-1.739000e+02	-3.520365e-01	4.835240e+00
-1.692000e+02	3.054800e-01	5.082582e+00
-1.645000e+02	-3.516743e-01	4.837870e+00
-1.598000e+02	-3.517201e-01	4.836203e+00
-1.551000e+02	-3.513710e-01	4.836367e+00
-1.504000e+02	-3.510643e-01	4.837169e+00
-1.457000e+02	7.958955e-01	5.267705e+00
-1.410000e+02	7.959392e-01	5.268279e+00
-1.363000e+02	1.394439e-01	5.022833e+00
-1.316000e+02	-6.787701e-01	4.713604e+00
-1.269000e+02	9.586743e-01	5.333420e+00
-1.222000e+02	6.302561e-01	5.209042e+00
-1.175000e+02	3.033957e-01	5.083523e+00
-1.128000e+02	6.316949e-01	5.207989e+00
-1.081000e+02	9.587509e-01	5.325407e+00
-1.034000e+02	9.570863e-01	5.334940e+00
-9.870000e+01	4.670086e-01	5.145733e+00
-9.400000e+01	6.310366e-01	5.205052e+00
-8.930000e+01	-1.882379e-01	4.899129e+00
-8.460000e+01	1.123198e+00	5.391272e+00
