# $E$ (mev)	Int (arb. units)	Err. bars (arb. units)
-2.961000e+02	1.966077e+00	4.963825e+00
-2.914000e+02	9.036276e-01	4.590430e+00
-2.867000e+02	3.734530e-01	4.403260e+00
-2.820000e+02	3.715333e-01	4.405870e+00
-2.773000e+02	1.433669e+00	4.778392e+00
-2.726000e+02	1.963557e+00	4.962817e+00
-2.679000e+02	1.755043e-02	4.279825e+00
-2.632000e+02	2.041389e-02	4.278694e+00
-2.585000e+02	5.512389e-01	4.464477e+00
-2.538000e+02	1.926075e-02	4.278190e+00
-2.491000e+02	1.872520e-02	4.279572e+00
-2.444000e+02	3.746663e-01	4.403557e+00
-2.397000e+02	1.974554e-01	4.305675e+00
-2.350000e+02	-3.355498e-01	4.155800e+00
-2.303000e+02	-1.578249e-01	4.217559e+00
-2.256000e+02	5.488528e-01	4.464919e+00
-2.209000e+02	5.518872e-01	4.468448e+00
-2.162000e+02	7.262538e-01	4.531420e+00
-2.115000e+02	5.489795e-01	4.465638e+00
-2.068000e+02	2.038552e-02	4.280018e+00
-2.021000e+02	5.516125e-01	4.465107e+00
-1.974000e+02	-3.358974e-01	4.155750e+00
-1.927000e+02	3.743888e-01	4.404650e+00
-1.880000e+02	2.015544e-01	4.344549e+00
-1.833000e+02	7.324831e-01	4.532841e+00
-1.786000e+02	1.833409e-02	4.280691e+00
-1.739000e+02	5.537227e-01	4.463541e+00
-1.692000e+02	3.720723e-01	4.402453e+00
-1.645000e+02	9.042401e-01	4.584843e+00
-1.598000e+02	1.435042e+00	4.773298e+00
-1.551000e+02	2.503671e+00	5.116139e+00
-1.504000e+02	1.080331e+00	4.646358e+00
-1.457000e+02	3.728561e-01	4.404549e+00
-1.410000e+02	1.085542e+00	4.653841e+00
-1.363000e+02	1.799615e+00	4.902309e+00
-1.316000e+02	-1.566966e-01	4.215471e+00
-1.269000e+02	5.538418e-01	4.466518e+00
-1.222000e+02	1.975783e-01	4.339242e+00
-1.175000e+02	1.736427e-02	4.277453e+00
-1.128000e+02	3.726397e-01	4.402787e+00
-1.081000e+02	1.082301e+00	4.652869e+00
