# $E$ (mev)	Int (arb. units)	Err. bars (arb. units)
-2.961000e+02	5.921611e-01	4.303843e+00
-2.914000e+02	1.465460e+00	4.608590e+00
-2.867000e+02	9.432420e-01	4.424015e+00
-2.820000e+02	4.182799e-01	4.242555e+00
-2.773000e+02	6.899228e-02	4.117362e+00
-2.726000e+02	-4.532908e-01	3.931434e+00
-2.679000e+02	-2.794510e-01	3.993816e+00
-2.632000e+02	6.774295e-02	4.119195e+00
-2.585000e+02	9.395095e-01	4.429855e+00
-2.538000e+02	6.781783e-02	4.121297e+00
-2.491000e+02	7.656889e-01	4.366784e+00
-2.444000e+02	7.664717e-01	4.369066e+00
-2.397000e+02	2.443426e-01	4.180466e+00
-2.350000e+02	-1.038634e-01	4.054711e+00
-2.303000e+02	-2.788251e-01	3.993441e+00
-2.256000e+02	-1.050794e-01	4.057239e+00
-2.209000e+02	-2.788723e-01	3.992701e+00
-2.162000e+02	-4.525780e-01	3.929473e+00
-2.115000e+02	4.186809e-01	4.236884e+00
-2.068000e+02	6.891902e-02	4.119837e+00
-2.021000e+02	1.112367e+00	4.459796e+00
-1.974000e+02	6.739104e-02	4.120368e+00
-1.927000e+02	-1.049059e-01	4.056626e+00
-1.880000e+02	2.437631e-01	4.177594e+00
-1.833000e+02	2.429247e-01	4.178289e+00
-1.786000e+02	-1.057738e-01	4.056077e+00
-1.739000e+02	6.871922e-02	4.119052e+00
-1.692000e+02	2.438046e-01	4.179712e+00
-1.645000e+02	2.453791e-01	4.177354e+00
-1.598000e+02	2.438968e-01	4.180918e+00
-1.551000e+02	4.169195e-01	4.243279e+00
-1.504000e+02	-6.267931e-01	3.868098e+00
-1.457000e+02	6.816835e-02	4.121240e+00
-1.410000e+02	-2.779033e-01	3.989994e+00
-1.363000e+02	-1.046869e-01	4.054124e+00
-1.316000e+02	4.167386e-01	4.244625e+00
-1.269000e+02	6.960879e-02	4.118098e+00
-1.222000e+02	2.424166e-01	4.182428e+00
-1.175000e+02	-1.055159e-01	4.055673e+00
-1.128000e+02	9.401413e-01	4.430002e+00
-1.081000e+02	9.394003e-01	4.429228e+00
-1.034000e+02	4.154627e-01	4.245615e+00
-9.870000e+01	5.919012e-01	4.270702e+00
-9.400000e+01	-6.267931e-01	3.868098e+00
-8.930000e+01	4.168915e-01	4.241077e+00
-8.460000e+01	7.634005e-01	4.368570e+00
-7.990000e+01	1.286113e+00	4.554340e+00
-7.520000e+01	4.185581e-01	4.241577e+00
-7.050000e+01	7.642246e-01	4.367836e+00
-6.580000e+01	4.169672e-01	4.244576e+00
-6.110000e+01	1.285377e+00	4.558482e+00
-5.640000e+01	2.852114e+00	5.119294e+00
-5.170000e+01	2.504334e+00	4.994437e+00
-4.700000e+01	3.201614e+00	5.240020e+00
-4.230000e+01	4.417555e+00	5.646253e+00
-3.760000e+01	7.899524e+00	6.829313e+00
-3.290000e+01	1.555517e+01	9.436485e+00
-2.820000e+01	2.390961e+01	1.232262e+01
-2.350000e+01	2.999785e+01	1.426118e+01
-1.880000e+01	5.174746e+01	2.122482e+01
-1.410000e+01	6.252903e+01	2.393978e+01
-9.400000e+00	7.418842e+01	2.718458e+01
-4.700000e+00	8.288652e+01	2.944692e+01
0.000000e+00	8.378184e+01	2.977084e+01
4.700000e+00	7.349686e+01	2.676985e+01
9.400000e+00	7.104648e+01	2.642427e+01
1.410000e+01	6.583549e+01	2.485231e+01
1.880000e+01	5.697427e+01	2.233789e+01
2.350000e+01	5.016554e+01	2.069020e+01
2.820000e+01	4.183315e+01	1.788547e+01
3.290000e+01	4.252004e+01	1.831667e+01
3.760000e+01	2.321098e+01	1.198987e+01
4.230000e+01	1.868808e+01	1.051919e+01
4.700000e+01	1.590863e+01	9.497373e+00
5.170000e+01	1.468874e+01	9.262087e+00
5.640000e+01	1.120194e+01	8.057202e+00
6.110000e+01	9.296286e+00	7.253548e+00
6.580000e+01	6.857355e+00	6.555426e+00
7.050000e+01	5.463323e+00	6.020604e+00
7.520000e+01	8.251140e+00	7.017198e+00
7.990000e+01	6.508344e+00	6.398944e+00
8.460000e+01	4.937316e+00	5.873347e+00
8.930000e+01	3.200977e+00	5.243366e+00
9.400000e+01	1.461380e+00	4.617244e+00
9.870000e+01	3.722589e+00	5.397621e+00
1.034000e+02	2.508436e+00	4.990086e+00
1.081000e+02	3.379740e+00	5.265870e+00
1.128000e+02	2.681708e+00	5.055452e+00
1.175000e+02	2.506273e+00	4.996220e+00
1.222000e+02	1.810098e+00	4.743488e+00
1.269000e+02	3.023606e+00	5.186164e+00
1.316000e+02	2.855419e+00	5.114298e+00
1.363000e+02	2.509041e+00	4.990354e+00
1.410000e+02	1.462577e+00	4.581291e+00
1.457000e+02	7.658750e-01	4.368438e+00
1.504000e+02	9.400283e-01	4.428285e+00
1.551000e+02	1.810902e+00	4.741432e+00
1.598000e+02	2.505084e+00	4.993573e+00
1.645000e+02	2.156277e+00	4.864078e+00
1.692000e+02	1.460158e+00	4.617572e+00
1.739000e+02	6.814858e-02	4.118083e+00
1.786000e+02	2.681249e+00	5.057663e+00
1.833000e+02	3.375020e+00	5.270132e+00
1.880000e+02	4.170829e-01	4.242899e+00
1.927000e+02	4.177200e-01	4.240835e+00
1.974000e+02	9.407965e-01	4.426009e+00
2.021000e+02	2.331436e+00	4.932597e+00
2.068000e+02	5.911715e-01	4.305083e+00
2.115000e+02	1.111254e+00	4.495476e+00
2.162000e+02	1.982339e+00	4.806152e+00
2.209000e+02	7.653386e-01	4.365833e+00
2.256000e+02	1.114212e+00	4.493039e+00
2.303000e+02	1.284665e+00	4.558774e+00
2.350000e+02	1.808023e+00	4.740940e+00
2.397000e+02	9.392618e-01	4.433487e+00
2.444000e+02	7.639006e-01	4.369270e+00
2.491000e+02	2.422431e-01	4.183142e+00
2.538000e+02	2.427219e-01	4.181158e+00
