# $E$ (mev)	Int (arb. units)	Err. bars (arb. units)
-2.867000e+02	8.675589e-01	5.170388e+00
-2.820000e+02	3.539692e-01	4.985090e+00
-2.773000e+02	1.029121e+00	5.234507e+00
-2.726000e+02	1.047084e-02	4.861955e+00
-2.679000e+02	6.937167e-01	5.106729e+00
-2.632000e+02	1.034185e+00	5.230240e+00
-2.585000e+02	1.797807e-01	4.922462e+00
-2.538000e+02	-1.598138e-01	4.800101e+00
-2.491000e+02	3.505670e-01	4.983337e+00
-2.444000e+02	1.817535e-01	4.921792e+00
-2.397000e+02	-1.595832e-01	4.800493e+00
-2.350000e+02	1.375152e+00	5.352779e+00
-2.303000e+02	1.198524e+00	5.296744e+00
-2.256000e+02	8.579428e-01	5.173233e+00
-2.209000e+02	3.503970e-01	4.985352e+00
-2.162000e+02	1.033536e+00	5.232925e+00
-2.115000e+02	5.248397e-01	5.044520e+00
-2.068000e+02	5.210800e-01	5.046946e+00
-2.021000e+02	1.031213e+00	5.231676e+00
-1.974000e+02	5.223997e-01	5.044202e+00
-1.927000e+02	6.920986e-01	5.106109e+00
-1.880000e+02	1.831138e-01	4.919356e+00
-1.833000e+02	1.821270e-01	4.924064e+00
-1.786000e+02	5.212160e-01	5.047145e+00
-1.739000e+02	3.501618e-01	4.985192e+00
-1.692000e+02	1.292792e-02	4.858812e+00
-1.645000e+02	1.828516e-01	4.923747e+00
-1.598000e+02	-1.583309e-01	4.797956e+00
-1.551000e+02	1.803567e-01	4.888530e+00
-1.504000e+02	6.927647e-01	5.107225e+00
-1.457000e+02	1.031458e+00	5.233345e+00
-1.410000e+02	8.611885e-01	5.169584e+00
-1.363000e+02	5.205715e-01	5.043742e+00
-1.316000e+02	3.516323e-01	4.982963e+00
-1.269000e+02	3.500590e-01	4.984093e+00
-1.222000e+02	1.817937e-01	4.919732e+00
-1.175000e+02	1.374226e+00	5.352866e+00
-1.128000e+02	5.247429e-01	5.046339e+00
-1.081000e+02	1.071285e-02	4.862686e+00
-1.034000e+02	8.581430e-01	5.170148e+00
-9.870000e+01	1.882749e+00	5.540918e+00
-9.400000e+01	1.033544e+00	5.232017e+00
-8.930000e+01	6.908139e-01	5.109638e+00
-8.460000e+01	1.178116e-02	4.863823e+00
-7.990000e+01	5.229978e-01	5.046953e+00
-7.520000e+01	5.234048e-01	5.047808e+00
-7.050000e+01	6.900059e-01	5.110862e+00
-6.580000e+01	1.540023e+00	5.417137e+00
-6.110000e+01	1.200706e+00	5.292643e+00
-5.640000e+01	2.224827e+00	5.663885e+00
-5.170000e+01	1.369417e+00	5.357548e+00
-4.700000e+01	1.540903e+00	5.420639e+00
-4.230000e+01	2.562488e+00	5.786196e+00
-3.760000e+01	5.624042e+00	6.830494e+00
-3.290000e+01	6.814529e+00	7.297590e+00
-2.820000e+01	1.005882e+01	8.396444e+00
-2.350000e+01	1.583521e+01	1.046607e+01
-1.880000e+01	2.876124e+01	1.490422e+01
-1.410000e+01	4.851246e+01	2.086619e+01
-9.400000e+00	5.923282e+01	2.416669e+01
-4.700000e+00	8.049595e+01	3.041803e+01
0.000000e+00	8.543366e+01	3.140334e+01
4.700000e+00	8.662073e+01	3.157782e+01
9.400000e+00	8.203293e+01	3.085321e+01
1.410000e+01	7.898011e+01	2.983281e+01
1.880000e+01	7.148992e+01	2.785423e+01
2.350000e+01	5.718498e+01	2.352529e+01
2.820000e+01	5.173448e+01	2.194809e+01
3.290000e+01	4.171060e+01	1.896672e+01
3.760000e+01	3.796633e+01	1.768326e+01
4.230000e+01	3.081691e+01	1.560055e+01
4.700000e+01	2.350157e+01	1.307404e+01
5.170000e+01	1.600818e+01	1.045725e+01
5.640000e+01	1.243899e+01	9.260413e+00
6.110000e+01	1.345596e+01	9.635182e+00
6.580000e+01	8.522349e+00	7.949863e+00
7.050000e+01	1.021465e+01	8.432317e+00
7.520000e+01	6.645706e+00	7.269385e+00
7.990000e+01	4.606041e+00	6.532416e+00
8.460000e+01	5.121763e+00	6.714198e+00
8.930000e+01	4.772882e+00	6.597904e+00
9.400000e+01	4.606339e+00	6.530937e+00
9.870000e+01	4.271581e+00	6.407439e+00
1.034000e+02	4.437102e+00	6.470347e+00
1.081000e+02	5.806150e+00	6.925929e+00
1.128000e+02	3.759878e+00	6.186263e+00
1.175000e+02	1.884501e+00	5.539453e+00
1.222000e+02	2.058251e+00	5.599889e+00
1.269000e+02	4.097066e+00	6.339918e+00
1.316000e+02	3.415169e+00	6.098714e+00
1.363000e+02	3.413972e+00	6.106318e+00
1.410000e+02	2.225017e+00	5.663006e+00
1.457000e+02	2.733153e+00	5.847776e+00
1.504000e+02	2.394112e+00	5.726771e+00
1.551000e+02	3.408484e+00	6.063430e+00
1.598000e+02	2.220554e+00	5.666084e+00
1.645000e+02	4.434264e+00	6.469743e+00
1.692000e+02	1.711920e+00	5.479569e+00
1.739000e+02	1.815978e-01	4.890655e+00
1.786000e+02	-1.565414e-01	4.800174e+00
1.833000e+02	1.204164e+00	5.293640e+00
1.880000e+02	1.203778e+00	5.294868e+00
1.927000e+02	2.567090e+00	5.752882e+00
1.974000e+02	8.616216e-01	5.167718e+00
2.021000e+02	1.371533e+00	5.355053e+00
2.068000e+02	1.206493e+00	5.292071e+00
2.115000e+02	1.374416e+00	5.357390e+00
2.162000e+02	5.227964e-01	5.045047e+00
