# $E$ (mev)	Int (arb. units)	Err. bars (arb. units)
-2.914000e+02	3.082570e-02	4.202747e+00
-2.867000e+02	5.605739e-01	4.386685e+00
-2.820000e+02	-1.472116e-01	4.140501e+00
-2.773000e+02	-1.469490e-01	4.139312e+00
-2.726000e+02	-3.235463e-01	4.077275e+00
-2.679000e+02	3.857495e-01	4.326229e+00
-2.632000e+02	2.063452e-01	4.262714e+00
-2.585000e+02	3.843584e-01	4.328863e+00
-2.538000e+02	3.837190e-01	4.330708e+00
-2.491000e+02	5.596345e-01	4.390597e+00
-2.444000e+02	5.632979e-01	4.389845e+00
-2.397000e+02	3.873056e-01	4.329592e+00
-2.350000e+02	-5.004321e-01	4.015755e+00
-2.303000e+02	2.062225e-01	4.266324e+00
-2.256000e+02	-3.232583e-01	4.078242e+00
-2.209000e+02	-4.986617e-01	4.015767e+00
-2.162000e+02	-5.000665e-01	4.015801e+00
-2.115000e+02	-3.208660e-01	4.078524e+00
-2.068000e+02	-3.232583e-01	4.078242e+00
-2.021000e+02	-3.232433e-01	4.079174e+00
-1.974000e+02	-5.001688e-01	4.015963e+00
-1.927000e+02	-5.004103e-01	4.016475e+00
-1.880000e+02	-1.467942e-01	4.140689e+00
-1.833000e+02	2.967281e-02	4.202794e+00
-1.786000e+02	3.109605e-02	4.200207e+00
-1.739000e+02	-4.986617e-01	4.015767e+00
-1.692000e+02	-3.239007e-01	4.072124e+00
-1.645000e+02	2.920724e-02	4.192987e+00
-1.598000e+02	-1.454168e-01	4.141283e+00
-1.551000e+02	-3.208660e-01	4.078524e+00
-1.504000e+02	-3.233599e-01	4.077288e+00
-1.457000e+02	2.060396e-01	4.267125e+00
-1.410000e+02	1.443105e+00	4.703276e+00
-1.363000e+02	2.917477e-02	4.165517e+00
-1.316000e+02	-5.001327e-01	4.016217e+00
-1.269000e+02	-1.468400e-01	4.141044e+00
-1.222000e+02	-3.222789e-01	4.077698e+00
-1.175000e+02	-5.004321e-01	4.015755e+00
-1.128000e+02	3.830936e-01	4.324562e+00
-1.081000e+02	3.872331e-01	4.328819e+00
-1.034000e+02	2.059991e-01	4.266119e+00
-9.870000e+01	-4.986617e-01	4.015767e+00
-9.400000e+01	2.056575e-01	4.264440e+00
-8.930000e+01	-4.990760e-01	4.015776e+00
-8.460000e+01	5.599148e-01	4.391883e+00
-7.990000e+01	7.365352e-01	4.446890e+00
-7.520000e+01	1.093106e+00	4.579063e+00
-7.050000e+01	1.624021e+00	4.768366e+00
-6.580000e+01	2.087919e-01	4.266721e+00
-6.110000e+01	3.844345e-01	4.329817e+00
-5.640000e+01	2.680703e+00	5.129473e+00
-5.170000e+01	3.039689e+00	5.264335e+00
-4.700000e+01	1.803166e+00	4.833932e+00
-4.230000e+01	2.153570e+00	4.957188e+00
-3.760000e+01	2.332076e+00	5.011799e+00
-3.290000e+01	4.804390e+00	5.847352e+00
-2.820000e+01	9.935301e+00	7.631555e+00
-2.350000e+01	1.541620e+01	9.341403e+00
-1.880000e+01	2.691526e+01	1.313120e+01
-1.410000e+01	4.354934e+01	1.849001e+01
-9.400000e+00	6.068469e+01	2.305981e+01
-4.700000e+00	6.563293e+01	2.438326e+01
0.000000e+00	7.731058e+01	2.796067e+01
4.700000e+00	8.030654e+01	2.875364e+01
9.400000e+00	7.586990e+01	2.770566e+01
1.410000e+01	7.428652e+01	2.784876e+01
1.880000e+01	6.422165e+01	2.416235e+01
2.350000e+01	5.466469e+01	2.153205e+01
2.820000e+01	5.095346e+01	2.041114e+01
3.290000e+01	4.088169e+01	1.760336e+01
3.760000e+01	3.875709e+01	1.675814e+01
4.230000e+01	2.568263e+01	1.283580e+01
4.700000e+01	2.319292e+01	1.207602e+01
5.170000e+01	1.824072e+01	1.045565e+01
5.640000e+01	1.629299e+01	9.807696e+00
6.110000e+01	1.187911e+01	8.211289e+00
6.580000e+01	9.926953e+00	7.694545e+00
7.050000e+01	8.342609e+00	7.100914e+00
7.520000e+01	7.110484e+00	6.706675e+00
7.990000e+01	6.396161e+00	6.383553e+00
8.460000e+01	5.157085e+00	5.979859e+00
8.930000e+01	3.744845e+00	5.520791e+00
9.400000e+01	4.271515e+00	5.653659e+00
9.870000e+01	4.273976e+00	5.668285e+00
1.034000e+02	2.681888e+00	5.137888e+00
1.081000e+02	2.502233e+00	5.069127e+00
1.128000e+02	1.800160e+00	4.831590e+00
1.175000e+02	2.508724e+00	5.073726e+00
1.222000e+02	2.685223e+00	5.141735e+00
1.269000e+02	2.506462e+00	5.070669e+00
1.316000e+02	1.444071e+00	4.701857e+00
1.363000e+02	1.264952e+00	4.639418e+00
1.410000e+02	2.857769e+00	5.201476e+00
1.457000e+02	1.447829e+00	4.706297e+00
1.504000e+02	2.150979e+00	4.955401e+00
