# $E$ (mev)	Int (arb. units)	Err. bars (arb. units)
-2.491000e+02	-8.549695e-01	5.475189e+00
-2.444000e+02	1.637597e-01	5.533412e+00
-2.397000e+02	1.720760e+00	5.625252e+00
-2.350000e+02	1.186696e+00	5.570153e+00
-2.303000e+02	-4.192886e-01	5.488423e+00
-2.256000e+02	-4.586850e+00	5.287407e+00
-2.209000e+02	-3.587812e+00	5.340798e+00
-2.162000e+02	-5.085260e+00	5.262483e+00
-2.115000e+02	-4.088955e+00	5.317875e+00
-2.068000e+02	-4.099119e+00	5.344592e+00
-2.021000e+02	-4.088727e+00	5.336922e+00
-1.974000e+02	-4.107178e+00	5.344654e+00
-1.927000e+02	-1.046595e+00	5.504787e+00
-1.880000e+02	-1.469387e+00	5.470954e+00
-1.833000e+02	1.810404e+00	5.612938e+00
-1.786000e+02	6.616690e-01	5.584348e+00
-1.739000e+02	6.291204e+00	6.010294e+00
-1.692000e+02	4.726647e+00	5.840066e+00
-1.645000e+02	2.355465e-01	5.513845e+00
-1.598000e+02	-8.383277e-01	5.463873e+00
-1.551000e+02	1.095464e+00	5.586161e+00
-1.504000e+02	5.289989e-01	5.558071e+00
-1.457000e+02	-5.321441e-01	5.510913e+00
-1.410000e+02	3.519590e+00	5.705418e+00
-1.363000e+02	-1.042439e+00	5.473665e+00
-1.316000e+02	-1.526295e+00	5.464147e+00
-1.269000e+02	1.134290e+00	5.609354e+00
-1.222000e+02	-5.158349e-01	5.524887e+00
-1.175000e+02	-2.092465e+00	5.418772e+00
-1.128000e+02	-1.397184e+00	5.445670e+00
-1.081000e+02	-8.429420e-01	5.462913e+00
-1.034000e+02	-1.373379e+00	5.431404e+00
-9.870000e+01	1.716685e+00	5.590100e+00
-9.400000e+01	-1.925876e+00	5.422392e+00
-8.930000e+01	-2.031227e+00	5.420300e+00
-8.460000e+01	-3.070049e+00	5.365303e+00
-7.990000e+01	-1.034812e+00	5.477159e+00
-7.520000e+01	-4.009393e+00	5.320807e+00
-7.050000e+01	4.108794e+00	5.716893e+00
-6.580000e+01	-3.536342e+00	5.344100e+00
-6.110000e+01	4.780833e-01	5.553007e+00
-5.640000e+01	5.904281e-01	5.553628e+00
-5.170000e+01	-2.023455e+00	5.429711e+00
-4.700000e+01	8.350274e-01	5.542353e+00
