# $E$ (ev)	Int (arb. units)
-1.884976e+00	1.825655e+00
-1.895315e+00	1.760292e+00
-1.905654e+00	1.814200e+00
-1.915994e+00	1.966932e+00
-1.926333e+00	2.119664e+00
-1.936672e+00	2.272396e+00
-1.947011e+00	2.425128e+00
-1.957351e+00	2.391749e+00
-1.967690e+00	2.282697e+00
-1.978029e+00	2.173646e+00
-1.988368e+00	2.064594e+00
-1.998708e+00	1.955543e+00
-2.009047e+00	2.106047e+00
-2.019386e+00	2.293631e+00
-2.029725e+00	2.481215e+00
-2.040065e+00	2.668798e+00
-2.050404e+00	2.852113e+00
-2.060743e+00	2.930400e+00
-2.071082e+00	3.008687e+00
-2.081422e+00	3.086974e+00
-2.091761e+00	3.165261e+00
-2.102100e+00	3.190287e+00
-2.112439e+00	3.006371e+00
-2.122779e+00	2.822455e+00
-2.133118e+00	2.638539e+00
-2.143457e+00	2.454623e+00
-2.153796e+00	2.326648e+00
-2.164136e+00	2.295083e+00
-2.174475e+00	2.263517e+00
-2.184814e+00	2.231952e+00
-2.195153e+00	2.200386e+00
-2.205493e+00	2.194927e+00
-2.215832e+00	2.212501e+00
-2.226171e+00	2.230075e+00
-2.236511e+00	2.247650e+00
-2.246850e+00	2.265224e+00
-2.257189e+00	2.271406e+00
-2.267528e+00	2.272597e+00
-2.277868e+00	2.273788e+00
-2.288207e+00	2.274978e+00
-2.298546e+00	2.276169e+00
-2.308885e+00	2.277360e+00
-2.319225e+00	2.278550e+00
-2.329564e+00	2.279741e+00
-2.339903e+00	2.280932e+00
-2.350242e+00	2.283834e+00
-2.360582e+00	2.358036e+00
-2.370921e+00	2.432239e+00
-2.381260e+00	2.506442e+00
-2.391599e+00	2.580645e+00
-2.401939e+00	2.654847e+00
-2.412278e+00	2.729050e+00
-2.422617e+00	2.803253e+00
-2.432956e+00	2.877456e+00
-2.443296e+00	2.951658e+00
-2.453635e+00	2.996563e+00
-2.463974e+00	2.987427e+00
-2.474313e+00	2.978291e+00
-2.484653e+00	2.969156e+00
-2.494992e+00	2.960020e+00
-2.505331e+00	2.950885e+00
-2.515670e+00	2.941749e+00
-2.526010e+00	2.932614e+00
-2.536349e+00	2.923478e+00
-2.546688e+00	2.914343e+00
-2.557027e+00	2.918604e+00
-2.567367e+00	2.929180e+00
-2.577706e+00	2.939756e+00
-2.588045e+00	2.950331e+00
-2.598384e+00	2.960907e+00
-2.608724e+00	2.971483e+00
-2.619063e+00	2.982058e+00
-2.629402e+00	2.992634e+00
-2.639742e+00	3.003210e+00
-2.650081e+00	3.013635e+00
-2.660420e+00	3.004927e+00
-2.670759e+00	2.996220e+00
-2.681099e+00	2.987513e+00
-2.691438e+00	2.978806e+00
-2.701777e+00	2.970099e+00
-2.712116e+00	2.961392e+00
-2.722456e+00	2.952685e+00
-2.732795e+00	2.943978e+00
-2.743134e+00	2.935271e+00
-2.753473e+00	2.948571e+00
-2.763813e+00	3.005372e+00
-2.774152e+00	3.062174e+00
-2.784491e+00	3.118976e+00
-2.794830e+00	3.175778e+00
-2.805170e+00	3.232580e+00
-2.815509e+00	3.289382e+00
-2.825848e+00	3.346184e+00
-2.836187e+00	3.402985e+00
-2.846527e+00	3.459787e+00
-2.856866e+00	3.494889e+00
-2.867205e+00	3.519014e+00
-2.877544e+00	3.543139e+00
-2.887884e+00	3.567264e+00
-2.898223e+00	3.591388e+00
-2.908562e+00	3.615513e+00
-2.918901e+00	3.639638e+00
-2.929241e+00	3.663762e+00
-2.939580e+00	3.687887e+00
-2.949919e+00	3.712012e+00
-2.960258e+00	3.796701e+00
-2.970598e+00	3.881867e+00
-2.980937e+00	3.967033e+00
-2.991276e+00	4.052199e+00
-3.001616e+00	4.137365e+00
-3.011955e+00	4.222531e+00
-3.022294e+00	4.307697e+00
-3.032633e+00	4.392863e+00
-3.042973e+00	4.478029e+00
-3.053312e+00	4.535932e+00
-3.063651e+00	4.535986e+00
-3.073990e+00	4.536040e+00
-3.084330e+00	4.536093e+00
-3.094669e+00	4.536147e+00
-3.105008e+00	4.536201e+00
-3.115347e+00	4.536255e+00
-3.125687e+00	4.536308e+00
-3.136026e+00	4.536362e+00
-3.146365e+00	4.536416e+00
-3.156704e+00	4.597157e+00
-3.167044e+00	4.690802e+00
-3.177383e+00	4.784446e+00
-3.187722e+00	4.878090e+00
-3.198061e+00	4.971735e+00
-3.208401e+00	5.065379e+00
-3.218740e+00	5.159024e+00
-3.229079e+00	5.252668e+00
-3.239418e+00	5.346313e+00
-3.249758e+00	5.439957e+00
-3.260097e+00	5.395167e+00
-3.270436e+00	5.347054e+00
-3.280775e+00	5.298941e+00
-3.291115e+00	5.250828e+00
-3.301454e+00	5.202715e+00
-3.311793e+00	5.154603e+00
-3.322132e+00	5.106490e+00
-3.332472e+00	5.058377e+00
-3.342811e+00	5.010264e+00
-3.353150e+00	4.977469e+00
-3.363489e+00	4.979628e+00
-3.373829e+00	4.981787e+00
-3.384168e+00	4.983947e+00
-3.394507e+00	4.986106e+00
-3.404847e+00	4.988265e+00
-3.415186e+00	4.990425e+00
-3.425525e+00	4.992584e+00
-3.435864e+00	4.994743e+00
-3.446204e+00	4.996902e+00
-3.456543e+00	5.105723e+00
-3.466882e+00	5.276432e+00
-3.477221e+00	5.447142e+00
-3.487561e+00	5.617851e+00
-3.497900e+00	5.788561e+00
-3.508239e+00	5.959270e+00
-3.518578e+00	6.129980e+00
-3.528918e+00	6.300690e+00
-3.539257e+00	6.471399e+00
-3.549596e+00	6.642109e+00
-3.559935e+00	6.623914e+00
-3.570275e+00	6.598041e+00
-3.580614e+00	6.572167e+00
-3.590953e+00	6.546293e+00
-3.601292e+00	6.520420e+00
-3.611632e+00	6.494546e+00
-3.621971e+00	6.468673e+00
-3.632310e+00	6.442799e+00
-3.642649e+00	6.416926e+00
-3.652989e+00	6.413055e+00
-3.663328e+00	6.463299e+00
-3.673667e+00	6.513542e+00
-3.684006e+00	6.563786e+00
-3.694346e+00	6.614030e+00
-3.704685e+00	6.664274e+00
-3.715024e+00	6.714518e+00
-3.725363e+00	6.764762e+00
-3.735703e+00	6.815005e+00
-3.746042e+00	6.865249e+00
-3.756381e+00	6.906681e+00
-3.766721e+00	6.942646e+00
-3.777060e+00	6.978611e+00
-3.787399e+00	7.014577e+00
-3.797738e+00	7.050542e+00
-3.808078e+00	7.086507e+00
-3.818417e+00	7.122473e+00
-3.828756e+00	7.158438e+00
-3.839095e+00	7.194404e+00
-3.849435e+00	7.230369e+00
-3.859774e+00	7.195555e+00
-3.870113e+00	7.156647e+00
-3.880452e+00	7.117738e+00
-3.890792e+00	7.078830e+00
-3.901131e+00	7.039921e+00
-3.911470e+00	7.001013e+00
-3.921809e+00	6.962104e+00
-3.932149e+00	6.923196e+00
-3.942488e+00	6.884287e+00
-3.952827e+00	6.854054e+00
-3.963166e+00	6.846871e+00
-3.973506e+00	6.839689e+00
-3.983845e+00	6.832506e+00
-3.994184e+00	6.825324e+00
-4.004523e+00	6.818142e+00
-4.014863e+00	6.810959e+00
-4.025202e+00	6.803777e+00
-4.035541e+00	6.796594e+00
-4.045880e+00	6.789412e+00
-4.056220e+00	6.840998e+00
-4.066559e+00	6.931508e+00
-4.076898e+00	7.022019e+00
-4.087237e+00	7.112529e+00
-4.097577e+00	7.203039e+00
-4.107916e+00	7.293550e+00
-4.118255e+00	7.384060e+00
-4.128595e+00	7.474570e+00
-4.138934e+00	7.565081e+00
-4.149273e+00	7.655591e+00
-4.159612e+00	7.609557e+00
-4.169952e+00	7.553197e+00
-4.180291e+00	7.496836e+00
-4.190630e+00	7.440476e+00
-4.200969e+00	7.384115e+00
-4.211309e+00	7.327755e+00
-4.221648e+00	7.271394e+00
-4.231987e+00	7.215034e+00
-4.242326e+00	7.158673e+00
-4.252666e+00	7.106248e+00
-4.263005e+00	7.065153e+00
-4.273344e+00	7.024058e+00
-4.283683e+00	6.982963e+00
-4.294023e+00	6.941867e+00
-4.304362e+00	6.900772e+00
-4.314701e+00	6.859677e+00
-4.325040e+00	6.818582e+00
-4.335380e+00	6.777487e+00
-4.345719e+00	6.736391e+00
-4.356058e+00	6.716301e+00
-4.366397e+00	6.711054e+00
-4.376737e+00	6.705806e+00
-4.387076e+00	6.700559e+00
-4.397415e+00	6.695312e+00
-4.407754e+00	6.690065e+00
-4.418094e+00	6.684818e+00
-4.428433e+00	6.679571e+00
-4.438772e+00	6.674323e+00
-4.449111e+00	6.669076e+00
-4.459451e+00	6.629543e+00
-4.469790e+00	6.586786e+00
-4.480129e+00	6.544030e+00
-4.490468e+00	6.501273e+00
-4.500808e+00	6.458517e+00
-4.511147e+00	6.415760e+00
-4.521486e+00	6.373003e+00
-4.531826e+00	6.330247e+00
-4.542165e+00	6.287490e+00
-4.552504e+00	6.250807e+00
-4.562843e+00	6.233130e+00
-4.573183e+00	6.215452e+00
-4.583522e+00	6.197774e+00
-4.593861e+00	6.180097e+00
-4.604200e+00	6.162419e+00
-4.614540e+00	6.144741e+00
-4.624879e+00	6.127064e+00
-4.635218e+00	6.109386e+00
-4.645557e+00	6.091708e+00
-4.655897e+00	6.079780e+00
-4.666236e+00	6.072182e+00
-4.676575e+00	6.064585e+00
-4.686914e+00	6.056988e+00
-4.697254e+00	6.049391e+00
-4.707593e+00	6.041794e+00
-4.717932e+00	6.034196e+00
-4.728271e+00	6.026599e+00
-4.738611e+00	6.019002e+00
-4.748950e+00	6.011405e+00
-4.759289e+00	6.009739e+00
-4.769628e+00	6.008744e+00
-4.779968e+00	6.007750e+00
-4.790307e+00	6.006755e+00
-4.800646e+00	6.005760e+00
-4.810985e+00	6.004765e+00
-4.821325e+00	6.003770e+00
-4.831664e+00	6.002775e+00
-4.842003e+00	6.001780e+00
-4.852342e+00	6.011431e+00
-4.862682e+00	6.057423e+00
-4.873021e+00	6.103415e+00
-4.883360e+00	6.149407e+00
-4.893700e+00	6.195398e+00
-4.904039e+00	6.241390e+00
-4.914378e+00	6.287382e+00
-4.924717e+00	6.333374e+00
-4.935057e+00	6.379366e+00
-4.945396e+00	6.425358e+00
-4.955735e+00	6.430039e+00
-4.966074e+00	6.401555e+00
-4.976414e+00	6.373071e+00
-4.986753e+00	6.344587e+00
-4.997092e+00	6.316103e+00
-5.007431e+00	6.287619e+00
-5.017771e+00	6.259135e+00
-5.028110e+00	6.230651e+00
-5.038449e+00	6.202168e+00
-5.048788e+00	6.173684e+00
-5.059128e+00	6.048807e+00
-5.069467e+00	5.911136e+00
-5.079806e+00	5.773464e+00
-5.090145e+00	5.635792e+00
-5.100485e+00	5.498121e+00
-5.110824e+00	5.360449e+00
-5.121163e+00	5.222777e+00
-5.131502e+00	5.085105e+00
-5.141842e+00	4.947434e+00
-5.152181e+00	4.845637e+00
-5.162520e+00	4.878038e+00
-5.172859e+00	4.910439e+00
-5.183199e+00	4.942840e+00
-5.193538e+00	4.975241e+00
-5.203877e+00	5.007642e+00
-5.214216e+00	5.040043e+00
-5.224556e+00	5.072444e+00
-5.234895e+00	5.104845e+00
-5.245234e+00	5.137246e+00
-5.255574e+00	5.154633e+00
-5.265913e+00	5.159181e+00
-5.276252e+00	5.163728e+00
-5.286591e+00	5.168276e+00
-5.296931e+00	5.172824e+00
-5.307270e+00	5.177372e+00
-5.317609e+00	5.181919e+00
-5.327948e+00	5.186467e+00
-5.338288e+00	5.191015e+00
-5.348627e+00	5.195563e+00
-5.358966e+00	5.152709e+00
-5.369305e+00	5.102596e+00
-5.379645e+00	5.052483e+00
-5.389984e+00	5.002370e+00
-5.400323e+00	4.952257e+00
-5.410662e+00	4.902144e+00
-5.421002e+00	4.852031e+00
-5.431341e+00	4.801917e+00
-5.441680e+00	4.751804e+00
-5.452019e+00	4.708550e+00
-5.462359e+00	4.693552e+00
-5.472698e+00	4.678554e+00
-5.483037e+00	4.663556e+00
-5.493376e+00	4.648557e+00
-5.503716e+00	4.633559e+00
-5.514055e+00	4.618561e+00
-5.524394e+00	4.603563e+00
-5.534733e+00	4.588565e+00
-5.545073e+00	4.573567e+00
-5.555412e+00	4.568596e+00
-5.565751e+00	4.572755e+00
-5.576090e+00	4.576913e+00
-5.586430e+00	4.581071e+00
-5.596769e+00	4.585229e+00
-5.607108e+00	4.589387e+00
-5.617447e+00	4.593546e+00
-5.627787e+00	4.597704e+00
-5.638126e+00	4.601862e+00
-5.648465e+00	4.606020e+00
-5.658805e+00	4.699372e+00
-5.669144e+00	4.808271e+00
-5.679483e+00	4.917170e+00
-5.689822e+00	5.026068e+00
-5.700162e+00	5.134967e+00
-5.710501e+00	5.243866e+00
-5.720840e+00	5.352765e+00
-5.731179e+00	5.461664e+00
-5.741519e+00	5.570563e+00
-5.751858e+00	5.642971e+00
-5.762197e+00	5.548789e+00
-5.772536e+00	5.454607e+00
-5.782876e+00	5.360426e+00
-5.793215e+00	5.266244e+00
-5.803554e+00	5.172062e+00
-5.813893e+00	5.077880e+00
-5.824233e+00	4.983699e+00
-5.834572e+00	4.889517e+00
-5.844911e+00	4.795335e+00
-5.855250e+00	4.778972e+00
-5.865590e+00	4.838031e+00
-5.875929e+00	4.897091e+00
-5.886268e+00	4.956151e+00
-5.896607e+00	5.015211e+00
-5.906947e+00	5.074270e+00
-5.917286e+00	5.133330e+00
-5.927625e+00	5.192390e+00
-5.937964e+00	5.251449e+00
-5.948304e+00	5.310509e+00
-5.958643e+00	5.274424e+00
-5.968982e+00	5.219666e+00
-5.979321e+00	5.164908e+00
-5.989661e+00	5.110149e+00
-6.000000e+00	5.055391e+00
