# $E$ (mev)	Int (arb. units)	Err. bars (arb. units)
-2.796500e+02	1.089260e+00	5.351962e+00
-2.749500e+02	-9.685695e-01	5.248494e+00
-2.702500e+02	-2.043152e+00	5.200717e+00
-2.655500e+02	3.383097e+00	5.490686e+00
-2.608500e+02	5.989820e+00	5.601534e+00
-2.561500e+02	2.032820e+00	5.394876e+00
-2.514500e+02	1.243680e+00	5.338527e+00
-2.467500e+02	2.843448e+00	5.421768e+00
-2.420500e+02	1.870696e+00	5.382066e+00
-2.373500e+02	3.578125e-01	5.294521e+00
-2.326500e+02	-2.888113e+00	5.150148e+00
-2.279500e+02	-8.108399e-01	5.246434e+00
-2.232500e+02	2.283085e-01	5.300906e+00
-2.185500e+02	-2.362891e+00	5.165288e+00
-2.138500e+02	4.481427e-01	5.295715e+00
-2.091500e+02	-2.982220e-02	5.269252e+00
-2.044500e+02	2.284247e+00	5.406363e+00
-1.997500e+02	9.509613e-01	5.317321e+00
-1.950500e+02	-1.781901e-01	5.280323e+00
-1.903500e+02	-3.864680e+00	5.092361e+00
-1.856500e+02	-3.986521e+00	5.098163e+00
-1.809500e+02	-4.499205e+00	5.068068e+00
-1.762500e+02	-3.390451e+00	5.117091e+00
-1.715500e+02	-3.979030e+00	5.093603e+00
-1.668500e+02	-1.975548e+00	5.195773e+00
-1.621500e+02	-2.506433e+00	5.182614e+00
-1.574500e+02	-7.989680e-01	5.240558e+00
-1.527500e+02	-2.853660e+00	5.146924e+00
-1.480500e+02	-3.008447e+00	5.141946e+00
-1.433500e+02	-2.503620e+00	5.167837e+00
-1.386500e+02	-2.371757e+00	5.166362e+00
-1.339500e+02	-1.162809e+00	5.223910e+00
-1.292500e+02	6.658270e-01	5.336065e+00
-1.245500e+02	9.676135e-01	5.378964e+00
-1.198500e+02	1.971105e+00	5.413894e+00
-1.151500e+02	-1.018751e+00	5.251481e+00
-1.104500e+02	-3.477385e+00	5.123363e+00
-1.057500e+02	-9.659855e-01	5.241854e+00
-1.010500e+02	3.641840e+00	5.480861e+00
-9.635000e+01	-1.312733e+00	5.221978e+00
-9.165000e+01	-3.567129e-01	5.277151e+00
-8.695000e+01	5.955700e-01	5.330282e+00
