# $E$ (mev)	Int (arb. units)	Err. bars (arb. units)
-2.961000e+02	1.247356e+00	5.528953e+00
-2.914000e+02	-3.714273e-01	4.918429e+00
-2.867000e+02	-4.730325e-02	5.043742e+00
-2.820000e+02	-5.320746e-01	4.856960e+00
-2.773000e+02	-2.097907e-01	4.980352e+00
-2.726000e+02	-4.706593e-02	5.041877e+00
-2.679000e+02	-2.097591e-01	4.981158e+00
-2.632000e+02	2.764066e-01	5.165232e+00
-2.585000e+02	7.606736e-01	5.346552e+00
-2.538000e+02	-2.082953e-01	4.978251e+00
-2.491000e+02	-3.707720e-01	4.918184e+00
-2.444000e+02	-3.698999e-01	4.918193e+00
-2.397000e+02	6.034727e-01	5.256380e+00
-2.350000e+02	-6.943533e-01	4.794971e+00
-2.303000e+02	2.734310e-01	5.163688e+00
-2.256000e+02	5.954311e-01	5.286510e+00
-2.209000e+02	5.961182e-01	5.287102e+00
-2.162000e+02	-2.104597e-01	4.980405e+00
-2.115000e+02	7.597565e-01	5.350006e+00
-2.068000e+02	5.969714e-01	5.288216e+00
-2.021000e+02	-3.724057e-01	4.918554e+00
-1.974000e+02	-3.728044e-01	4.918840e+00
-1.927000e+02	-4.746768e-02	5.042386e+00
-1.880000e+02	4.354786e-01	5.227974e+00
-1.833000e+02	-2.109057e-01	4.980864e+00
-1.786000e+02	1.152420e-01	5.102680e+00
-1.739000e+02	-2.079849e-01	4.979372e+00
-1.692000e+02	2.741886e-01	5.164356e+00
-1.645000e+02	1.137468e-01	5.104041e+00
-1.598000e+02	1.139285e-01	5.103743e+00
-1.551000e+02	-4.687663e-02	5.040105e+00
-1.504000e+02	-5.331842e-01	4.857360e+00
-1.457000e+02	-5.328752e-01	4.857221e+00
-1.410000e+02	4.398417e-01	5.225769e+00
-1.363000e+02	4.422539e-01	5.192502e+00
-1.316000e+02	-5.335771e-01	4.857060e+00
-1.269000e+02	-4.894711e-02	5.039179e+00
-1.222000e+02	-6.942917e-01	4.795540e+00
-1.175000e+02	-2.087097e-01	4.980597e+00
-1.128000e+02	-3.711333e-01	4.918813e+00
-1.081000e+02	6.033029e-01	5.287485e+00
-1.034000e+02	-4.605277e-02	5.042173e+00
-9.870000e+01	1.163792e-01	5.103794e+00
-9.400000e+01	2.755342e-01	5.165858e+00
-8.930000e+01	6.047070e-01	5.288099e+00
-8.460000e+01	-4.548512e-02	5.042456e+00
-7.990000e+01	1.144127e-01	5.102064e+00
-7.520000e+01	5.995405e-01	5.287028e+00
-7.050000e+01	9.259728e-01	5.411717e+00
