# $E$ (mev)	Int (arb. units)	Err. bars (arb. units)
-2.726000e+02	4.174724e-01	2.472582e+00
-2.679000e+02	-7.756800e-01	2.461771e+00
-2.632000e+02	5.024440e-01	2.445650e+00
-2.585000e+02	1.107640e+00	2.486431e+00
-2.538000e+02	3.353796e-01	2.482536e+00
-2.491000e+02	2.413201e-01	2.470134e+00
-2.444000e+02	-6.821899e-01	2.423384e+00
-2.397000e+02	-1.087395e+00	2.417385e+00
-2.350000e+02	-6.907166e-01	2.451081e+00
-2.303000e+02	-1.067810e+00	2.410947e+00
-2.256000e+02	-5.586574e-01	2.428584e+00
-2.209000e+02	-9.609662e-01	2.395281e+00
-2.162000e+02	-8.678124e-01	2.417538e+00
-2.115000e+02	-8.836054e-01	2.413213e+00
-2.068000e+02	-7.671518e-01	2.401892e+00
-2.021000e+02	-6.890808e-01	2.456180e+00
-1.974000e+02	-9.967818e-01	2.439399e+00
-1.927000e+02	1.657306e-01	2.506598e+00
-1.880000e+02	-1.511649e-01	2.500683e+00
-1.833000e+02	6.097798e-01	2.462520e+00
-1.786000e+02	9.220606e-01	2.453198e+00
-1.739000e+02	5.682719e-02	2.447552e+00
-1.692000e+02	-3.796569e-01	2.468797e+00
-1.645000e+02	-5.805506e-01	2.451663e+00
-1.598000e+02	-7.494110e-01	2.379601e+00
-1.551000e+02	-1.502728e-01	2.462219e+00
-1.504000e+02	-7.152716e-01	2.495167e+00
-1.457000e+02	-1.450138e-01	2.493558e+00
-1.410000e+02	-1.075007e-01	2.428448e+00
-1.363000e+02	2.231515e-01	2.418221e+00
-1.316000e+02	1.365725e+00	2.570419e+00
-1.269000e+02	6.437901e-01	2.540546e+00
-1.222000e+02	1.607319e+00	2.573573e+00
-1.175000e+02	8.978872e-01	2.466033e+00
-1.128000e+02	4.253204e-01	2.407588e+00
-1.081000e+02	-3.849238e-01	2.447892e+00
-1.034000e+02	-1.099188e+00	2.482816e+00
-9.870000e+01	-1.192788e+00	2.516987e+00
-9.400000e+01	1.745692e+00	2.595709e+00
-8.930000e+01	2.728687e+00	2.535694e+00
-8.460000e+01	2.336736e+00	2.491643e+00
-7.990000e+01	-1.249441e-02	2.418803e+00
-7.520000e+01	-1.415829e-01	2.441295e+00
-7.050000e+01	-8.894053e-01	2.435298e+00
-6.580000e+01	-2.661892e-01	2.463450e+00
-6.110000e+01	-2.568989e-01	2.466239e+00
-5.640000e+01	-1.520696e-01	2.477987e+00
-5.170000e+01	6.353079e-02	2.468323e+00
-4.700000e+01	1.818858e-01	2.462392e+00
-4.230000e+01	3.673352e-01	2.496252e+00
-3.760000e+01	1.648742e-01	2.501032e+00
-3.290000e+01	1.187439e+00	2.721231e+00
-2.820000e+01	1.924137e+00	2.916311e+00
-2.350000e+01	7.039916e+00	3.006171e+00
-1.880000e+01	1.293705e+01	3.353829e+00
-1.410000e+01	1.620971e+01	3.824919e+00
-9.400000e+00	2.548256e+01	4.195331e+00
-4.700000e+00	3.372164e+01	4.345171e+00
0.000000e+00	3.663105e+01	4.440944e+00
4.700000e+00	4.118073e+01	4.487008e+00
9.400000e+00	4.027939e+01	4.217496e+00
1.410000e+01	3.543288e+01	3.993023e+00
1.880000e+01	3.187355e+01	3.972419e+00
2.350000e+01	2.721622e+01	3.921286e+00
2.820000e+01	2.556389e+01	3.719668e+00
3.290000e+01	2.451221e+01	3.620517e+00
3.760000e+01	2.047263e+01	3.378149e+00
4.230000e+01	1.852425e+01	3.283794e+00
4.700000e+01	1.495955e+01	3.232375e+00
5.170000e+01	9.848795e+00	2.976205e+00
5.640000e+01	9.634524e+00	2.857102e+00
6.110000e+01	8.913011e+00	2.924266e+00
6.580000e+01	4.398791e+00	2.639614e+00
7.050000e+01	5.655987e+00	2.671862e+00
7.520000e+01	3.810938e+00	2.712488e+00
