# $E$ (ev)	Int (arb. units)
-2.526010e+00	6.637407e+00
-2.536349e+00	6.472318e+00
-2.546688e+00	6.307229e+00
-2.557027e+00	6.142140e+00
-2.567367e+00	5.977051e+00
-2.577706e+00	6.042212e+00
-2.588045e+00	6.186053e+00
-2.598384e+00	6.329894e+00
-2.608724e+00	6.473736e+00
-2.619063e+00	6.617577e+00
-2.629402e+00	6.761418e+00
-2.639742e+00	6.905259e+00
-2.650081e+00	7.049100e+00
-2.660420e+00	7.192942e+00
-2.670759e+00	7.339314e+00
-2.681099e+00	7.517626e+00
-2.691438e+00	7.695939e+00
-2.701777e+00	7.874251e+00
-2.712116e+00	8.052563e+00
-2.722456e+00	8.230875e+00
-2.732795e+00	8.409187e+00
-2.743134e+00	8.587500e+00
-2.753473e+00	8.765812e+00
-2.763813e+00	8.944124e+00
-2.774152e+00	8.997437e+00
-2.784491e+00	8.864467e+00
-2.794830e+00	8.731497e+00
-2.805170e+00	8.598526e+00
-2.815509e+00	8.465556e+00
-2.825848e+00	8.332586e+00
-2.836187e+00	8.199616e+00
-2.846527e+00	8.066646e+00
-2.856866e+00	7.933676e+00
-2.867205e+00	7.800705e+00
-2.877544e+00	7.967903e+00
-2.887884e+00	8.246297e+00
-2.898223e+00	8.524691e+00
-2.908562e+00	8.803085e+00
-2.918901e+00	9.081480e+00
-2.929241e+00	9.359874e+00
-2.939580e+00	9.638268e+00
-2.949919e+00	9.916662e+00
-2.960258e+00	1.019506e+01
-2.970598e+00	1.044271e+01
-2.980937e+00	1.018936e+01
-2.991276e+00	9.936008e+00
-3.001616e+00	9.682657e+00
-3.011955e+00	9.429306e+00
-3.022294e+00	9.175955e+00
-3.032633e+00	8.922605e+00
-3.042973e+00	8.669254e+00
-3.053312e+00	8.415903e+00
-3.063651e+00	8.162552e+00
-3.073990e+00	8.048631e+00
-3.084330e+00	8.156557e+00
-3.094669e+00	8.264482e+00
-3.105008e+00	8.372408e+00
-3.115347e+00	8.480333e+00
-3.125687e+00	8.588258e+00
-3.136026e+00	8.696184e+00
-3.146365e+00	8.804109e+00
-3.156704e+00	8.912034e+00
-3.167044e+00	9.019960e+00
-3.177383e+00	9.061065e+00
-3.187722e+00	9.075413e+00
-3.198061e+00	9.089762e+00
-3.208401e+00	9.104110e+00
-3.218740e+00	9.118458e+00
-3.229079e+00	9.132807e+00
-3.239418e+00	9.147155e+00
-3.249758e+00	9.161503e+00
-3.260097e+00	9.175852e+00
-3.270436e+00	9.192134e+00
-3.280775e+00	9.252333e+00
-3.291115e+00	9.312532e+00
-3.301454e+00	9.372730e+00
-3.311793e+00	9.432929e+00
-3.322132e+00	9.493127e+00
-3.332472e+00	9.553326e+00
-3.342811e+00	9.613525e+00
-3.353150e+00	9.673723e+00
-3.363489e+00	9.733922e+00
-3.373829e+00	9.806381e+00
-3.384168e+00	9.899687e+00
-3.394507e+00	9.992994e+00
-3.404847e+00	1.008630e+01
-3.415186e+00	1.017961e+01
-3.425525e+00	1.027291e+01
-3.435864e+00	1.036622e+01
-3.446204e+00	1.045953e+01
-3.456543e+00	1.055283e+01
-3.466882e+00	1.064614e+01
-3.477221e+00	1.070096e+01
-3.487561e+00	1.073916e+01
-3.497900e+00	1.077737e+01
-3.508239e+00	1.081557e+01
-3.518578e+00	1.085377e+01
-3.528918e+00	1.089198e+01
-3.539257e+00	1.093018e+01
-3.549596e+00	1.096838e+01
-3.559935e+00	1.100659e+01
-3.570275e+00	1.104281e+01
-3.580614e+00	1.100649e+01
-3.590953e+00	1.097017e+01
-3.601292e+00	1.093385e+01
-3.611632e+00	1.089753e+01
-3.621971e+00	1.086120e+01
-3.632310e+00	1.082488e+01
-3.642649e+00	1.078856e+01
-3.652989e+00	1.075224e+01
-3.663328e+00	1.071592e+01
-3.673667e+00	1.071566e+01
-3.684006e+00	1.078100e+01
-3.694346e+00	1.084635e+01
-3.704685e+00	1.091169e+01
-3.715024e+00	1.097703e+01
-3.725363e+00	1.104238e+01
-3.735703e+00	1.110772e+01
-3.746042e+00	1.117307e+01
-3.756381e+00	1.123841e+01
-3.766721e+00	1.130375e+01
-3.777060e+00	1.135511e+01
-3.787399e+00	1.139998e+01
-3.797738e+00	1.144485e+01
-3.808078e+00	1.148971e+01
-3.818417e+00	1.153458e+01
-3.828756e+00	1.157944e+01
-3.839095e+00	1.162431e+01
-3.849435e+00	1.166917e+01
-3.859774e+00	1.171404e+01
-3.870113e+00	1.175682e+01
-3.880452e+00	1.161064e+01
-3.890792e+00	1.146447e+01
-3.901131e+00	1.131830e+01
-3.911470e+00	1.117212e+01
-3.921809e+00	1.102595e+01
-3.932149e+00	1.087978e+01
-3.942488e+00	1.073361e+01
-3.952827e+00	1.058743e+01
-3.963166e+00	1.044126e+01
-3.973506e+00	1.031306e+01
-3.983845e+00	1.021991e+01
-3.994184e+00	1.012675e+01
-4.004523e+00	1.003360e+01
-4.014863e+00	9.940442e+00
-4.025202e+00	9.847286e+00
-4.035541e+00	9.754131e+00
-4.045880e+00	9.660976e+00
-4.056220e+00	9.567821e+00
-4.066559e+00	9.474665e+00
-4.076898e+00	9.517484e+00
-4.087237e+00	9.628131e+00
-4.097577e+00	9.738778e+00
-4.107916e+00	9.849425e+00
-4.118255e+00	9.960072e+00
-4.128595e+00	1.007072e+01
-4.138934e+00	1.018137e+01
-4.149273e+00	1.029201e+01
-4.159612e+00	1.040266e+01
-4.169952e+00	1.051331e+01
-4.180291e+00	1.024520e+01
-4.190630e+00	9.975306e+00
-4.200969e+00	9.705414e+00
-4.211309e+00	9.435522e+00
-4.221648e+00	9.165630e+00
-4.231987e+00	8.895738e+00
-4.242326e+00	8.625846e+00
-4.252666e+00	8.355954e+00
-4.263005e+00	8.086062e+00
-4.273344e+00	7.893173e+00
-4.283683e+00	7.861359e+00
-4.294023e+00	7.829544e+00
-4.304362e+00	7.797729e+00
-4.314701e+00	7.765914e+00
-4.325040e+00	7.734100e+00
-4.335380e+00	7.702285e+00
-4.345719e+00	7.670470e+00
-4.356058e+00	7.638656e+00
-4.366397e+00	7.606841e+00
-4.376737e+00	7.613771e+00
-4.387076e+00	7.641422e+00
-4.397415e+00	7.669072e+00
-4.407754e+00	7.696723e+00
-4.418094e+00	7.724373e+00
-4.428433e+00	7.752023e+00
-4.438772e+00	7.779674e+00
-4.449111e+00	7.807324e+00
-4.459451e+00	7.834974e+00
-4.469790e+00	7.862625e+00
-4.480129e+00	7.793094e+00
-4.490468e+00	7.721548e+00
-4.500808e+00	7.650002e+00
-4.511147e+00	7.578456e+00
-4.521486e+00	7.506910e+00
-4.531826e+00	7.435364e+00
-4.542165e+00	7.363818e+00
-4.552504e+00	7.292272e+00
-4.562843e+00	7.220726e+00
-4.573183e+00	7.160869e+00
-4.583522e+00	7.127300e+00
-4.593861e+00	7.093731e+00
-4.604200e+00	7.060161e+00
-4.614540e+00	7.026592e+00
-4.624879e+00	6.993022e+00
-4.635218e+00	6.959453e+00
-4.645557e+00	6.925884e+00
-4.655897e+00	6.892314e+00
-4.666236e+00	6.858745e+00
-4.676575e+00	6.771641e+00
-4.686914e+00	6.653889e+00
-4.697254e+00	6.536137e+00
-4.707593e+00	6.418385e+00
-4.717932e+00	6.300633e+00
-4.728271e+00	6.182881e+00
-4.738611e+00	6.065129e+00
-4.748950e+00	5.947377e+00
-4.759289e+00	5.829625e+00
-4.769628e+00	5.711873e+00
-4.779968e+00	5.732582e+00
-4.790307e+00	5.758453e+00
-4.800646e+00	5.784324e+00
-4.810985e+00	5.810195e+00
-4.821325e+00	5.836066e+00
-4.831664e+00	5.861937e+00
-4.842003e+00	5.887808e+00
-4.852342e+00	5.913679e+00
-4.862682e+00	5.939550e+00
-4.873021e+00	5.960194e+00
-4.883360e+00	5.968175e+00
-4.893700e+00	5.976157e+00
-4.904039e+00	5.984138e+00
-4.914378e+00	5.992120e+00
-4.924717e+00	6.000101e+00
-4.935057e+00	6.008083e+00
-4.945396e+00	6.016064e+00
-4.955735e+00	6.024046e+00
-4.966074e+00	6.032027e+00
-4.976414e+00	5.922164e+00
-4.986753e+00	5.740170e+00
-4.997092e+00	5.558175e+00
-5.007431e+00	5.376181e+00
-5.017771e+00	5.194187e+00
-5.028110e+00	5.012192e+00
-5.038449e+00	4.830198e+00
-5.048788e+00	4.648203e+00
-5.059128e+00	4.466209e+00
-5.069467e+00	4.284215e+00
-5.079806e+00	4.348546e+00
-5.090145e+00	4.426269e+00
-5.100485e+00	4.503993e+00
-5.110824e+00	4.581716e+00
-5.121163e+00	4.659439e+00
-5.131502e+00	4.737163e+00
-5.141842e+00	4.814886e+00
-5.152181e+00	4.892609e+00
-5.162520e+00	4.970332e+00
-5.172859e+00	5.024883e+00
-5.183199e+00	5.018820e+00
-5.193538e+00	5.012757e+00
-5.203877e+00	5.006694e+00
-5.214216e+00	5.000630e+00
-5.224556e+00	4.994567e+00
-5.234895e+00	4.988504e+00
-5.245234e+00	4.982440e+00
-5.255574e+00	4.976377e+00
-5.265913e+00	4.970314e+00
-5.276252e+00	4.976128e+00
-5.286591e+00	4.989707e+00
-5.296931e+00	5.003286e+00
-5.307270e+00	5.016865e+00
-5.317609e+00	5.030444e+00
-5.327948e+00	5.044022e+00
-5.338288e+00	5.057601e+00
-5.348627e+00	5.071180e+00
-5.358966e+00	5.084759e+00
-5.369305e+00	5.098338e+00
-5.379645e+00	5.030052e+00
-5.389984e+00	4.955869e+00
-5.400323e+00	4.881685e+00
-5.410662e+00	4.807502e+00
-5.421002e+00	4.733319e+00
-5.431341e+00	4.659136e+00
-5.441680e+00	4.584953e+00
-5.452019e+00	4.510770e+00
-5.462359e+00	4.436587e+00
-5.472698e+00	4.366223e+00
-5.483037e+00	4.306674e+00
-5.493376e+00	4.247126e+00
-5.503716e+00	4.187577e+00
-5.514055e+00	4.128029e+00
-5.524394e+00	4.068480e+00
-5.534733e+00	4.008932e+00
-5.545073e+00	3.949383e+00
-5.555412e+00	3.889835e+00
-5.565751e+00	3.830287e+00
-5.576090e+00	3.869274e+00
-5.586430e+00	3.977001e+00
-5.596769e+00	4.084728e+00
-5.607108e+00	4.192456e+00
-5.617447e+00	4.300183e+00
-5.627787e+00	4.407910e+00
-5.638126e+00	4.515637e+00
-5.648465e+00	4.623365e+00
-5.658805e+00	4.731092e+00
-5.669144e+00	4.838819e+00
-5.679483e+00	4.779934e+00
-5.689822e+00	4.706006e+00
-5.700162e+00	4.632078e+00
-5.710501e+00	4.558149e+00
-5.720840e+00	4.484221e+00
-5.731179e+00	4.410293e+00
-5.741519e+00	4.336365e+00
-5.751858e+00	4.262436e+00
-5.762197e+00	4.188508e+00
-5.772536e+00	4.128630e+00
-5.782876e+00	4.111978e+00
-5.793215e+00	4.095325e+00
-5.803554e+00	4.078673e+00
-5.813893e+00	4.062020e+00
-5.824233e+00	4.045368e+00
-5.834572e+00	4.028715e+00
-5.844911e+00	4.012063e+00
-5.855250e+00	3.995410e+00
-5.865590e+00	3.978758e+00
-5.875929e+00	4.010712e+00
-5.886268e+00	4.078824e+00
-5.896607e+00	4.146935e+00
-5.906947e+00	4.215047e+00
-5.917286e+00	4.283158e+00
-5.927625e+00	4.351270e+00
-5.937964e+00	4.419381e+00
-5.948304e+00	4.487493e+00
-5.958643e+00	4.555604e+00
-5.968982e+00	4.623716e+00
-5.979321e+00	4.568021e+00
-5.989661e+00	4.498808e+00
-6.000000e+00	4.429595e+00
