# $E$ (mev)	Int (arb. units)	Err. bars (arb. units)
-2.961000e+02	4.675644e-02	4.764391e+00
-2.914000e+02	1.007361e+00	5.139292e+00
-2.867000e+02	1.643171e+00	5.384524e+00
-2.820000e+02	1.644680e+00	5.385051e+00
-2.773000e+02	1.004698e+00	5.136931e+00
-2.726000e+02	-1.131889e-01	4.703124e+00
-2.679000e+02	2.066988e-01	4.827439e+00
-2.632000e+02	3.657380e-01	4.888742e+00
-2.585000e+02	-2.720605e-01	4.642285e+00
-2.538000e+02	5.253641e-01	4.950055e+00
-2.491000e+02	-1.120361e-01	4.704293e+00
-2.444000e+02	4.691105e-02	4.765753e+00
-2.397000e+02	2.061078e-01	4.826542e+00
-2.350000e+02	-2.721861e-01	4.641999e+00
-2.303000e+02	3.682136e-01	4.887789e+00
-2.256000e+02	-2.713862e-01	4.643449e+00
-2.209000e+02	-1.130716e-01	4.703438e+00
-2.162000e+02	3.659958e-01	4.889633e+00
-2.115000e+02	4.600661e-02	4.764190e+00
-2.068000e+02	-2.730382e-01	4.641018e+00
-2.021000e+02	-1.123767e-01	4.704318e+00
-1.974000e+02	4.717921e-02	4.764187e+00
-1.927000e+02	4.641400e-02	4.764503e+00
-1.880000e+02	-5.918265e-01	4.518158e+00
-1.833000e+02	1.163571e+00	5.197466e+00
-1.786000e+02	5.257006e-01	4.951720e+00
-1.739000e+02	1.165221e+00	5.199305e+00
-1.692000e+02	3.667880e-01	4.891912e+00
-1.645000e+02	1.004816e+00	5.137712e+00
-1.598000e+02	6.852923e-01	5.012939e+00
-1.551000e+02	6.868811e-01	5.012668e+00
-1.504000e+02	4.651756e-02	4.764160e+00
-1.457000e+02	-2.725172e-01	4.641283e+00
-1.410000e+02	4.856926e-02	4.765226e+00
-1.363000e+02	-2.701138e-01	4.641423e+00
-1.316000e+02	2.071982e-01	4.826740e+00
-1.269000e+02	4.770185e-02	4.763559e+00
-1.222000e+02	5.257507e-01	4.949460e+00
-1.175000e+02	1.646498e+00	5.353585e+00
-1.128000e+02	2.113592e-01	4.828142e+00
-1.081000e+02	8.475382e-01	5.075526e+00
-1.034000e+02	1.007376e+00	5.135920e+00
-9.870000e+01	1.329816e+00	5.261704e+00
-9.400000e+01	5.288808e-01	4.950366e+00
-8.930000e+01	1.487120e+00	5.289400e+00
-8.460000e+01	1.649029e+00	5.384841e+00
-7.990000e+01	1.167457e+00	5.196483e+00
-7.520000e+01	2.090776e-01	4.827222e+00
-7.050000e+01	6.860353e-01	5.008954e+00
-6.580000e+01	6.854696e-01	5.011195e+00
-6.110000e+01	6.855036e-01	5.011823e+00
-5.640000e+01	6.854130e-01	5.013431e+00
-5.170000e+01	4.825495e-02	4.766813e+00
-4.700000e+01	1.489257e+00	5.322900e+00
-4.230000e+01	2.602995e+00	5.755381e+00
-3.760000e+01	2.762661e+00	5.750032e+00
-3.290000e+01	7.557690e+00	7.505623e+00
-2.820000e+01	7.396531e+00	7.541256e+00
-2.350000e+01	1.362039e+01	9.879428e+00
-1.880000e+01	2.016983e+01	1.220875e+01
-1.410000e+01	3.199153e+01	1.627228e+01
-9.400000e+00	4.077880e+01	1.923238e+01
-4.700000e+00	4.858910e+01	2.172812e+01
0.000000e+00	5.116096e+01	2.302136e+01
4.700000e+00	5.467909e+01	2.352062e+01
9.400000e+00	5.019915e+01	2.237840e+01
1.410000e+01	5.259391e+01	2.269954e+01
1.880000e+01	4.284295e+01	1.995482e+01
2.350000e+01	3.871400e+01	1.851539e+01
2.820000e+01	3.901454e+01	1.837950e+01
3.290000e+01	3.134586e+01	1.601759e+01
3.760000e+01	2.831779e+01	1.515114e+01
4.230000e+01	2.177389e+01	1.258108e+01
4.700000e+01	1.746122e+01	1.132930e+01
5.170000e+01	1.650140e+01	1.089602e+01
5.640000e+01	1.170439e+01	9.144555e+00
6.110000e+01	6.274797e+00	7.140341e+00
6.580000e+01	6.920076e+00	7.366481e+00
7.050000e+01	6.113000e+00	7.116016e+00
7.520000e+01	5.309440e+00	6.764553e+00
7.990000e+01	3.718994e+00	6.189034e+00
8.460000e+01	3.559995e+00	6.057878e+00
8.930000e+01	4.995610e+00	6.644554e+00
9.400000e+01	4.999562e+00	6.647915e+00
9.870000e+01	3.882180e+00	6.247794e+00
1.034000e+02	3.242665e+00	6.002225e+00
1.081000e+02	3.243709e+00	6.004254e+00
1.128000e+02	4.843254e+00	6.625510e+00
1.175000e+02	1.324859e+00	5.259992e+00
1.222000e+02	3.400904e+00	6.065110e+00
1.269000e+02	2.918575e+00	5.877345e+00
1.316000e+02	1.484365e+00	5.287738e+00
1.363000e+02	1.642483e+00	5.383859e+00
1.410000e+02	3.237568e+00	5.998740e+00
1.457000e+02	1.964715e+00	5.509129e+00
1.504000e+02	1.325169e+00	5.258968e+00
1.551000e+02	1.482869e+00	5.319239e+00
1.598000e+02	1.963137e+00	5.507199e+00
1.645000e+02	2.121138e+00	5.568411e+00
1.692000e+02	1.165105e+00	5.199588e+00
1.739000e+02	3.695109e-01	4.891736e+00
1.786000e+02	2.064903e-01	4.827655e+00
1.833000e+02	1.164376e+00	5.195646e+00
1.880000e+02	1.642343e+00	5.383264e+00
1.927000e+02	1.324279e+00	5.262117e+00
1.974000e+02	1.004064e+00	5.135721e+00
2.021000e+02	1.806982e+00	5.447607e+00
2.068000e+02	8.475602e-01	5.074957e+00
2.115000e+02	6.900259e-01	5.013144e+00
2.162000e+02	8.459929e-01	5.074994e+00
2.209000e+02	1.008058e+00	5.138626e+00
2.256000e+02	1.167624e+00	5.200289e+00
2.303000e+02	8.484688e-01	5.074553e+00
2.350000e+02	1.484829e+00	5.322007e+00
2.397000e+02	1.647168e+00	5.385952e+00
2.444000e+02	6.890402e-01	5.011613e+00
2.491000e+02	5.281920e-01	4.948239e+00
2.538000e+02	1.167653e+00	5.197113e+00
2.585000e+02	4.612687e-02	4.764875e+00
2.632000e+02	4.673347e-02	4.766004e+00
2.679000e+02	5.252843e-01	4.951374e+00
2.726000e+02	-4.310714e-01	4.579196e+00
2.773000e+02	5.278859e-01	4.949622e+00
2.820000e+02	-1.119332e-01	4.704708e+00
2.867000e+02	4.573597e-02	4.763680e+00
2.914000e+02	4.837988e-02	4.764381e+00
2.961000e+02	4.730017e-02	4.766584e+00
3.008000e+02	-4.312268e-01	4.580976e+00
3.055000e+02	-1.131656e-01	4.704802e+00
3.102000e+02	-1.118014e-01	4.705357e+00
3.149000e+02	-2.711777e-01	4.642495e+00
3.196000e+02	-1.128160e-01	4.704642e+00
3.243000e+02	-1.119663e-01	4.703857e+00
3.290000e+02	3.698893e-01	4.891981e+00
3.337000e+02	-1.120466e-01	4.702828e+00
3.384000e+02	-7.514112e-01	4.456251e+00
3.431000e+02	-2.728577e-01	4.643194e+00
3.478000e+02	-2.719268e-01	4.640818e+00
3.525000e+02	2.041427e-01	4.822879e+00
3.572000e+02	3.673425e-01	4.890805e+00
3.619000e+02	2.068823e-01	4.828486e+00
3.666000e+02	3.665856e-01	4.892626e+00
