# $E$ (mev)	Int (arb. units)	Err. bars (arb. units)
-2.890500e+02	1.239760e+00	5.196327e+00
-2.843500e+02	8.994934e-01	5.073345e+00
-2.796500e+02	1.238120e+00	5.199309e+00
-2.749500e+02	1.066721e+00	5.138430e+00
-2.702500e+02	1.578471e+00	5.324598e+00
-2.655500e+02	7.293211e-01	5.008322e+00
-2.608500e+02	5.597074e-01	4.948329e+00
-2.561500e+02	5.603363e-01	4.950164e+00
-2.514500e+02	1.410476e+00	5.224873e+00
-2.467500e+02	8.988567e-01	5.075343e+00
-2.420500e+02	1.577867e+00	5.319501e+00
-2.373500e+02	8.988837e-01	5.071177e+00
-2.326500e+02	7.293139e-01	5.010677e+00
-2.279500e+02	5.586190e-01	4.949569e+00
-2.232500e+02	-1.204185e-01	4.700637e+00
-2.185500e+02	2.210839e-01	4.825588e+00
-2.138500e+02	9.013178e-01	5.074595e+00
-2.091500e+02	5.597683e-01	4.948980e+00
-2.044500e+02	2.180430e-01	4.822901e+00
-1.997500e+02	8.990803e-01	5.072177e+00
-1.950500e+02	3.897664e-01	4.888743e+00
-1.903500e+02	5.614139e-01	4.950029e+00
-1.856500e+02	9.014871e-01	5.071251e+00
-1.809500e+02	3.911181e-01	4.887546e+00
-1.762500e+02	3.898798e-01	4.886642e+00
-1.715500e+02	7.298262e-01	5.011638e+00
-1.668500e+02	5.605125e-01	4.948206e+00
-1.621500e+02	3.873037e-01	4.886088e+00
-1.574500e+02	7.282173e-01	5.010844e+00
-1.527500e+02	4.839051e-02	4.761377e+00
-1.480500e+02	7.287135e-01	5.009688e+00
-1.433500e+02	5.119560e-02	4.762850e+00
-1.386500e+02	5.578022e-01	4.947594e+00
-1.339500e+02	3.893501e-01	4.887954e+00
-1.292500e+02	5.602699e-01	4.945460e+00
-1.245500e+02	1.579521e+00	5.321688e+00
-1.198500e+02	7.291612e-01	5.008299e+00
-1.151500e+02	4.842250e-02	4.762313e+00
-1.104500e+02	8.966378e-01	5.074976e+00
-1.057500e+02	7.287084e-01	5.009566e+00
-1.010500e+02	4.782260e-02	4.760179e+00
-9.635000e+01	4.945618e-02	4.760494e+00
-9.165000e+01	1.239085e+00	5.195517e+00
-8.695000e+01	8.982613e-01	5.075440e+00
-8.225000e+01	1.065508e+00	5.133321e+00
-7.755000e+01	2.182465e-01	4.821590e+00
-7.285000e+01	-4.612779e-01	4.575361e+00
-6.815000e+01	5.562230e-01	4.944707e+00
-6.345000e+01	2.190480e-01	4.824390e+00
-5.875000e+01	2.764692e+00	5.746071e+00
-5.405000e+01	1.404094e+00	5.259909e+00
-4.935000e+01	2.084891e+00	5.505032e+00
-4.465000e+01	2.425628e+00	5.628946e+00
-3.995000e+01	4.463733e+00	6.369336e+00
-3.525000e+01	5.991232e+00	6.928612e+00
-3.055000e+01	1.023914e+01	8.408762e+00
-2.585000e+01	1.159806e+01	8.900484e+00
-2.115000e+01	2.501125e+01	1.341325e+01
-1.645000e+01	4.131223e+01	1.841516e+01
-1.175000e+01	5.795377e+01	2.374054e+01
-7.050000e+00	7.730705e+01	2.907418e+01
-2.350000e+00	8.395725e+01	3.079208e+01
2.350000e+00	8.377378e+01	3.093231e+01
7.050000e+00	7.952611e+01	2.979864e+01
1.175000e+01	7.187427e+01	2.771442e+01
1.645000e+01	6.627906e+01	2.629559e+01
2.115000e+01	6.068497e+01	2.462507e+01
2.585000e+01	5.066681e+01	2.180596e+01
3.055000e+01	4.232949e+01	1.896130e+01
3.525000e+01	3.333674e+01	1.636103e+01
3.995000e+01	3.129196e+01	1.543398e+01
4.465000e+01	2.501598e+01	1.351247e+01
4.935000e+01	1.839576e+01	1.133565e+01
5.405000e+01	1.499029e+01	9.928390e+00
5.875000e+01	1.074073e+01	8.525390e+00
6.345000e+01	1.159202e+01	8.966128e+00
6.815000e+01	9.552967e+00	8.113005e+00
7.285000e+01	7.695148e+00	7.481954e+00
7.755000e+01	7.184996e+00	7.259939e+00
8.225000e+01	8.539105e+00	7.790056e+00
8.695000e+01	6.162062e+00	6.928114e+00
9.165000e+01	4.800349e+00	6.495295e+00
9.635000e+01	7.171789e+00	7.325764e+00
1.010500e+02	5.311077e+00	6.683858e+00
1.057500e+02	4.800871e+00	6.495379e+00
1.104500e+02	4.290730e+00	6.304780e+00
1.151500e+02	3.784660e+00	6.126982e+00
1.198500e+02	3.613509e+00	6.032370e+00
1.245500e+02	5.582737e-01	4.947069e+00
1.292500e+02	2.596862e+00	5.690786e+00
1.339500e+02	1.066369e+00	5.134733e+00
1.386500e+02	3.102032e+00	5.844270e+00
1.433500e+02	2.254773e+00	5.564807e+00
1.480500e+02	2.088776e+00	5.505584e+00
1.527500e+02	1.578418e+00	5.323400e+00
1.574500e+02	1.743746e+00	5.379502e+00
1.621500e+02	1.576122e+00	5.319887e+00
1.668500e+02	2.254747e+00	5.567330e+00
1.715500e+02	2.082688e+00	5.500909e+00
1.762500e+02	2.424804e+00	5.629708e+00
1.809500e+02	2.764704e+00	5.748470e+00
1.856500e+02	2.427256e+00	5.625342e+00
1.903500e+02	8.987476e-01	5.073963e+00
1.950500e+02	3.898161e-01	4.887088e+00
1.997500e+02	1.746181e+00	5.381196e+00
2.044500e+02	1.576865e+00	5.320155e+00
2.091500e+02	7.314053e-01	5.011317e+00
2.138500e+02	1.916436e+00	5.441938e+00
2.185500e+02	1.408886e+00	5.260597e+00
2.232500e+02	1.916389e+00	5.441140e+00
2.279500e+02	5.594799e-01	4.949411e+00
2.326500e+02	2.423367e+00	5.595191e+00
2.373500e+02	1.407369e+00	5.254493e+00
2.420500e+02	2.085015e+00	5.505081e+00
2.467500e+02	2.191722e-01	4.824110e+00
2.514500e+02	5.595360e-01	4.947408e+00
2.561500e+02	1.067642e+00	5.137155e+00
2.608500e+02	8.997906e-01	5.073515e+00
