# $E$ (mev)	Int (arb. units)	Err. bars (arb. units)
-2.961000e+02	-2.435309e-01	4.554308e+00
-2.914000e+02	-2.433571e-01	4.555429e+00
-2.867000e+02	-5.713816e-01	4.431409e+00
-2.820000e+02	4.064428e-01	4.804328e+00
-2.773000e+02	4.086113e-01	4.802692e+00
-2.726000e+02	-2.447108e-01	4.555283e+00
-2.679000e+02	-8.102347e-02	4.617912e+00
-2.632000e+02	-7.340645e-01	4.369388e+00
-2.585000e+02	-4.091223e-01	4.493413e+00
-2.538000e+02	8.168584e-02	4.678892e+00
-2.491000e+02	-4.069465e-01	4.492649e+00
-2.444000e+02	8.075161e-02	4.679255e+00
-2.397000e+02	-2.438980e-01	4.555650e+00
-2.350000e+02	-4.089105e-01	4.493421e+00
-2.303000e+02	-4.084544e-01	4.493403e+00
-2.256000e+02	-5.705986e-01	4.431467e+00
-2.209000e+02	-2.446228e-01	4.555435e+00
-2.162000e+02	5.691759e-01	4.865104e+00
-2.115000e+02	5.696056e-01	4.864447e+00
-2.068000e+02	-4.078351e-01	4.492759e+00
-2.021000e+02	-8.205738e-02	4.618742e+00
-1.974000e+02	-7.340645e-01	4.369388e+00
-1.927000e+02	2.419493e-01	4.740178e+00
-1.880000e+02	7.317164e-01	4.925865e+00
-1.833000e+02	-8.263536e-02	4.616825e+00
-1.786000e+02	2.453417e-01	4.739905e+00
-1.739000e+02	-8.230195e-02	4.617547e+00
-1.692000e+02	7.363670e-01	4.927330e+00
-1.645000e+02	-2.446167e-01	4.556196e+00
-1.598000e+02	-8.155597e-02	4.618944e+00
-1.551000e+02	-8.186154e-02	4.619289e+00
-1.504000e+02	5.693197e-01	4.867523e+00
-1.457000e+02	7.325646e-01	4.929032e+00
-1.410000e+02	-8.209582e-02	4.618580e+00
-1.363000e+02	5.706565e-01	4.864900e+00
-1.316000e+02	7.319982e-01	4.926948e+00
-1.269000e+02	7.353037e-01	4.925805e+00
-1.222000e+02	1.389604e+00	5.172890e+00
-1.175000e+02	1.881319e+00	5.359867e+00
-1.128000e+02	7.381474e-01	4.925364e+00
-1.081000e+02	1.225083e+00	5.076181e+00
-1.034000e+02	1.063781e+00	5.015183e+00
-9.870000e+01	1.554974e+00	5.235718e+00
-9.400000e+01	1.878920e+00	5.360548e+00
-8.930000e+01	8.987580e-01	4.988361e+00
-8.460000e+01	2.453848e-01	4.741048e+00
-7.990000e+01	2.459569e-01	4.740004e+00
-7.520000e+01	4.090515e-01	4.802572e+00
