# $E$ (mev)	Int (arb. units)	Err. bars (arb. units)
-2.914000e+02	-3.368327e-01	4.113673e+00
-2.867000e+02	-3.370173e-01	4.111705e+00
-2.820000e+02	1.951036e-01	4.297710e+00
-2.773000e+02	1.757526e-02	4.232292e+00
-2.726000e+02	-1.600332e-01	4.172983e+00
-2.679000e+02	5.489043e-01	4.422544e+00
-2.632000e+02	3.737202e-01	4.362035e+00
-2.585000e+02	-1.583463e-01	4.178039e+00
-2.538000e+02	-3.370139e-01	4.113192e+00
-2.491000e+02	1.930641e-01	4.302253e+00
-2.444000e+02	1.669549e-02	4.230785e+00
-2.397000e+02	-6.905934e-01	3.987568e+00
-2.350000e+02	-1.590284e-01	4.176530e+00
-2.303000e+02	1.725814e-02	4.239559e+00
-2.256000e+02	-6.905934e-01	3.987568e+00
-2.209000e+02	-3.373235e-01	4.111186e+00
-2.162000e+02	-3.359563e-01	4.113892e+00
-2.115000e+02	1.962998e-01	4.302753e+00
-2.068000e+02	5.503374e-01	4.427168e+00
-2.021000e+02	1.082028e+00	4.580567e+00
-1.974000e+02	1.257834e+00	4.675720e+00
-1.927000e+02	7.252027e-01	4.490480e+00
-1.880000e+02	5.504083e-01	4.426271e+00
-1.833000e+02	-3.372196e-01	4.112540e+00
-1.786000e+02	-3.364056e-01	4.112056e+00
-1.739000e+02	-3.356548e-01	4.111782e+00
-1.692000e+02	-5.135382e-01	4.050249e+00
-1.645000e+02	1.938403e-01	4.300050e+00
-1.598000e+02	3.694966e-01	4.363044e+00
-1.551000e+02	1.560738e-02	4.236438e+00
-1.504000e+02	-5.138713e-01	4.050579e+00
-1.457000e+02	1.943778e-01	4.303259e+00
-1.410000e+02	3.707127e-01	4.366598e+00
-1.363000e+02	-5.138477e-01	4.048242e+00
-1.316000e+02	-3.379563e-01	4.112150e+00
-1.269000e+02	-3.376646e-01	4.113828e+00
-1.222000e+02	5.481821e-01	4.426395e+00
-1.175000e+02	1.950070e-01	4.296192e+00
-1.128000e+02	1.953316e-01	4.299777e+00
-1.081000e+02	1.789057e-02	4.237292e+00
-1.034000e+02	5.463087e-01	4.424016e+00
-9.870000e+01	3.697047e-01	4.362142e+00
-9.400000e+01	3.726585e-01	4.360403e+00
-8.930000e+01	1.078805e+00	4.536442e+00
-8.460000e+01	1.950718e-01	4.298807e+00
-7.990000e+01	1.788302e-02	4.234293e+00
-7.520000e+01	7.260575e-01	4.486947e+00
-7.050000e+01	1.947295e-01	4.301570e+00
-6.580000e+01	5.468007e-01	4.421872e+00
-6.110000e+01	1.942789e-01	4.296768e+00
-5.640000e+01	5.491953e-01	4.424517e+00
-5.170000e+01	1.434019e+00	4.734040e+00
-4.700000e+01	2.315461e+00	5.051357e+00
-4.230000e+01	3.373989e+00	5.365470e+00
-3.760000e+01	4.443409e+00	5.797640e+00
-3.290000e+01	6.392491e+00	6.446589e+00
-2.820000e+01	1.063742e+01	7.781185e+00
-2.350000e+01	1.701217e+01	1.008527e+01
-1.880000e+01	3.169467e+01	1.492033e+01
-1.410000e+01	4.444995e+01	1.851071e+01
-9.400000e+00	5.418223e+01	2.142063e+01
-4.700000e+00	6.389314e+01	2.392076e+01
0.000000e+00	7.877284e+01	2.821146e+01
4.700000e+00	7.347248e+01	2.673289e+01
9.400000e+00	8.264550e+01	2.916751e+01
1.410000e+01	7.114547e+01	2.682529e+01
1.880000e+01	6.834085e+01	2.544742e+01
2.350000e+01	5.312841e+01	2.131128e+01
2.820000e+01	4.834086e+01	1.983473e+01
3.290000e+01	4.126317e+01	1.771979e+01
3.760000e+01	4.161656e+01	1.769545e+01
4.230000e+01	2.709761e+01	1.318886e+01
4.700000e+01	2.514920e+01	1.283607e+01
5.170000e+01	1.736636e+01	1.018235e+01
5.640000e+01	1.169446e+01	8.326752e+00
6.110000e+01	1.010307e+01	7.663149e+00
6.580000e+01	7.455701e+00	6.753678e+00
7.050000e+01	7.273397e+00	6.753485e+00
7.520000e+01	7.448405e+00	6.833056e+00
7.990000e+01	6.037488e+00	6.361163e+00
8.460000e+01	3.202303e+00	5.355085e+00
8.930000e+01	3.377666e+00	5.351226e+00
9.400000e+01	4.792318e+00	5.922789e+00
9.870000e+01	4.438639e+00	5.770422e+00
1.034000e+02	3.019267e+00	5.305328e+00
1.081000e+02	2.847361e+00	5.236475e+00
1.128000e+02	1.077666e+00	4.610178e+00
1.175000e+02	1.432574e+00	4.735558e+00
1.222000e+02	1.435404e+00	4.736108e+00
1.269000e+02	1.962092e+00	4.923950e+00
1.316000e+02	2.669692e+00	5.139039e+00
1.363000e+02	2.844854e+00	5.236404e+00
1.410000e+02	1.961621e+00	4.890581e+00
1.457000e+02	7.268806e-01	4.488927e+00
1.504000e+02	1.435721e+00	4.700100e+00
1.551000e+02	2.321383e+00	5.056227e+00
1.598000e+02	3.381537e+00	5.419265e+00
1.645000e+02	2.672353e+00	5.171660e+00
1.692000e+02	1.256949e+00	4.667770e+00
1.739000e+02	1.430928e+00	4.741378e+00
1.786000e+02	1.783932e+00	4.856881e+00
1.833000e+02	1.788555e+00	4.857558e+00
1.880000e+02	2.320974e+00	5.042402e+00
1.927000e+02	1.611296e+00	4.793316e+00
1.974000e+02	1.963221e+00	4.919500e+00
2.021000e+02	1.779761e-02	4.239904e+00
2.068000e+02	-1.596204e-01	4.176361e+00
2.115000e+02	1.922907e-01	4.300378e+00
2.162000e+02	1.923825e-01	4.302193e+00
2.209000e+02	3.716656e-01	4.362211e+00
2.256000e+02	1.257925e+00	4.677113e+00
2.303000e+02	1.608853e+00	4.801915e+00
2.350000e+02	7.263939e-01	4.486023e+00
2.397000e+02	7.254360e-01	4.482912e+00
2.444000e+02	1.815187e-02	4.235728e+00
2.491000e+02	-1.586178e-01	4.176185e+00
2.538000e+02	-1.588160e-01	4.174447e+00
2.585000e+02	-1.596599e-01	4.172731e+00
2.632000e+02	-3.377177e-01	4.111085e+00
2.679000e+02	-1.603549e-01	4.173928e+00
2.726000e+02	-1.600487e-01	4.174447e+00
2.773000e+02	-3.383332e-01	4.113253e+00
2.820000e+02	1.961286e-01	4.300038e+00
