# $E$ (mev)	Int (arb. units)	Err. bars (arb. units)
-2.961000e+02	-1.158163e-01	4.574839e+00
-2.914000e+02	-2.861351e-01	4.512940e+00
-2.867000e+02	5.628056e-01	4.820460e+00
-2.820000e+02	2.239726e-01	4.698646e+00
-2.773000e+02	-1.164384e-01	4.571404e+00
-2.726000e+02	7.360353e-01	4.879923e+00
-2.679000e+02	-4.550149e-01	4.449087e+00
-2.632000e+02	-1.162754e-01	4.576950e+00
-2.585000e+02	-4.564426e-01	4.450881e+00
-2.538000e+02	-2.864188e-01	4.512955e+00
-2.491000e+02	-7.968811e-01	4.326483e+00
-2.444000e+02	-2.865877e-01	4.514053e+00
-2.397000e+02	-4.556067e-01	4.449124e+00
-2.350000e+02	-1.160207e-01	4.575356e+00
-2.303000e+02	-1.155788e-01	4.574117e+00
-2.256000e+02	-4.560688e-01	4.451751e+00
-2.209000e+02	-2.869330e-01	4.510165e+00
-2.162000e+02	3.941672e-01	4.764763e+00
-2.115000e+02	-4.563203e-01	4.449730e+00
-2.068000e+02	-1.158952e-01	4.576822e+00
-2.021000e+02	5.438653e-02	4.638553e+00
-1.974000e+02	-4.568946e-01	4.447915e+00
-1.927000e+02	-6.270546e-01	4.385616e+00
-1.880000e+02	-2.862371e-01	4.512896e+00
-1.833000e+02	-2.862664e-01	4.514276e+00
-1.786000e+02	-1.169667e-01	4.569379e+00
-1.739000e+02	7.330055e-01	4.870614e+00
-1.692000e+02	3.927479e-01	4.755763e+00
-1.645000e+02	7.329588e-01	4.879584e+00
-1.598000e+02	5.276690e-02	4.634097e+00
-1.551000e+02	9.034785e-01	4.937484e+00
-1.504000e+02	-1.171464e-01	4.568499e+00
-1.457000e+02	2.230948e-01	4.691905e+00
-1.410000e+02	-2.875198e-01	4.504305e+00
-1.363000e+02	-4.566404e-01	4.450315e+00
-1.316000e+02	3.945060e-01	4.758705e+00
-1.269000e+02	5.399172e-02	4.637810e+00
-1.222000e+02	3.940000e-01	4.762729e+00
-1.175000e+02	-1.164992e-01	4.576023e+00
-1.128000e+02	-2.863609e-01	4.514580e+00
-1.081000e+02	-2.873331e-01	4.508124e+00
-1.034000e+02	5.383375e-02	4.636220e+00
-9.870000e+01	-2.864188e-01	4.512955e+00
-9.400000e+01	-4.563208e-01	4.450313e+00
-8.930000e+01	-1.153951e-01	4.574513e+00
-8.460000e+01	7.352497e-01	4.887494e+00
-7.990000e+01	5.652717e-01	4.821421e+00
-7.520000e+01	3.955128e-01	4.763172e+00
-7.050000e+01	-1.167357e-01	4.574079e+00
-6.580000e+01	1.414099e+00	5.126839e+00
-6.110000e+01	2.265440e+00	5.429548e+00
-5.640000e+01	2.775138e+00	5.624227e+00
-5.170000e+01	7.341460e-01	4.880088e+00
-4.700000e+01	2.948536e+00	5.683123e+00
-4.230000e+01	2.606721e+00	5.560185e+00
-3.760000e+01	5.156129e+00	6.479285e+00
-3.290000e+01	9.245700e+00	7.884936e+00
-2.820000e+01	1.554376e+01	1.014274e+01
-2.350000e+01	2.677710e+01	1.375112e+01
-1.880000e+01	3.852040e+01	1.762633e+01
-1.410000e+01	5.163683e+01	2.174311e+01
-9.400000e+00	6.064305e+01	2.428432e+01
-4.700000e+00	7.375038e+01	2.788587e+01
0.000000e+00	7.612707e+01	2.851120e+01
4.700000e+00	7.409123e+01	2.789750e+01
9.400000e+00	6.694018e+01	2.601272e+01
1.410000e+01	6.387587e+01	2.563157e+01
1.880000e+01	5.315222e+01	2.186885e+01
2.350000e+01	5.571787e+01	2.249149e+01
2.820000e+01	4.634540e+01	2.054540e+01
3.290000e+01	4.242801e+01	1.878728e+01
3.760000e+01	2.983218e+01	1.468673e+01
4.230000e+01	2.218020e+01	1.228108e+01
4.700000e+01	1.877687e+01	1.122138e+01
5.170000e+01	1.571244e+01	1.023659e+01
5.640000e+01	9.927370e+00	8.195135e+00
6.110000e+01	8.390012e+00	7.549375e+00
6.580000e+01	7.197791e+00	7.230472e+00
7.050000e+01	8.224411e+00	7.626112e+00
7.520000e+01	5.500518e+00	6.627190e+00
7.990000e+01	5.501865e+00	6.624107e+00
8.460000e+01	3.288476e+00	5.815029e+00
8.930000e+01	3.626684e+00	5.908575e+00
9.400000e+01	6.180426e+00	6.802682e+00
9.870000e+01	6.691945e+00	7.066496e+00
1.034000e+02	3.288134e+00	5.776662e+00
1.081000e+02	2.266139e+00	5.406463e+00
1.128000e+02	2.265616e+00	5.435550e+00
1.175000e+02	9.054766e-01	4.945988e+00
1.222000e+02	2.606372e+00	5.568826e+00
1.269000e+02	1.924168e+00	5.270099e+00
1.316000e+02	1.416626e+00	5.139367e+00
1.363000e+02	1.587298e+00	5.193363e+00
1.410000e+02	2.438014e+00	5.504505e+00
1.457000e+02	1.756940e+00	5.255953e+00
1.504000e+02	2.777184e+00	5.623224e+00
1.551000e+02	1.926700e+00	5.313208e+00
1.598000e+02	2.606486e+00	5.567977e+00
1.645000e+02	2.097576e+00	5.347041e+00
1.692000e+02	2.267661e+00	5.447867e+00
1.739000e+02	3.456692e+00	5.842004e+00
1.786000e+02	1.074671e+00	5.013992e+00
1.833000e+02	1.925261e+00	5.239174e+00
1.880000e+02	1.245209e+00	5.067650e+00
1.927000e+02	1.244060e+00	5.068060e+00
1.974000e+02	2.097425e+00	5.377884e+00
2.021000e+02	9.042832e-01	4.943879e+00
2.068000e+02	1.415145e+00	5.139444e+00
2.115000e+02	9.053541e-01	4.952621e+00
2.162000e+02	1.415949e+00	5.136780e+00
2.209000e+02	7.343798e-01	4.885455e+00
2.256000e+02	5.318896e-02	4.634600e+00
2.303000e+02	-2.861609e-01	4.512612e+00
2.350000e+02	3.946596e-01	4.727558e+00
2.397000e+02	-4.567670e-01	4.451946e+00
2.444000e+02	5.573117e-02	4.635544e+00
2.491000e+02	7.371831e-01	4.892592e+00
2.538000e+02	5.664029e-01	4.823168e+00
2.585000e+02	2.241582e-01	4.697503e+00
2.632000e+02	3.949574e-01	4.762508e+00
2.679000e+02	-2.862284e-01	4.512620e+00
2.726000e+02	5.400359e-02	4.636727e+00
2.773000e+02	5.649840e-01	4.823083e+00
2.820000e+02	-2.862230e-01	4.512789e+00
2.867000e+02	2.241696e-01	4.700350e+00
2.914000e+02	9.058288e-01	4.948885e+00
2.961000e+02	-1.150764e-01	4.575582e+00
3.008000e+02	-2.862224e-01	4.512206e+00
3.055000e+02	-1.165337e-01	4.576626e+00
3.102000e+02	-1.169072e-01	4.568987e+00
3.149000e+02	5.331240e-02	4.630894e+00
3.196000e+02	-2.866746e-01	4.509642e+00
3.243000e+02	-1.136493e-01	4.574371e+00
3.290000e+02	-4.550149e-01	4.449087e+00
3.337000e+02	-6.267211e-01	4.388783e+00
3.384000e+02	-7.968811e-01	4.326483e+00
3.431000e+02	-1.159601e-01	4.572434e+00
3.478000e+02	-4.560688e-01	4.451751e+00
3.525000e+02	-7.968811e-01	4.326483e+00
3.572000e+02	-7.968811e-01	4.326483e+00
3.619000e+02	-1.160957e-01	4.574148e+00
3.666000e+02	-7.968811e-01	4.326483e+00
3.713000e+02	-6.264750e-01	4.389117e+00
3.760000e+02	-2.862664e-01	4.514276e+00
3.807000e+02	-1.162306e-01	4.575509e+00
