# $E$ (mev)	Int (arb. units)	Err. bars (arb. units)
-2.632000e+02	-1.034073e+00	2.523534e+00
-2.585000e+02	-7.844044e-02	2.572259e+00
-2.538000e+02	-2.469758e-01	2.566077e+00
-2.491000e+02	-1.707998e+00	2.485232e+00
-2.444000e+02	-5.436022e-01	2.551954e+00
-2.397000e+02	1.047879e-01	2.590312e+00
-2.350000e+02	-6.640742e-01	2.545411e+00
-2.303000e+02	4.011609e-01	2.605870e+00
-2.256000e+02	3.881469e-01	2.606043e+00
-2.209000e+02	-3.551748e-01	2.561424e+00
-2.162000e+02	-7.274010e-01	2.540655e+00
-2.115000e+02	5.244138e-01	2.611128e+00
-2.068000e+02	5.142122e-01	2.610768e+00
-2.021000e+02	-5.575919e-01	2.551036e+00
-1.974000e+02	5.208455e-02	2.584880e+00
-1.927000e+02	7.592862e-02	2.585926e+00
-1.880000e+02	-8.159238e-01	2.535481e+00
-1.833000e+02	-6.474505e-01	2.545239e+00
-1.786000e+02	-6.475277e-01	2.545329e+00
-1.739000e+02	-6.181770e-01	2.546278e+00
-1.692000e+02	8.610869e-01	2.631455e+00
-1.645000e+02	3.751836e-01	2.603670e+00
-1.598000e+02	-3.076548e-01	2.565890e+00
-1.551000e+02	-1.192886e-01	2.575356e+00
-1.504000e+02	-4.249693e-01	2.558231e+00
-1.457000e+02	6.491365e-01	2.619929e+00
-1.410000e+02	1.430874e-01	2.591096e+00
-1.363000e+02	3.507024e-01	2.604210e+00
-1.316000e+02	4.247246e-01	2.606840e+00
-1.269000e+02	-8.338063e-01	2.534236e+00
-1.222000e+02	-1.046233e+00	2.522334e+00
-1.175000e+02	-1.725774e+00	2.483522e+00
-1.128000e+02	-7.487652e-01	2.533083e+00
-1.081000e+02	-8.383480e-01	2.534009e+00
-1.034000e+02	-5.590220e-01	2.550374e+00
-9.870000e+01	-7.909229e-02	2.577235e+00
-9.400000e+01	7.166776e-01	2.622895e+00
-8.930000e+01	1.162800e+00	2.649644e+00
-8.460000e+01	2.822689e+00	2.740454e+00
-7.990000e+01	4.226999e-01	2.606193e+00
-7.520000e+01	8.086706e-01	2.628353e+00
-7.050000e+01	2.145216e-02	2.583476e+00
-6.580000e+01	-6.163644e-02	2.578483e+00
-6.110000e+01	1.495353e-01	2.590567e+00
-5.640000e+01	-3.635075e-01	2.561164e+00
-5.170000e+01	-1.126489e+00	2.517777e+00
-4.700000e+01	-4.521455e-01	2.555867e+00
-4.230000e+01	-2.349828e-01	2.568979e+00
-3.760000e+01	-5.383229e-01	2.550944e+00
-3.290000e+01	8.136942e-01	2.628650e+00
-2.820000e+01	8.005908e-01	2.628205e+00
-2.350000e+01	3.009798e+00	2.749533e+00
-1.880000e+01	2.452280e+00	2.721455e+00
-1.410000e+01	8.537697e+00	3.068821e+00
-9.400000e+00	1.736090e+01	3.561994e+00
-4.700000e+00	2.498147e+01	4.000598e+00
0.000000e+00	3.678831e+01	4.646367e+00
4.700000e+00	4.263717e+01	4.980227e+00
9.400000e+00	4.334865e+01	5.005535e+00
1.410000e+01	4.470133e+01	5.075706e+00
1.880000e+01	4.216891e+01	4.941646e+00
2.350000e+01	3.680847e+01	4.622165e+00
2.820000e+01	3.795700e+01	4.705904e+00
3.290000e+01	3.274693e+01	4.410232e+00
3.760000e+01	2.780084e+01	4.131475e+00
4.230000e+01	2.352817e+01	3.913096e+00
4.700000e+01	2.065455e+01	3.746979e+00
5.170000e+01	1.436253e+01	3.404641e+00
5.640000e+01	1.096045e+01	3.206200e+00
6.110000e+01	8.868788e+00	3.089359e+00
6.580000e+01	9.222045e+00	3.108213e+00
7.050000e+01	5.529793e+00	2.889722e+00
7.520000e+01	4.620462e+00	2.846069e+00
7.990000e+01	3.567578e+00	2.786070e+00
8.460000e+01	5.384318e+00	2.889696e+00
8.930000e+01	2.565218e+00	2.727630e+00
9.400000e+01	2.303624e+00	2.713563e+00
9.870000e+01	2.038325e+00	2.698923e+00
1.034000e+02	1.935855e+00	2.692638e+00
1.081000e+02	4.150468e+00	2.818837e+00
1.128000e+02	2.574720e+00	2.724517e+00
1.175000e+02	1.731270e+00	2.682487e+00
1.222000e+02	2.110039e+00	2.701669e+00
1.269000e+02	2.434565e+00	2.722822e+00
1.316000e+02	1.863862e+00	2.690533e+00
1.363000e+02	1.848000e+00	2.685215e+00
1.410000e+02	4.607706e-01	2.608943e+00
1.457000e+02	4.390349e-01	2.606723e+00
1.504000e+02	2.667224e-01	2.597578e+00
1.551000e+02	9.182906e-01	2.634216e+00
1.598000e+02	7.254890e-01	2.622708e+00
1.645000e+02	3.378797e-01	2.601078e+00
1.692000e+02	-4.140379e-02	2.580476e+00
1.739000e+02	2.638599e-01	2.597491e+00
1.786000e+02	8.636361e-01	2.633550e+00
1.833000e+02	-3.469254e-01	2.562612e+00
1.880000e+02	9.367631e-01	2.635900e+00
1.927000e+02	1.411342e+00	2.662166e+00
1.974000e+02	1.553140e-01	2.590635e+00
2.021000e+02	-7.185963e-01	2.540622e+00
2.068000e+02	-5.066908e-02	2.578835e+00
2.115000e+02	3.932285e-02	2.584155e+00
2.162000e+02	1.900273e+00	2.681576e+00
2.209000e+02	2.461112e-01	2.592278e+00
2.256000e+02	8.377486e-01	2.630542e+00
2.303000e+02	-2.790813e-01	2.566477e+00
2.350000e+02	-1.395908e-01	2.574554e+00
2.397000e+02	-4.368015e-01	2.556812e+00
2.444000e+02	4.943072e-02	2.584890e+00
2.491000e+02	-6.265263e-02	2.578595e+00
2.538000e+02	-1.037055e+00	2.522877e+00
2.585000e+02	1.209817e-01	2.582975e+00
2.632000e+02	-9.504800e-01	2.529069e+00
2.679000e+02	1.661982e+00	2.671966e+00
2.726000e+02	-6.441485e-01	2.545214e+00
2.773000e+02	-6.252687e-01	2.545713e+00
2.820000e+02	7.018516e-02	2.585896e+00
2.867000e+02	-8.427689e-01	2.534011e+00
2.914000e+02	-1.124154e+00	2.518343e+00
2.961000e+02	-8.409413e-01	2.534412e+00
3.008000e+02	-1.014925e+00	2.524304e+00
3.055000e+02	-9.285274e-01	2.528938e+00
3.102000e+02	-1.400839e+00	2.502086e+00
3.149000e+02	-1.205558e+00	2.513914e+00
3.196000e+02	-7.371483e-01	2.540350e+00
3.243000e+02	5.392076e-01	2.609500e+00
3.290000e+02	-1.215420e+00	2.512225e+00
3.337000e+02	-7.296126e-01	2.539176e+00
3.384000e+02	6.333342e-01	2.617092e+00
3.431000e+02	-1.104488e+00	2.519457e+00
3.478000e+02	-8.265053e-01	2.535065e+00
3.525000e+02	-1.725249e-01	2.572265e+00
3.572000e+02	-1.739729e-01	2.573460e+00
3.619000e+02	1.000837e+00	2.639368e+00
3.666000e+02	4.132454e-01	2.606543e+00
3.713000e+02	-4.568034e-01	2.556737e+00
3.760000e+02	-2.571650e-01	2.567399e+00
3.807000e+02	-1.519477e-01	2.572957e+00
3.854000e+02	1.201863e+00	2.651426e+00
3.901000e+02	6.332552e-01	2.620211e+00
3.948000e+02	1.604546e-01	2.593694e+00
3.995000e+02	-2.447500e-01	2.569041e+00
4.042000e+02	-4.335032e-01	2.558028e+00
4.089000e+02	-4.420470e-01	2.557543e+00
4.136000e+02	-8.320721e-01	2.535039e+00
