# $E$ (mev)	Int (arb. units)	Err. bars (arb. units)
-2.914000e+02	5.421424e-01	5.009891e+00
-2.867000e+02	-1.708435e-01	4.763297e+00
-2.820000e+02	-7.056216e-01	4.577443e+00
-2.773000e+02	-1.701648e-01	4.761133e+00
-2.726000e+02	-3.483539e-01	4.703064e+00
-2.679000e+02	-3.482709e-01	4.703657e+00
-2.632000e+02	-8.839419e-01	4.516839e+00
-2.585000e+02	-5.278535e-01	4.638167e+00
-2.538000e+02	-7.050841e-01	4.579275e+00
-2.491000e+02	-7.058278e-01	4.579005e+00
-2.444000e+02	-1.716603e-01	4.762351e+00
-2.397000e+02	-1.716846e-01	4.764122e+00
-2.350000e+02	1.868408e-01	4.887188e+00
-2.303000e+02	-8.839419e-01	4.516839e+00
-2.256000e+02	-1.701341e-01	4.764107e+00
-2.209000e+02	7.099065e-03	4.822030e+00
-2.162000e+02	-1.705530e-01	4.764363e+00
-2.115000e+02	-8.839419e-01	4.516839e+00
-2.068000e+02	-7.058019e-01	4.580067e+00
-2.021000e+02	-7.058278e-01	4.579005e+00
-1.974000e+02	-7.058278e-01	4.579005e+00
-1.927000e+02	-1.700132e-01	4.767982e+00
-1.880000e+02	-1.710214e-01	4.764314e+00
-1.833000e+02	-3.495612e-01	4.700140e+00
-1.786000e+02	-3.500719e-01	4.700361e+00
-1.739000e+02	-5.267047e-01	4.640279e+00
-1.692000e+02	-3.486145e-01	4.705458e+00
-1.645000e+02	5.443385e-01	5.013275e+00
-1.598000e+02	8.087083e-03	4.827260e+00
-1.551000e+02	1.850036e-01	4.884643e+00
-1.504000e+02	3.648129e-01	4.943840e+00
-1.457000e+02	-1.715895e-01	4.766100e+00
-1.410000e+02	-1.702923e-01	4.766005e+00
-1.363000e+02	8.084897e-03	4.826280e+00
-1.316000e+02	-1.685108e-01	4.766583e+00
-1.269000e+02	7.249754e-01	5.075266e+00
-1.222000e+02	3.650170e-01	4.949922e+00
-1.175000e+02	-5.262915e-01	4.642444e+00
-1.128000e+02	-3.490841e-01	4.700544e+00
-1.081000e+02	-3.482227e-01	4.700364e+00
-1.034000e+02	-1.715895e-01	4.766100e+00
-9.870000e+01	6.486348e-03	4.826754e+00
-9.400000e+01	-3.488453e-01	4.702727e+00
-8.930000e+01	3.645730e-01	4.948020e+00
-8.460000e+01	3.644278e-01	4.952482e+00
-7.990000e+01	9.013102e-01	5.136487e+00
-7.520000e+01	-1.694783e-01	4.764137e+00
-7.050000e+01	1.258807e+00	5.259371e+00
-6.580000e+01	7.102249e-03	4.828446e+00
-6.110000e+01	1.258846e+00	5.226145e+00
-5.640000e+01	2.147890e+00	5.574363e+00
-5.170000e+01	1.078608e+00	5.196464e+00
-4.700000e+01	1.790402e+00	5.447281e+00
-4.230000e+01	1.078678e+00	5.191244e+00
-3.760000e+01	3.222754e+00	5.938184e+00
-3.290000e+01	3.756725e+00	6.085918e+00
-2.820000e+01	6.785467e+00	7.121419e+00
-2.350000e+01	1.410285e+01	9.565240e+00
-1.880000e+01	2.444777e+01	1.285290e+01
-1.410000e+01	3.818082e+01	1.742489e+01
-9.400000e+00	5.155609e+01	2.100591e+01
-4.700000e+00	6.315135e+01	2.420188e+01
0.000000e+00	7.494442e+01	2.766544e+01
4.700000e+00	7.082571e+01	2.660068e+01
9.400000e+00	7.136196e+01	2.660666e+01
1.410000e+01	7.066084e+01	2.635426e+01
1.880000e+01	6.316079e+01	2.403886e+01
2.350000e+01	5.958483e+01	2.356715e+01
2.820000e+01	5.423341e+01	2.191318e+01
3.290000e+01	4.281787e+01	1.864075e+01
3.760000e+01	3.818249e+01	1.698790e+01
4.230000e+01	3.533641e+01	1.637705e+01
4.700000e+01	2.534691e+01	1.310088e+01
5.170000e+01	1.570817e+01	1.011793e+01
5.640000e+01	1.624382e+01	1.020262e+01
6.110000e+01	1.178085e+01	8.870361e+00
6.580000e+01	8.752762e+00	7.791174e+00
7.050000e+01	7.498815e+00	7.426315e+00
7.520000e+01	8.574547e+00	7.729892e+00
7.990000e+01	6.250561e+00	6.946396e+00
8.460000e+01	5.181263e+00	6.576270e+00
8.930000e+01	5.895282e+00	6.802417e+00
9.400000e+01	6.246492e+00	6.954522e+00
9.870000e+01	5.004565e+00	6.517943e+00
1.034000e+02	3.930551e+00	6.156077e+00
1.081000e+02	3.932120e+00	6.154335e+00
1.128000e+02	3.393776e+00	5.991224e+00
1.175000e+02	3.395486e+00	5.996322e+00
1.222000e+02	1.433231e+00	5.291906e+00
1.269000e+02	2.323746e+00	5.623327e+00
1.316000e+02	3.036247e+00	5.840550e+00
1.363000e+02	1.969322e+00	5.501841e+00
1.410000e+02	3.040465e+00	5.876429e+00
1.457000e+02	1.787910e+00	5.446964e+00
1.504000e+02	2.323037e+00	5.620655e+00
1.551000e+02	2.503095e+00	5.695907e+00
1.598000e+02	1.613173e+00	5.385199e+00
1.645000e+02	2.145365e+00	5.561847e+00
1.692000e+02	2.145622e+00	5.567648e+00
1.739000e+02	2.146942e+00	5.562555e+00
1.786000e+02	2.328355e+00	5.628619e+00
1.833000e+02	1.258087e+00	5.261703e+00
1.880000e+02	1.967424e+00	5.505267e+00
1.927000e+02	3.646389e-01	4.953249e+00
1.974000e+02	2.149615e+00	5.568814e+00
2.021000e+02	2.151973e+00	5.566022e+00
2.068000e+02	9.008303e-01	5.134179e+00
2.115000e+02	7.213688e-01	5.066341e+00
2.162000e+02	3.644873e-01	4.947733e+00
2.209000e+02	1.078684e+00	5.195393e+00
2.256000e+02	-1.712745e-01	4.761369e+00
2.303000e+02	1.079155e+00	5.196955e+00
2.350000e+02	7.239112e-01	5.070978e+00
2.397000e+02	2.151291e+00	5.562996e+00
2.444000e+02	5.441427e-01	5.011762e+00
2.491000e+02	5.426995e-01	5.012771e+00
2.538000e+02	3.665849e-01	4.949017e+00
2.585000e+02	1.618327e+00	5.385394e+00
2.632000e+02	1.436711e+00	5.284618e+00
2.679000e+02	3.642763e-01	4.943586e+00
2.726000e+02	3.745040e+00	6.033445e+00
2.773000e+02	2.497879e+00	5.679852e+00
2.820000e+02	1.858767e-01	4.849441e+00
2.867000e+02	-3.476534e-01	4.703341e+00
2.914000e+02	-5.275490e-01	4.639508e+00
2.961000e+02	1.866012e-01	4.888905e+00
3.008000e+02	-1.702551e-01	4.764529e+00
3.055000e+02	-3.477777e-01	4.700984e+00
3.102000e+02	-5.271115e-01	4.640153e+00
3.149000e+02	-7.052102e-01	4.578688e+00
3.196000e+02	8.271316e-03	4.828403e+00
3.243000e+02	-1.705865e-01	4.765967e+00
3.290000e+02	-8.839419e-01	4.516839e+00
3.337000e+02	-7.059959e-01	4.579553e+00
3.384000e+02	-7.059959e-01	4.579553e+00
3.431000e+02	-8.839419e-01	4.516839e+00
3.478000e+02	-3.491055e-01	4.698347e+00
3.525000e+02	-3.491055e-01	4.698347e+00
3.572000e+02	-1.708132e-01	4.760320e+00
3.619000e+02	-3.491055e-01	4.698347e+00
3.666000e+02	-3.488685e-01	4.697914e+00
3.713000e+02	-5.273843e-01	4.637844e+00
3.760000e+02	-8.839419e-01	4.516839e+00
3.807000e+02	-3.487499e-01	4.702521e+00
3.854000e+02	-7.056216e-01	4.577443e+00
