# $E$ (ev)	Int (arb. units)
-8.820679e-01	2.790080e+00
-8.924071e-01	2.799055e+00
-9.027464e-01	2.797900e+00
-9.130856e-01	2.796745e+00
-9.234249e-01	2.795591e+00
-9.337641e-01	2.794436e+00
-9.441034e-01	2.823467e+00
-9.544426e-01	2.898371e+00
-9.647819e-01	2.973275e+00
-9.751212e-01	3.048179e+00
-9.854604e-01	3.123082e+00
-9.957997e-01	3.075048e+00
-1.006139e+00	2.930787e+00
-1.016478e+00	2.786526e+00
-1.026817e+00	2.642265e+00
-1.037157e+00	2.498004e+00
-1.047496e+00	2.437382e+00
-1.057835e+00	2.408484e+00
-1.068174e+00	2.379587e+00
-1.078514e+00	2.350690e+00
-1.088853e+00	2.321793e+00
-1.099192e+00	2.422698e+00
-1.109532e+00	2.539799e+00
-1.119871e+00	2.656901e+00
-1.130210e+00	2.774002e+00
-1.140549e+00	2.875968e+00
-1.150889e+00	2.708165e+00
-1.161228e+00	2.540362e+00
-1.171567e+00	2.372558e+00
-1.181906e+00	2.204755e+00
-1.192246e+00	2.089768e+00
-1.202585e+00	2.165152e+00
-1.212924e+00	2.240535e+00
-1.223263e+00	2.315918e+00
-1.233603e+00	2.391301e+00
-1.243942e+00	2.412728e+00
-1.254281e+00	2.346584e+00
-1.264620e+00	2.280440e+00
-1.274960e+00	2.214296e+00
-1.285299e+00	2.148152e+00
-1.295638e+00	2.121743e+00
-1.305977e+00	2.128464e+00
-1.316317e+00	2.135186e+00
-1.326656e+00	2.141908e+00
-1.336995e+00	2.148629e+00
-1.347334e+00	2.134741e+00
-1.357674e+00	2.112410e+00
-1.368013e+00	2.090079e+00
-1.378352e+00	2.067748e+00
-1.388691e+00	2.045417e+00
-1.399031e+00	2.105854e+00
-1.409370e+00	2.178284e+00
-1.419709e+00	2.250715e+00
-1.430048e+00	2.323145e+00
-1.440388e+00	2.394586e+00
-1.450727e+00	2.440627e+00
-1.461066e+00	2.486668e+00
-1.471405e+00	2.532709e+00
-1.481745e+00	2.578750e+00
-1.492084e+00	2.600270e+00
-1.502423e+00	2.524652e+00
-1.512763e+00	2.449034e+00
-1.523102e+00	2.373416e+00
-1.533441e+00	2.297798e+00
-1.543780e+00	2.237429e+00
-1.554120e+00	2.203516e+00
-1.564459e+00	2.169603e+00
-1.574798e+00	2.135690e+00
-1.585137e+00	2.101777e+00
-1.595477e+00	2.104030e+00
-1.605816e+00	2.138394e+00
-1.616155e+00	2.172758e+00
-1.626494e+00	2.207122e+00
-1.636834e+00	2.241486e+00
-1.647173e+00	2.182528e+00
-1.657512e+00	2.082375e+00
-1.667851e+00	1.982221e+00
-1.678191e+00	1.882068e+00
-1.688530e+00	1.781914e+00
-1.698869e+00	1.882051e+00
-1.709208e+00	2.015388e+00
-1.719548e+00	2.148724e+00
-1.729887e+00	2.282061e+00
-1.740226e+00	2.411340e+00
-1.750565e+00	2.359236e+00
-1.760905e+00	2.307131e+00
-1.771244e+00	2.255026e+00
-1.781583e+00	2.202921e+00
-1.791922e+00	2.150816e+00
-1.802262e+00	2.098711e+00
-1.812601e+00	2.046606e+00
-1.822940e+00	1.994502e+00
-1.833279e+00	1.942397e+00
-1.843619e+00	1.921245e+00
-1.853958e+00	1.957578e+00
-1.864297e+00	1.993911e+00
-1.874637e+00	2.030244e+00
-1.884976e+00	2.066578e+00
-1.895315e+00	2.102911e+00
-1.905654e+00	2.139244e+00
-1.915994e+00	2.175577e+00
-1.926333e+00	2.211910e+00
-1.936672e+00	2.248243e+00
-1.947011e+00	2.238365e+00
-1.957351e+00	2.206553e+00
-1.967690e+00	2.174741e+00
-1.978029e+00	2.142928e+00
-1.988368e+00	2.111116e+00
-1.998708e+00	2.079304e+00
-2.009047e+00	2.047492e+00
-2.019386e+00	2.015679e+00
-2.029725e+00	1.983867e+00
-2.040065e+00	1.952311e+00
-2.050404e+00	1.961475e+00
-2.060743e+00	1.970639e+00
-2.071082e+00	1.979803e+00
-2.081422e+00	1.988968e+00
-2.091761e+00	1.998132e+00
-2.102100e+00	2.007296e+00
-2.112439e+00	2.016460e+00
-2.122779e+00	2.025624e+00
-2.133118e+00	2.034788e+00
-2.143457e+00	2.060107e+00
-2.153796e+00	2.117583e+00
-2.164136e+00	2.175060e+00
-2.174475e+00	2.232536e+00
-2.184814e+00	2.290013e+00
-2.195153e+00	2.347489e+00
-2.205493e+00	2.404966e+00
-2.215832e+00	2.462442e+00
-2.226171e+00	2.519919e+00
-2.236511e+00	2.577395e+00
-2.246850e+00	2.578878e+00
-2.257189e+00	2.551834e+00
-2.267528e+00	2.524791e+00
-2.277868e+00	2.497748e+00
-2.288207e+00	2.470705e+00
-2.298546e+00	2.443662e+00
-2.308885e+00	2.416619e+00
-2.319225e+00	2.389576e+00
-2.329564e+00	2.362533e+00
-2.339903e+00	2.335490e+00
-2.350242e+00	2.299330e+00
-2.360582e+00	2.263084e+00
-2.370921e+00	2.226838e+00
-2.381260e+00	2.190591e+00
-2.391599e+00	2.154345e+00
-2.401939e+00	2.118099e+00
-2.412278e+00	2.081853e+00
-2.422617e+00	2.045607e+00
-2.432956e+00	2.009361e+00
-2.443296e+00	1.975660e+00
-2.453635e+00	1.947400e+00
-2.463974e+00	1.919139e+00
-2.474313e+00	1.890879e+00
-2.484653e+00	1.862619e+00
-2.494992e+00	1.834358e+00
-2.505331e+00	1.806098e+00
-2.515670e+00	1.777837e+00
-2.526010e+00	1.749577e+00
-2.536349e+00	1.721317e+00
-2.546688e+00	1.675012e+00
-2.557027e+00	1.618856e+00
-2.567367e+00	1.562700e+00
-2.577706e+00	1.506545e+00
-2.588045e+00	1.450389e+00
-2.598384e+00	1.394233e+00
-2.608724e+00	1.338078e+00
-2.619063e+00	1.281922e+00
-2.629402e+00	1.225766e+00
-2.639742e+00	1.169611e+00
-2.650081e+00	1.198542e+00
-2.660420e+00	1.229655e+00
-2.670759e+00	1.260768e+00
-2.681099e+00	1.291881e+00
-2.691438e+00	1.322994e+00
-2.701777e+00	1.354107e+00
-2.712116e+00	1.385219e+00
-2.722456e+00	1.416332e+00
-2.732795e+00	1.447445e+00
-2.743134e+00	1.483514e+00
-2.753473e+00	1.530977e+00
-2.763813e+00	1.578440e+00
-2.774152e+00	1.625903e+00
-2.784491e+00	1.673366e+00
-2.794830e+00	1.720829e+00
-2.805170e+00	1.768292e+00
-2.815509e+00	1.815755e+00
-2.825848e+00	1.863218e+00
-2.836187e+00	1.910681e+00
-2.846527e+00	1.900889e+00
-2.856866e+00	1.857649e+00
-2.867205e+00	1.814410e+00
-2.877544e+00	1.771171e+00
-2.887884e+00	1.727931e+00
-2.898223e+00	1.684692e+00
-2.908562e+00	1.641453e+00
-2.918901e+00	1.598214e+00
-2.929241e+00	1.554974e+00
-2.939580e+00	1.511735e+00
-2.949919e+00	1.546135e+00
-2.960258e+00	1.583823e+00
-2.970598e+00	1.621512e+00
-2.980937e+00	1.659200e+00
-2.991276e+00	1.696888e+00
-3.001616e+00	1.734576e+00
-3.011955e+00	1.772264e+00
-3.022294e+00	1.809952e+00
-3.032633e+00	1.847640e+00
-3.042973e+00	1.865573e+00
-3.053312e+00	1.834547e+00
-3.063651e+00	1.803520e+00
-3.073990e+00	1.772494e+00
-3.084330e+00	1.741467e+00
-3.094669e+00	1.710441e+00
-3.105008e+00	1.679415e+00
-3.115347e+00	1.648388e+00
-3.125687e+00	1.617362e+00
-3.136026e+00	1.586336e+00
-3.146365e+00	1.574983e+00
-3.156704e+00	1.575914e+00
-3.167044e+00	1.576845e+00
-3.177383e+00	1.577775e+00
-3.187722e+00	1.578706e+00
-3.198061e+00	1.579637e+00
-3.208401e+00	1.580568e+00
-3.218740e+00	1.581499e+00
-3.229079e+00	1.582430e+00
-3.239418e+00	1.583360e+00
-3.249758e+00	1.561348e+00
-3.260097e+00	1.537968e+00
-3.270436e+00	1.514587e+00
-3.280775e+00	1.491207e+00
-3.291115e+00	1.467827e+00
-3.301454e+00	1.444447e+00
-3.311793e+00	1.421067e+00
-3.322132e+00	1.397687e+00
-3.332472e+00	1.374306e+00
-3.342811e+00	1.350079e+00
-3.353150e+00	1.323582e+00
-3.363489e+00	1.297086e+00
-3.373829e+00	1.270589e+00
-3.384168e+00	1.244093e+00
-3.394507e+00	1.217596e+00
-3.404847e+00	1.191099e+00
-3.415186e+00	1.164603e+00
-3.425525e+00	1.138106e+00
-3.435864e+00	1.111610e+00
-3.446204e+00	1.136246e+00
-3.456543e+00	1.194972e+00
-3.466882e+00	1.253697e+00
-3.477221e+00	1.312423e+00
-3.487561e+00	1.371148e+00
-3.497900e+00	1.429873e+00
-3.508239e+00	1.488599e+00
-3.518578e+00	1.547324e+00
-3.528918e+00	1.606050e+00
-3.539257e+00	1.664775e+00
-3.549596e+00	1.692833e+00
-3.559935e+00	1.718515e+00
-3.570275e+00	1.744197e+00
-3.580614e+00	1.769880e+00
-3.590953e+00	1.795562e+00
-3.601292e+00	1.821244e+00
-3.611632e+00	1.846927e+00
-3.621971e+00	1.872609e+00
-3.632310e+00	1.898291e+00
-3.642649e+00	1.913702e+00
-3.652989e+00	1.899299e+00
-3.663328e+00	1.884896e+00
-3.673667e+00	1.870494e+00
-3.684006e+00	1.856091e+00
-3.694346e+00	1.841688e+00
-3.704685e+00	1.827285e+00
-3.715024e+00	1.812882e+00
-3.725363e+00	1.798480e+00
-3.735703e+00	1.784077e+00
-3.746042e+00	1.775401e+00
-3.756381e+00	1.770797e+00
-3.766721e+00	1.766194e+00
-3.777060e+00	1.761591e+00
-3.787399e+00	1.756987e+00
-3.797738e+00	1.752384e+00
-3.808078e+00	1.747781e+00
-3.818417e+00	1.743177e+00
-3.828756e+00	1.738574e+00
-3.839095e+00	1.733971e+00
-3.849435e+00	1.733417e+00
-3.859774e+00	1.733253e+00
-3.870113e+00	1.733088e+00
-3.880452e+00	1.732923e+00
-3.890792e+00	1.732758e+00
-3.901131e+00	1.732593e+00
-3.911470e+00	1.732428e+00
-3.921809e+00	1.732263e+00
-3.932149e+00	1.732099e+00
-3.942488e+00	1.729078e+00
-3.952827e+00	1.717043e+00
-3.963166e+00	1.705009e+00
-3.973506e+00	1.692974e+00
-3.983845e+00	1.680940e+00
-3.994184e+00	1.668905e+00
-4.004523e+00	1.656871e+00
-4.014863e+00	1.644836e+00
-4.025202e+00	1.632801e+00
-4.035541e+00	1.620767e+00
-4.045880e+00	1.651032e+00
-4.056220e+00	1.713371e+00
-4.066559e+00	1.775710e+00
-4.076898e+00	1.838048e+00
-4.087237e+00	1.900387e+00
-4.097577e+00	1.962726e+00
-4.107916e+00	2.025064e+00
-4.118255e+00	2.087403e+00
-4.128595e+00	2.149742e+00
-4.138934e+00	2.212080e+00
-4.149273e+00	2.197815e+00
-4.159612e+00	2.174741e+00
-4.169952e+00	2.151667e+00
-4.180291e+00	2.128593e+00
-4.190630e+00	2.105519e+00
-4.200969e+00	2.082445e+00
-4.211309e+00	2.059371e+00
-4.221648e+00	2.036297e+00
-4.231987e+00	2.013223e+00
-4.242326e+00	1.985085e+00
-4.252666e+00	1.939504e+00
-4.263005e+00	1.893924e+00
-4.273344e+00	1.848343e+00
-4.283683e+00	1.802762e+00
-4.294023e+00	1.757182e+00
-4.304362e+00	1.711601e+00
-4.314701e+00	1.666021e+00
-4.325040e+00	1.620440e+00
-4.335380e+00	1.574859e+00
-4.345719e+00	1.545210e+00
-4.356058e+00	1.528433e+00
-4.366397e+00	1.511655e+00
-4.376737e+00	1.494877e+00
-4.387076e+00	1.478100e+00
-4.397415e+00	1.461322e+00
-4.407754e+00	1.444544e+00
-4.418094e+00	1.427767e+00
-4.428433e+00	1.410989e+00
-4.438772e+00	1.394211e+00
-4.449111e+00	1.443075e+00
-4.459451e+00	1.500784e+00
-4.469790e+00	1.558493e+00
-4.480129e+00	1.616202e+00
-4.490468e+00	1.673911e+00
-4.500808e+00	1.731620e+00
-4.511147e+00	1.789330e+00
-4.521486e+00	1.847039e+00
-4.531826e+00	1.904748e+00
-4.542165e+00	1.949531e+00
-4.552504e+00	1.945503e+00
-4.562843e+00	1.941476e+00
-4.573183e+00	1.937448e+00
-4.583522e+00	1.933421e+00
-4.593861e+00	1.929394e+00
-4.604200e+00	1.925366e+00
-4.614540e+00	1.921339e+00
-4.624879e+00	1.917311e+00
-4.635218e+00	1.913284e+00
-4.645557e+00	1.922420e+00
-4.655897e+00	1.942882e+00
-4.666236e+00	1.963344e+00
-4.676575e+00	1.983806e+00
-4.686914e+00	2.004269e+00
-4.697254e+00	2.024731e+00
-4.707593e+00	2.045193e+00
-4.717932e+00	2.065655e+00
-4.728271e+00	2.086117e+00
-4.738611e+00	2.106580e+00
-4.748950e+00	2.091993e+00
-4.759289e+00	2.071965e+00
-4.769628e+00	2.051937e+00
-4.779968e+00	2.031909e+00
-4.790307e+00	2.011882e+00
-4.800646e+00	1.991854e+00
-4.810985e+00	1.971826e+00
-4.821325e+00	1.951798e+00
-4.831664e+00	1.931771e+00
-4.842003e+00	1.902862e+00
-4.852342e+00	1.836998e+00
-4.862682e+00	1.771134e+00
-4.873021e+00	1.705270e+00
-4.883360e+00	1.639406e+00
-4.893700e+00	1.573542e+00
-4.904039e+00	1.507678e+00
-4.914378e+00	1.441814e+00
-4.924717e+00	1.375950e+00
-4.935057e+00	1.310086e+00
-4.945396e+00	1.291728e+00
-4.955735e+00	1.316894e+00
-4.966074e+00	1.342060e+00
-4.976414e+00	1.367226e+00
-4.986753e+00	1.392392e+00
-4.997092e+00	1.417558e+00
-5.007431e+00	1.442724e+00
-5.017771e+00	1.467890e+00
-5.028110e+00	1.493057e+00
-5.038449e+00	1.518223e+00
-5.048788e+00	1.531149e+00
-5.059128e+00	1.541914e+00
-5.069467e+00	1.552680e+00
-5.079806e+00	1.563446e+00
-5.090145e+00	1.574212e+00
-5.100485e+00	1.584978e+00
-5.110824e+00	1.595744e+00
-5.121163e+00	1.606510e+00
-5.131502e+00	1.617275e+00
-5.141842e+00	1.633210e+00
-5.152181e+00	1.672995e+00
-5.162520e+00	1.712781e+00
-5.172859e+00	1.752566e+00
-5.183199e+00	1.792351e+00
-5.193538e+00	1.832136e+00
-5.203877e+00	1.871921e+00
-5.214216e+00	1.911706e+00
-5.224556e+00	1.951491e+00
-5.234895e+00	1.991277e+00
-5.245234e+00	1.987980e+00
-5.255574e+00	1.942666e+00
-5.265913e+00	1.897352e+00
-5.276252e+00	1.852038e+00
-5.286591e+00	1.806724e+00
-5.296931e+00	1.761410e+00
-5.307270e+00	1.716096e+00
-5.317609e+00	1.670782e+00
-5.327948e+00	1.625468e+00
-5.338288e+00	1.580154e+00
-5.348627e+00	1.612262e+00
-5.358966e+00	1.659739e+00
-5.369305e+00	1.707215e+00
-5.379645e+00	1.754692e+00
-5.389984e+00	1.802168e+00
-5.400323e+00	1.849645e+00
-5.410662e+00	1.897121e+00
-5.421002e+00	1.944598e+00
-5.431341e+00	1.992074e+00
-5.441680e+00	2.020125e+00
-5.452019e+00	1.948058e+00
-5.462359e+00	1.875991e+00
-5.472698e+00	1.803924e+00
-5.483037e+00	1.731857e+00
-5.493376e+00	1.659789e+00
-5.503716e+00	1.587722e+00
-5.514055e+00	1.515655e+00
-5.524394e+00	1.443588e+00
-5.534733e+00	1.371521e+00
-5.545073e+00	1.396568e+00
-5.555412e+00	1.522441e+00
-5.565751e+00	1.648314e+00
-5.576090e+00	1.774188e+00
-5.586430e+00	1.900061e+00
-5.596769e+00	2.025934e+00
-5.607108e+00	2.151807e+00
-5.617447e+00	2.277680e+00
-5.627787e+00	2.403553e+00
-5.638126e+00	2.529427e+00
-5.648465e+00	2.467450e+00
-5.658805e+00	2.363889e+00
-5.669144e+00	2.260328e+00
-5.679483e+00	2.156766e+00
-5.689822e+00	2.053205e+00
-5.700162e+00	1.949644e+00
-5.710501e+00	1.846082e+00
-5.720840e+00	1.742521e+00
-5.731179e+00	1.638960e+00
-5.741519e+00	1.552263e+00
-5.751858e+00	1.563524e+00
-5.762197e+00	1.574785e+00
-5.772536e+00	1.586046e+00
-5.782876e+00	1.597307e+00
-5.793215e+00	1.608568e+00
-5.803554e+00	1.619829e+00
-5.813893e+00	1.631090e+00
-5.824233e+00	1.642351e+00
-5.834572e+00	1.653612e+00
-5.844911e+00	1.657400e+00
-5.855250e+00	1.652927e+00
-5.865590e+00	1.648455e+00
-5.875929e+00	1.643982e+00
-5.886268e+00	1.639510e+00
-5.896607e+00	1.635037e+00
-5.906947e+00	1.630565e+00
-5.917286e+00	1.626092e+00
-5.927625e+00	1.621620e+00
-5.937964e+00	1.617148e+00
-5.948304e+00	1.662295e+00
-5.958643e+00	1.719606e+00
-5.968982e+00	1.776916e+00
-5.979321e+00	1.834227e+00
-5.989661e+00	1.891538e+00
-6.000000e+00	1.948849e+00
