# $E$ (mev)	Int (arb. units)	Err. bars (arb. units)
-2.679000e+02	1.795029e-01	2.659394e+00
-2.632000e+02	-7.261547e-01	2.660922e+00
-2.585000e+02	-1.228776e+00	2.622147e+00
-2.538000e+02	-8.227589e-01	2.599504e+00
-2.491000e+02	-4.266173e-01	2.665299e+00
-2.444000e+02	-4.279143e-01	2.648467e+00
-2.397000e+02	-5.227813e-01	2.621621e+00
-2.350000e+02	3.765108e-01	2.681713e+00
-2.303000e+02	-5.247191e-01	2.660784e+00
-2.256000e+02	7.482839e-02	2.671317e+00
-2.209000e+02	8.699956e-02	2.692707e+00
-2.162000e+02	4.753314e-01	2.710419e+00
-2.115000e+02	1.186011e+00	2.693676e+00
-2.068000e+02	1.759838e-01	2.693043e+00
-2.021000e+02	2.702473e-01	2.708416e+00
-1.974000e+02	6.895173e-02	2.686427e+00
-1.927000e+02	-2.243106e-01	2.643336e+00
-1.880000e+02	-7.298191e-01	2.654188e+00
-1.833000e+02	-5.319111e-01	2.648506e+00
-1.786000e+02	-4.287301e-01	2.637505e+00
-1.739000e+02	-4.297511e-01	2.649059e+00
-1.692000e+02	2.887653e-01	2.643695e+00
-1.645000e+02	4.868561e-01	2.693693e+00
-1.598000e+02	5.728759e-01	2.731530e+00
-1.551000e+02	-5.309274e-01	2.670862e+00
-1.504000e+02	-3.267717e-01	2.637358e+00
-1.457000e+02	-6.164935e-01	2.632506e+00
-1.410000e+02	-2.175676e-01	2.627618e+00
-1.363000e+02	-4.210648e-01	2.667648e+00
-1.316000e+02	-2.462619e-02	2.682070e+00
-1.269000e+02	-1.330411e+00	2.632863e+00
-1.222000e+02	-1.127147e+00	2.593938e+00
-1.175000e+02	3.740460e-01	2.676851e+00
-1.128000e+02	2.801336e-01	2.660323e+00
-1.081000e+02	4.752006e-01	2.720201e+00
-1.034000e+02	-2.446885e-02	2.676899e+00
-9.870000e+01	-1.278808e-01	2.682073e+00
-9.400000e+01	6.960532e-01	2.632211e+00
-8.930000e+01	7.781600e-01	2.748200e+00
-8.460000e+01	1.774479e-01	2.694228e+00
-7.990000e+01	1.829340e-01	2.661574e+00
-7.520000e+01	1.185040e+00	2.715962e+00
-7.050000e+01	-3.272328e-01	2.716402e+00
-6.580000e+01	6.860555e-01	2.681604e+00
-6.110000e+01	-4.332748e-01	2.709183e+00
-5.640000e+01	7.703338e-01	2.692974e+00
-5.170000e+01	8.755861e-01	2.686641e+00
-4.700000e+01	2.696754e+00	2.714845e+00
-4.230000e+01	2.205806e+00	2.802147e+00
-3.760000e+01	2.194675e+00	2.843383e+00
-3.290000e+01	3.587846e+00	2.853354e+00
-2.820000e+01	2.688831e+00	2.858869e+00
-2.350000e+01	6.324591e+00	2.848533e+00
-1.880000e+01	1.056864e+01	3.067964e+00
-1.410000e+01	1.962270e+01	3.518205e+00
-9.400000e+00	3.015051e+01	4.052829e+00
-4.700000e+00	4.110810e+01	4.732200e+00
0.000000e+00	4.755265e+01	5.025261e+00
4.700000e+00	4.168158e+01	5.035181e+00
9.400000e+00	4.635929e+01	5.118103e+00
1.410000e+01	4.371927e+01	5.031616e+00
1.880000e+01	3.818733e+01	4.893405e+00
2.350000e+01	3.711069e+01	4.684818e+00
2.820000e+01	3.143138e+01	4.574496e+00
3.290000e+01	2.652522e+01	4.211851e+00
3.760000e+01	2.170799e+01	3.922830e+00
4.230000e+01	1.997907e+01	3.889080e+00
4.700000e+01	1.596470e+01	3.612288e+00
5.170000e+01	1.033092e+01	3.392071e+00
5.640000e+01	9.130212e+00	3.184582e+00
6.110000e+01	7.841943e+00	3.153587e+00
6.580000e+01	5.028204e+00	2.972452e+00
7.050000e+01	4.112507e+00	2.905432e+00
7.520000e+01	5.714442e+00	2.956130e+00
7.990000e+01	4.814547e+00	2.952077e+00
8.460000e+01	4.414034e+00	2.914359e+00
8.930000e+01	3.902657e+00	2.951076e+00
9.400000e+01	2.585838e+00	2.878939e+00
9.870000e+01	2.591442e+00	2.792942e+00
1.034000e+02	5.330133e+00	2.822522e+00
1.081000e+02	3.512269e+00	2.971868e+00
1.128000e+02	1.683685e+00	2.856352e+00
1.175000e+02	8.770678e-01	2.753798e+00
1.222000e+02	2.180186e+00	2.769677e+00
1.269000e+02	1.591418e+00	2.753816e+00
1.316000e+02	-2.621276e-02	2.721593e+00
1.363000e+02	2.737488e-01	2.682942e+00
1.410000e+02	7.768399e-01	2.704632e+00
1.457000e+02	9.772114e-01	2.714909e+00
1.504000e+02	5.803257e-01	2.692733e+00
1.551000e+02	8.824044e-01	2.715517e+00
1.598000e+02	5.754955e-01	2.732407e+00
1.645000e+02	3.840866e-01	2.724328e+00
1.692000e+02	5.712301e-01	2.679695e+00
1.739000e+02	1.188429e+00	2.704069e+00
1.786000e+02	1.790110e-01	2.727360e+00
1.833000e+02	1.577114e+00	2.726341e+00
1.880000e+02	-3.291576e-01	2.691931e+00
1.927000e+02	3.842638e-01	2.668827e+00
1.974000e+02	6.798714e-01	2.692827e+00
2.021000e+02	1.278124e+00	2.737181e+00
2.068000e+02	3.787698e-01	2.699940e+00
2.115000e+02	9.718472e-01	2.743551e+00
2.162000e+02	-6.160730e-01	2.631991e+00
2.209000e+02	-4.281015e-01	2.660055e+00
2.256000e+02	1.802992e-01	2.642510e+00
2.303000e+02	-6.287935e-01	2.682280e+00
2.350000e+02	-2.275996e-01	2.649024e+00
2.397000e+02	-1.814328e-02	2.670794e+00
