# $E$ (ev)	Int (arb. units)
-3.818417e+00	1.269017e+01
-3.828756e+00	1.273811e+01
-3.839095e+00	1.278604e+01
-3.849435e+00	1.276267e+01
-3.859774e+00	1.273246e+01
-3.870113e+00	1.270225e+01
-3.880452e+00	1.267204e+01
-3.890792e+00	1.264183e+01
-3.901131e+00	1.261162e+01
-3.911470e+00	1.258141e+01
-3.921809e+00	1.255120e+01
-3.932149e+00	1.252100e+01
-3.942488e+00	1.250361e+01
-3.952827e+00	1.252671e+01
-3.963166e+00	1.254981e+01
-3.973506e+00	1.257291e+01
-3.983845e+00	1.259601e+01
-3.994184e+00	1.261911e+01
-4.004523e+00	1.264220e+01
-4.014863e+00	1.266530e+01
-4.025202e+00	1.268840e+01
-4.035541e+00	1.271150e+01
-4.045880e+00	1.279174e+01
-4.056220e+00	1.291530e+01
-4.066559e+00	1.303887e+01
-4.076898e+00	1.316243e+01
-4.087237e+00	1.328600e+01
-4.097577e+00	1.340957e+01
-4.107916e+00	1.353313e+01
-4.118255e+00	1.365670e+01
-4.128595e+00	1.378026e+01
-4.138934e+00	1.390383e+01
-4.149273e+00	1.369583e+01
-4.159612e+00	1.344970e+01
-4.169952e+00	1.320358e+01
-4.180291e+00	1.295746e+01
-4.190630e+00	1.271134e+01
-4.200969e+00	1.246521e+01
-4.211309e+00	1.221909e+01
-4.221648e+00	1.197297e+01
-4.231987e+00	1.172684e+01
-4.242326e+00	1.153702e+01
-4.252666e+00	1.154114e+01
-4.263005e+00	1.154525e+01
-4.273344e+00	1.154936e+01
-4.283683e+00	1.155347e+01
-4.294023e+00	1.155759e+01
-4.304362e+00	1.156170e+01
-4.314701e+00	1.156581e+01
-4.325040e+00	1.156993e+01
-4.335380e+00	1.157404e+01
-4.345719e+00	1.152218e+01
-4.356058e+00	1.142511e+01
-4.366397e+00	1.132803e+01
-4.376737e+00	1.123095e+01
-4.387076e+00	1.113388e+01
-4.397415e+00	1.103680e+01
-4.407754e+00	1.093973e+01
-4.418094e+00	1.084265e+01
-4.428433e+00	1.074557e+01
-4.438772e+00	1.064850e+01
-4.449111e+00	1.060412e+01
-4.459451e+00	1.056684e+01
-4.469790e+00	1.052957e+01
-4.480129e+00	1.049229e+01
-4.490468e+00	1.045501e+01
-4.500808e+00	1.041774e+01
-4.511147e+00	1.038046e+01
-4.521486e+00	1.034318e+01
-4.531826e+00	1.030591e+01
-4.542165e+00	1.024761e+01
-4.552504e+00	1.010991e+01
-4.562843e+00	9.972205e+00
-4.573183e+00	9.834504e+00
-4.583522e+00	9.696803e+00
-4.593861e+00	9.559102e+00
-4.604200e+00	9.421402e+00
-4.614540e+00	9.283701e+00
-4.624879e+00	9.146000e+00
-4.635218e+00	9.008300e+00
-4.645557e+00	8.950156e+00
-4.655897e+00	8.960467e+00
-4.666236e+00	8.970779e+00
-4.676575e+00	8.981091e+00
-4.686914e+00	8.991402e+00
-4.697254e+00	9.001714e+00
-4.707593e+00	9.012025e+00
-4.717932e+00	9.022337e+00
-4.728271e+00	9.032649e+00
-4.738611e+00	9.042960e+00
-4.748950e+00	8.960517e+00
-4.759289e+00	8.863676e+00
-4.769628e+00	8.766834e+00
-4.779968e+00	8.669993e+00
-4.790307e+00	8.573151e+00
-4.800646e+00	8.476309e+00
-4.810985e+00	8.379468e+00
-4.821325e+00	8.282626e+00
-4.831664e+00	8.185785e+00
-4.842003e+00	8.123685e+00
-4.852342e+00	8.206153e+00
-4.862682e+00	8.288622e+00
-4.873021e+00	8.371091e+00
-4.883360e+00	8.453560e+00
-4.893700e+00	8.536029e+00
-4.904039e+00	8.618498e+00
-4.914378e+00	8.700967e+00
-4.924717e+00	8.783436e+00
-4.935057e+00	8.865904e+00
-4.945396e+00	8.834478e+00
-4.955735e+00	8.698704e+00
-4.966074e+00	8.562930e+00
-4.976414e+00	8.427156e+00
-4.986753e+00	8.291382e+00
-4.997092e+00	8.155608e+00
-5.007431e+00	8.019834e+00
-5.017771e+00	7.884060e+00
-5.028110e+00	7.748286e+00
-5.038449e+00	7.612512e+00
-5.048788e+00	7.636993e+00
-5.059128e+00	7.689756e+00
-5.069467e+00	7.742518e+00
-5.079806e+00	7.795280e+00
-5.090145e+00	7.848042e+00
-5.100485e+00	7.900804e+00
-5.110824e+00	7.953566e+00
-5.121163e+00	8.006329e+00
-5.131502e+00	8.059091e+00
-5.141842e+00	8.091539e+00
-5.152181e+00	8.030255e+00
-5.162520e+00	7.968971e+00
-5.172859e+00	7.907687e+00
-5.183199e+00	7.846403e+00
-5.193538e+00	7.785119e+00
-5.203877e+00	7.723835e+00
-5.214216e+00	7.662552e+00
-5.224556e+00	7.601268e+00
-5.234895e+00	7.539984e+00
-5.245234e+00	7.470915e+00
-5.255574e+00	7.394253e+00
-5.265913e+00	7.317591e+00
-5.276252e+00	7.240929e+00
-5.286591e+00	7.164266e+00
-5.296931e+00	7.087604e+00
-5.307270e+00	7.010942e+00
-5.317609e+00	6.934280e+00
-5.327948e+00	6.857618e+00
-5.338288e+00	6.780956e+00
-5.348627e+00	6.781337e+00
-5.358966e+00	6.797011e+00
-5.369305e+00	6.812685e+00
-5.379645e+00	6.828360e+00
-5.389984e+00	6.844034e+00
-5.400323e+00	6.859708e+00
-5.410662e+00	6.875382e+00
-5.421002e+00	6.891057e+00
-5.431341e+00	6.906731e+00
-5.441680e+00	6.910907e+00
-5.452019e+00	6.855822e+00
-5.462359e+00	6.800736e+00
-5.472698e+00	6.745651e+00
-5.483037e+00	6.690566e+00
-5.493376e+00	6.635481e+00
-5.503716e+00	6.580396e+00
-5.514055e+00	6.525311e+00
-5.524394e+00	6.470226e+00
-5.534733e+00	6.415141e+00
-5.545073e+00	6.384912e+00
-5.555412e+00	6.380490e+00
-5.565751e+00	6.376068e+00
-5.576090e+00	6.371646e+00
-5.586430e+00	6.367224e+00
-5.596769e+00	6.362802e+00
-5.607108e+00	6.358379e+00
-5.617447e+00	6.353957e+00
-5.627787e+00	6.349535e+00
-5.638126e+00	6.345113e+00
-5.648465e+00	6.336064e+00
-5.658805e+00	6.325991e+00
-5.669144e+00	6.315918e+00
-5.679483e+00	6.305845e+00
-5.689822e+00	6.295772e+00
-5.700162e+00	6.285698e+00
-5.710501e+00	6.275625e+00
-5.720840e+00	6.265552e+00
-5.731179e+00	6.255479e+00
-5.741519e+00	6.234446e+00
-5.751858e+00	6.149751e+00
-5.762197e+00	6.065056e+00
-5.772536e+00	5.980361e+00
-5.782876e+00	5.895666e+00
-5.793215e+00	5.810971e+00
-5.803554e+00	5.726276e+00
-5.813893e+00	5.641581e+00
-5.824233e+00	5.556887e+00
-5.834572e+00	5.472192e+00
-5.844911e+00	5.434647e+00
-5.855250e+00	5.449214e+00
-5.865590e+00	5.463782e+00
-5.875929e+00	5.478350e+00
-5.886268e+00	5.492918e+00
-5.896607e+00	5.507486e+00
-5.906947e+00	5.522054e+00
-5.917286e+00	5.536621e+00
-5.927625e+00	5.551189e+00
-5.937964e+00	5.565757e+00
-5.948304e+00	5.636993e+00
-5.958643e+00	5.722120e+00
-5.968982e+00	5.807247e+00
-5.979321e+00	5.892373e+00
-5.989661e+00	5.977500e+00
-6.000000e+00	6.062627e+00
