# $E$ (mev)	Int (arb. units)	Err. bars (arb. units)
-2.961000e+02	-1.335252e-01	4.738518e+00
-2.914000e+02	3.014777e-02	4.799202e+00
-2.867000e+02	1.949137e-01	4.864719e+00
-2.820000e+02	1.498934e+00	5.356425e+00
-2.773000e+02	6.828247e-01	5.049440e+00
-2.726000e+02	-1.337014e-01	4.738812e+00
-2.679000e+02	1.924073e-01	4.859078e+00
-2.632000e+02	1.942629e-01	4.863833e+00
-2.585000e+02	-4.602377e-01	4.615254e+00
-2.538000e+02	-2.970163e-01	4.677557e+00
-2.491000e+02	-7.865703e-01	4.491792e+00
-2.444000e+02	3.037584e-02	4.800703e+00
-2.397000e+02	1.925444e-01	4.863185e+00
-2.350000e+02	-4.578119e-01	4.616385e+00
-2.303000e+02	-4.605197e-01	4.615397e+00
-2.256000e+02	3.030685e-02	4.802570e+00
-2.209000e+02	1.941114e-01	4.861969e+00
-2.162000e+02	-1.337110e-01	4.737180e+00
-2.115000e+02	6.850214e-01	5.051723e+00
-2.068000e+02	8.468820e-01	5.114436e+00
-2.021000e+02	1.955356e-01	4.866496e+00
-1.974000e+02	-1.330237e-01	4.738075e+00
-1.927000e+02	3.558135e-01	4.921723e+00
-1.880000e+02	-1.340243e-01	4.737441e+00
-1.833000e+02	6.803738e-01	5.047611e+00
-1.786000e+02	1.930373e-01	4.862808e+00
-1.739000e+02	-6.227454e-01	4.554346e+00
-1.692000e+02	2.891861e-02	4.802030e+00
-1.645000e+02	-4.593863e-01	4.616214e+00
-1.598000e+02	-4.609213e-01	4.616722e+00
-1.551000e+02	-6.234980e-01	4.553209e+00
-1.504000e+02	-4.587798e-01	4.615716e+00
-1.457000e+02	2.935443e-02	4.800036e+00
-1.410000e+02	5.192619e-01	4.982953e+00
-1.363000e+02	1.498647e+00	5.357366e+00
-1.316000e+02	1.336252e+00	5.288036e+00
-1.269000e+02	8.495091e-01	5.109052e+00
-1.222000e+02	1.950672e-01	4.865543e+00
-1.175000e+02	1.956381e-01	4.866012e+00
-1.128000e+02	5.201849e-01	4.986018e+00
-1.081000e+02	5.210815e-01	4.987207e+00
-1.034000e+02	3.565439e-01	4.921594e+00
-9.870000e+01	6.833713e-01	5.046882e+00
-9.400000e+01	8.459604e-01	5.108524e+00
-8.930000e+01	5.185802e-01	4.987652e+00
-8.460000e+01	1.009532e+00	5.173043e+00
-7.990000e+01	3.559290e-01	4.921527e+00
-7.520000e+01	-2.968937e-01	4.673870e+00
-7.050000e+01	-2.956956e-01	4.676132e+00
-6.580000e+01	-2.972405e-01	4.677182e+00
-6.110000e+01	1.009056e+00	5.140260e+00
-5.640000e+01	1.008295e+00	5.166360e+00
-5.170000e+01	5.225934e-01	4.988619e+00
-4.700000e+01	6.830541e-01	5.045160e+00
-4.230000e+01	3.293762e+00	5.995196e+00
-3.760000e+01	2.804077e+00	5.844557e+00
-3.290000e+01	6.394978e+00	7.098292e+00
-2.820000e+01	1.260590e+01	9.450240e+00
-2.350000e+01	1.457192e+01	1.004294e+01
-1.880000e+01	2.076605e+01	1.241773e+01
-1.410000e+01	3.301044e+01	1.654107e+01
-9.400000e+00	4.247876e+01	1.913016e+01
-4.700000e+00	4.919449e+01	2.154641e+01
0.000000e+00	5.309456e+01	2.323663e+01
4.700000e+00	6.026919e+01	2.497526e+01
9.400000e+00	5.227073e+01	2.298506e+01
1.410000e+01	5.359582e+01	2.289645e+01
1.880000e+01	4.542044e+01	2.053782e+01
2.350000e+01	4.280988e+01	1.940581e+01
2.820000e+01	3.774279e+01	1.797400e+01
3.290000e+01	3.220105e+01	1.610978e+01
3.760000e+01	2.746287e+01	1.479675e+01
4.230000e+01	2.387655e+01	1.330434e+01
4.700000e+01	1.717858e+01	1.110476e+01
5.170000e+01	1.831720e+01	1.144855e+01
5.640000e+01	8.681129e+00	8.035864e+00
6.110000e+01	1.014821e+01	8.461823e+00
6.580000e+01	6.725331e+00	7.273544e+00
7.050000e+01	5.909704e+00	7.021398e+00
7.520000e+01	4.767527e+00	6.521445e+00
7.990000e+01	6.396903e+00	7.177511e+00
8.460000e+01	2.801587e+00	5.851803e+00
8.930000e+01	1.661770e+00	5.417243e+00
9.400000e+01	2.643410e+00	5.783364e+00
9.870000e+01	2.639566e+00	5.789953e+00
1.034000e+02	1.989327e+00	5.542412e+00
1.081000e+02	2.639966e+00	5.722881e+00
1.128000e+02	1.334633e+00	5.297731e+00
1.175000e+02	3.619800e+00	6.160703e+00
1.222000e+02	2.157082e+00	5.601709e+00
1.269000e+02	1.501473e+00	5.359781e+00
1.316000e+02	2.152429e+00	5.601707e+00
1.363000e+02	2.641008e+00	5.748309e+00
1.410000e+02	1.668240e+00	5.422309e+00
1.457000e+02	2.153303e+00	5.536718e+00
1.504000e+02	2.317701e+00	5.664480e+00
1.551000e+02	1.828752e+00	5.485044e+00
1.598000e+02	1.171339e+00	5.234209e+00
1.645000e+02	2.314644e+00	5.667188e+00
1.692000e+02	3.293699e+00	5.996167e+00
1.739000e+02	1.988698e+00	5.541651e+00
1.786000e+02	3.559012e-01	4.922206e+00
1.833000e+02	2.646331e+00	5.790985e+00
1.880000e+02	1.922162e-01	4.863670e+00
1.927000e+02	6.810199e-01	5.047792e+00
1.974000e+02	3.571228e-01	4.926881e+00
2.021000e+02	1.008892e+00	5.176240e+00
2.068000e+02	6.832800e-01	5.047327e+00
2.115000e+02	8.469658e-01	5.106875e+00
2.162000e+02	3.561857e-01	4.922836e+00
2.209000e+02	1.335537e+00	5.292512e+00
2.256000e+02	1.172592e+00	5.201747e+00
2.303000e+02	1.336023e+00	5.297072e+00
2.350000e+02	3.561121e-01	4.924668e+00
2.397000e+02	1.924642e-01	4.860356e+00
2.444000e+02	-4.598625e-01	4.615211e+00
2.491000e+02	1.929188e-01	4.863653e+00
2.538000e+02	3.539889e-01	4.926977e+00
2.585000e+02	-2.962211e-01	4.678630e+00
2.632000e+02	-1.317702e-01	4.739616e+00
2.679000e+02	1.932375e-01	4.864038e+00
2.726000e+02	-2.969020e-01	4.676183e+00
2.773000e+02	2.959638e-02	4.800121e+00
2.820000e+02	2.937390e-02	4.799620e+00
2.867000e+02	2.866752e-02	4.801603e+00
2.914000e+02	3.061504e-02	4.801486e+00
2.961000e+02	-6.231590e-01	4.553420e+00
3.008000e+02	-4.602377e-01	4.615254e+00
3.055000e+02	-2.977796e-01	4.676077e+00
3.102000e+02	-4.602079e-01	4.611860e+00
3.149000e+02	3.566710e-01	4.925482e+00
3.196000e+02	-1.337127e-01	4.739968e+00
3.243000e+02	-1.335769e-01	4.738357e+00
3.290000e+02	-2.964254e-01	4.676785e+00
3.337000e+02	1.952347e-01	4.864331e+00
3.384000e+02	-6.227454e-01	4.554346e+00
3.431000e+02	3.142168e-02	4.802903e+00
3.478000e+02	-1.324989e-01	4.739018e+00
3.525000e+02	-2.974432e-01	4.677440e+00
3.572000e+02	-1.344630e-01	4.739464e+00
3.619000e+02	1.946804e-01	4.864588e+00
3.666000e+02	-6.234980e-01	4.553209e+00
3.713000e+02	3.558993e-01	4.926284e+00
3.760000e+02	1.008804e+00	5.169112e+00
3.807000e+02	5.193884e-01	4.985749e+00
