# $E$ (mev)	Int (arb. units)	Err. bars (arb. units)
-2.961000e+02	-2.275055e-01	4.420834e+00
-2.914000e+02	-5.715264e-01	4.296501e+00
-2.867000e+02	-3.989235e-01	4.358667e+00
-2.820000e+02	-7.434166e-01	4.234308e+00
-2.773000e+02	-2.282365e-01	4.422037e+00
-2.726000e+02	2.881714e-01	4.606000e+00
-2.679000e+02	-2.271858e-01	4.417614e+00
-2.632000e+02	-5.711700e-01	4.296487e+00
-2.585000e+02	-2.282787e-01	4.421271e+00
-2.538000e+02	-2.276212e-01	4.422769e+00
-2.491000e+02	-3.997073e-01	4.359519e+00
-2.444000e+02	-2.278793e-01	4.421961e+00
-2.397000e+02	-5.710390e-01	4.297267e+00
-2.350000e+02	-2.267534e-01	4.418869e+00
-2.303000e+02	-5.527937e-02	4.483734e+00
-2.256000e+02	1.167762e-01	4.543971e+00
-2.209000e+02	2.885416e-01	4.611444e+00
-2.162000e+02	-2.274904e-01	4.422493e+00
-2.115000e+02	-2.271887e-01	4.420710e+00
-2.068000e+02	1.161407e-01	4.542066e+00
-2.021000e+02	1.663798e+00	5.104862e+00
-1.974000e+02	1.834703e+00	5.166469e+00
-1.927000e+02	1.155790e-01	4.543716e+00
-1.880000e+02	4.591857e-01	4.667887e+00
-1.833000e+02	1.156843e-01	4.543410e+00
-1.786000e+02	4.595253e-01	4.664503e+00
-1.739000e+02	1.148180e+00	4.914731e+00
-1.692000e+02	4.593949e-01	4.665713e+00
-1.645000e+02	6.316683e-01	4.728646e+00
-1.598000e+02	6.316021e-01	4.727888e+00
-1.551000e+02	-5.639629e-02	4.480993e+00
-1.504000e+02	2.868770e-01	4.602783e+00
-1.457000e+02	8.030446e-01	4.787531e+00
-1.410000e+02	4.589098e-01	4.664372e+00
-1.363000e+02	9.748426e-01	4.852559e+00
-1.316000e+02	8.030456e-01	4.785821e+00
-1.269000e+02	2.871695e-01	4.601490e+00
-1.222000e+02	9.766087e-01	4.855659e+00
-1.175000e+02	1.147306e+00	4.916237e+00
-1.128000e+02	9.753333e-01	4.856505e+00
-1.081000e+02	9.761519e-01	4.853482e+00
-1.034000e+02	1.171959e-01	4.541701e+00
-9.870000e+01	4.610319e-01	4.669251e+00
-9.400000e+01	4.602861e-01	4.668228e+00
-8.930000e+01	1.174930e-01	4.543355e+00
-8.460000e+01	4.603355e-01	4.637030e+00
-7.990000e+01	6.310699e-01	4.733162e+00
-7.520000e+01	1.148803e+00	4.917045e+00
-7.050000e+01	1.835814e+00	5.162771e+00
-6.580000e+01	1.148288e+00	4.918693e+00
-6.110000e+01	1.147959e+00	4.921216e+00
-5.640000e+01	3.040832e+00	5.603604e+00
-5.170000e+01	1.491972e+00	5.039625e+00
-4.700000e+01	2.870585e+00	5.538714e+00
-4.230000e+01	4.416020e+00	6.102912e+00
-3.760000e+01	8.369964e+00	7.453452e+00
-3.290000e+01	9.402880e+00	7.862254e+00
-2.820000e+01	1.731315e+01	1.062715e+01
