# $E$ (mev)	Int (arb. units)	Err. bars (arb. units)
-2.961000e+02	1.017306e+00	1.242168e+01
-2.914000e+02	-8.621324e-01	1.176740e+01
-2.867000e+02	3.891617e-01	1.219768e+01
-2.820000e+02	-7.060882e-01	1.181568e+01
-2.773000e+02	1.172957e+00	1.247569e+01
-2.726000e+02	-8.113804e-02	1.203629e+01
-2.679000e+02	-1.331488e+00	1.159334e+01
-2.632000e+02	-3.933262e-01	1.192718e+01
-2.585000e+02	-3.919734e-01	1.192663e+01
-2.538000e+02	8.596973e-01	1.236394e+01
-2.491000e+02	-2.381577e-01	1.198496e+01
-2.444000e+02	-1.330870e+00	1.159321e+01
-2.397000e+02	-1.018973e+00	1.171035e+01
-2.350000e+02	7.029208e-01	1.228007e+01
-2.303000e+02	8.588621e-01	1.235763e+01
-2.256000e+02	5.434372e-01	1.222435e+01
-2.209000e+02	-3.929048e-01	1.192489e+01
-2.162000e+02	-8.161387e-02	1.203126e+01
-2.115000e+02	-8.626243e-01	1.176908e+01
-2.068000e+02	-1.334075e+00	1.160059e+01
-2.021000e+02	1.797298e+00	1.266971e+01
-1.974000e+02	-8.287917e-02	1.201085e+01
-1.927000e+02	-7.070625e-01	1.181993e+01
-1.880000e+02	-7.080907e-01	1.179311e+01
-1.833000e+02	3.897346e-01	1.220240e+01
-1.786000e+02	-3.945500e-01	1.192751e+01
-1.739000e+02	1.012738e+00	1.241958e+01
-1.692000e+02	-7.995348e-02	1.201718e+01
-1.645000e+02	-8.635568e-01	1.176508e+01
-1.598000e+02	-1.332315e+00	1.160105e+01
-1.551000e+02	-7.079971e-01	1.181902e+01
-1.504000e+02	-1.332491e+00	1.159909e+01
-1.457000e+02	2.318703e-01	1.214833e+01
-1.410000e+02	-2.397913e-01	1.198606e+01
-1.363000e+02	-2.381656e-01	1.198464e+01
-1.316000e+02	-2.375647e-01	1.195440e+01
-1.269000e+02	2.337822e-01	1.213242e+01
-1.222000e+02	8.552600e-01	1.234514e+01
-1.175000e+02	1.014308e+00	1.239197e+01
-1.128000e+02	-8.137616e-02	1.203738e+01
-1.081000e+02	-1.645238e+00	1.148902e+01
-1.034000e+02	7.007538e-01	1.227836e+01
-9.870000e+01	-7.057335e-01	1.181833e+01
-9.400000e+01	7.686187e-02	1.209829e+01
-8.930000e+01	2.321200e-01	1.214762e+01
-8.460000e+01	-1.957925e+00	1.138338e+01
-7.990000e+01	7.603061e-02	1.209264e+01
-7.520000e+01	1.955124e+00	1.272281e+01
-7.050000e+01	8.586975e-01	1.234342e+01
-6.580000e+01	1.795325e+00	1.266226e+01
-6.110000e+01	8.579183e-01	1.233432e+01
