# $E$ (mev)	Int (arb. units)	Err. bars (arb. units)
-2.679000e+02	7.021804e-01	2.751521e+00
-2.632000e+02	-3.116550e-01	2.696047e+00
-2.585000e+02	-3.105873e-01	2.697044e+00
-2.538000e+02	-1.064293e-01	2.707686e+00
-2.491000e+02	-4.067757e-01	2.691152e+00
-2.444000e+02	-2.040809e-01	2.699104e+00
-2.397000e+02	-6.354018e-03	2.713644e+00
-2.350000e+02	-1.017473e+00	2.658190e+00
-2.303000e+02	-3.095373e-01	2.696805e+00
-2.256000e+02	-9.158692e-01	2.664417e+00
-2.209000e+02	-1.521332e+00	2.630498e+00
-2.162000e+02	-2.227863e+00	2.591890e+00
-2.115000e+02	-1.119287e+00	2.649275e+00
-2.068000e+02	-9.153232e-01	2.663883e+00
-2.021000e+02	9.039814e-01	2.764090e+00
-1.974000e+02	7.008359e-01	2.751929e+00
-1.927000e+02	9.626634e-02	2.719155e+00
-1.880000e+02	1.208590e+00	2.779270e+00
-1.833000e+02	6.011633e-01	2.746239e+00
-1.786000e+02	7.006675e-01	2.753119e+00
-1.739000e+02	2.014011e+00	2.824746e+00
-1.692000e+02	-3.051178e-01	2.697153e+00
-1.645000e+02	-3.074334e-01	2.697452e+00
-1.598000e+02	1.007312e+00	2.768664e+00
-1.551000e+02	4.999855e-01	2.740670e+00
-1.504000e+02	-9.163145e-01	2.663085e+00
-1.457000e+02	-6.151264e-01	2.681175e+00
-1.410000e+02	-5.108096e-01	2.685494e+00
-1.363000e+02	-1.081314e-01	2.705085e+00
-1.316000e+02	-9.176075e-01	2.661582e+00
-1.269000e+02	-4.117409e-01	2.692425e+00
-1.222000e+02	-3.093455e-01	2.697173e+00
-1.175000e+02	7.989190e-01	2.760793e+00
-1.128000e+02	-3.118864e-01	2.698153e+00
-1.081000e+02	-5.091001e-01	2.686211e+00
-1.034000e+02	-8.150941e-01	2.668499e+00
-9.870000e+01	6.993432e-01	2.751689e+00
-9.400000e+01	-6.134894e-01	2.680152e+00
-8.930000e+01	9.375257e-02	2.718893e+00
-8.460000e+01	-9.171091e-01	2.663612e+00
-7.990000e+01	1.938007e-01	2.724203e+00
-7.520000e+01	-7.137830e-01	2.674582e+00
-7.050000e+01	8.019073e-01	2.759308e+00
-6.580000e+01	1.205475e+00	2.780067e+00
-6.110000e+01	9.581480e-02	2.718421e+00
-5.640000e+01	3.973306e-01	2.736108e+00
-5.170000e+01	8.040649e-01	2.756117e+00
