# $E$ (mev)	Int (arb. units)	Err. bars (arb. units)
-2.914000e+02	-4.535951e-01	4.566028e+00
-2.867000e+02	-2.845112e-01	4.626426e+00
-2.820000e+02	-6.230346e-01	4.504177e+00
-2.773000e+02	5.393242e-02	4.752164e+00
-2.726000e+02	-1.154873e-01	4.691533e+00
-2.679000e+02	7.388010e-01	5.002640e+00
-2.632000e+02	2.295292e-01	4.816174e+00
-2.585000e+02	2.286665e-01	4.814719e+00
-2.538000e+02	2.280321e-01	4.815230e+00
-2.491000e+02	2.265680e-01	4.813276e+00
-2.444000e+02	5.491318e-02	4.751087e+00
-2.397000e+02	-4.549927e-01	4.565850e+00
-2.350000e+02	9.025930e-01	5.061320e+00
-2.303000e+02	2.215526e-01	4.811834e+00
-2.256000e+02	5.220567e-02	4.750280e+00
-2.209000e+02	5.613281e-01	4.936044e+00
-2.162000e+02	7.303265e-01	4.964568e+00
-2.115000e+02	2.222621e-01	4.813728e+00
-2.068000e+02	2.226950e-01	4.813531e+00
-2.021000e+02	5.427236e-02	4.750412e+00
-1.974000e+02	3.952631e-01	4.876097e+00
-1.927000e+02	5.497512e-02	4.752508e+00
-1.880000e+02	5.633752e-01	4.936533e+00
-1.833000e+02	5.304854e-02	4.752233e+00
-1.786000e+02	5.628132e-01	4.938195e+00
-1.739000e+02	5.495017e-02	4.751260e+00
-1.692000e+02	3.924909e-01	4.875201e+00
-1.645000e+02	1.074315e+00	5.123533e+00
-1.598000e+02	1.577895e+00	5.309227e+00
-1.551000e+02	1.579634e+00	5.310140e+00
-1.504000e+02	1.245148e+00	5.186179e+00
-1.457000e+02	9.042747e-01	5.063761e+00
-1.410000e+02	7.348478e-01	5.000547e+00
-1.363000e+02	-2.847405e-01	4.628877e+00
-1.316000e+02	5.646936e-01	4.936013e+00
-1.269000e+02	7.370100e-01	5.000743e+00
-1.222000e+02	1.587856e+00	5.311346e+00
-1.175000e+02	1.589332e+00	5.312133e+00
-1.128000e+02	9.062805e-01	5.027813e+00
-1.081000e+02	5.640572e-01	4.937909e+00
-1.034000e+02	3.965017e-01	4.875484e+00
-9.870000e+01	5.675975e-01	4.939162e+00
-9.400000e+01	5.658273e-01	4.939409e+00
-8.930000e+01	5.633257e-01	4.937004e+00
-8.460000e+01	2.265426e+00	5.557431e+00
-7.990000e+01	3.959504e-01	4.879087e+00
-7.520000e+01	1.245652e+00	5.185629e+00
-7.050000e+01	1.749276e+00	5.373350e+00
-6.580000e+01	2.258608e+00	5.557896e+00
-6.110000e+01	2.598080e+00	5.679172e+00
-5.640000e+01	3.448929e+00	5.989514e+00
-5.170000e+01	2.430062e+00	5.587114e+00
-4.700000e+01	2.942875e+00	5.806985e+00
-4.230000e+01	4.306951e+00	6.271181e+00
-3.760000e+01	3.626725e+00	6.053734e+00
-3.290000e+01	7.868955e+00	7.596472e+00
-2.820000e+01	7.868458e+00	7.597799e+00
-2.350000e+01	1.923949e+01	1.153494e+01
-1.880000e+01	2.670843e+01	1.387305e+01
-1.410000e+01	4.268025e+01	1.900211e+01
