# $E$ (mev)	Int (arb. units)	Err. bars (arb. units)
-2.902250e+02	-1.772737e-02	4.396852e+00
-2.855250e+02	-3.767781e-01	4.273540e+00
-2.808250e+02	1.592619e-01	4.460336e+00
-2.761250e+02	1.600888e-01	4.457841e+00
-2.714250e+02	5.157240e-01	4.548735e+00
-2.667250e+02	-5.547410e-01	4.210921e+00
-2.620250e+02	5.147045e-01	4.584691e+00
-2.573250e+02	-7.331957e-01	4.148261e+00
-2.526250e+02	-1.984136e-01	4.335682e+00
-2.479250e+02	-5.547410e-01	4.210921e+00
-2.432250e+02	-1.964010e-02	4.394101e+00
-2.385250e+02	-1.980629e-01	4.336353e+00
-2.338250e+02	-1.927122e-02	4.399199e+00
-2.291250e+02	-5.546532e-01	4.210481e+00
-2.244250e+02	-7.331957e-01	4.148261e+00
-2.197250e+02	-3.750227e-01	4.272229e+00
-2.150250e+02	-1.979747e-01	4.334431e+00
-2.103250e+02	-1.982760e-01	4.333947e+00
-2.056250e+02	-5.549051e-01	4.210511e+00
-2.009250e+02	-1.966097e-02	4.397573e+00
-1.962250e+02	1.585722e-01	4.457827e+00
-1.915250e+02	-1.960348e-02	4.394502e+00
-1.868250e+02	1.594821e-01	4.457991e+00
-1.821250e+02	8.723240e-01	4.710955e+00
-1.774250e+02	3.374921e-01	4.524269e+00
-1.727250e+02	5.151562e-01	4.586160e+00
-1.680250e+02	1.049954e+00	4.772697e+00
-1.633250e+02	1.587908e-01	4.460904e+00
-1.586250e+02	-5.546532e-01	4.210481e+00
-1.539250e+02	3.358492e-01	4.520802e+00
-1.492250e+02	-5.547848e-01	4.210853e+00
-1.445250e+02	-3.756983e-01	4.272837e+00
-1.398250e+02	5.154355e-01	4.585037e+00
-1.351250e+02	8.714348e-01	4.711700e+00
-1.304250e+02	6.937292e-01	4.647928e+00
-1.257250e+02	1.596838e-01	4.460978e+00
-1.210250e+02	-1.979630e-01	4.336038e+00
-1.163250e+02	3.367064e-01	4.523046e+00
-1.116250e+02	-1.998391e-02	4.398237e+00
-1.069250e+02	1.587640e-01	4.461015e+00
-1.022250e+02	1.229844e+00	4.831327e+00
-9.752500e+01	5.154539e-01	4.584971e+00
-9.282500e+01	1.228506e+00	4.831645e+00
-8.812500e+01	3.373633e-01	4.523789e+00
-8.342500e+01	-1.983868e-01	4.333373e+00
-7.872500e+01	5.148961e-01	4.580832e+00
-7.402500e+01	-1.982403e-01	4.335403e+00
-6.932500e+01	-1.944048e-02	4.395993e+00
-6.462500e+01	3.364796e-01	4.522980e+00
-5.992500e+01	1.589380e-01	4.457802e+00
-5.522500e+01	6.932418e-01	4.647738e+00
-5.052500e+01	-1.957885e-02	4.398458e+00
-4.582500e+01	1.583597e+00	4.955362e+00
-4.112500e+01	8.728606e-01	4.707659e+00
-3.642500e+01	4.793157e+00	6.040046e+00
-3.172500e+01	6.576158e+00	6.696519e+00
-2.702500e+01	1.067868e+01	8.096548e+00
-2.232500e+01	1.157126e+01	8.401418e+00
-1.762500e+01	2.602027e+01	1.321288e+01
-1.292500e+01	3.903449e+01	1.704409e+01
-8.225000e+00	5.187545e+01	2.111608e+01
-3.525000e+00	6.491040e+01	2.420715e+01
1.175000e+00	7.720151e+01	2.809627e+01
5.875000e+00	8.183897e+01	2.906112e+01
1.057500e+01	7.309467e+01	2.726002e+01
1.527500e+01	7.415330e+01	2.680495e+01
1.997500e+01	7.433839e+01	2.714990e+01
2.467500e+01	6.329414e+01	2.382998e+01
2.937500e+01	5.277057e+01	2.091282e+01
3.407500e+01	4.563291e+01	1.877715e+01
3.877500e+01	3.582304e+01	1.609026e+01
4.347500e+01	3.207900e+01	1.499190e+01
4.817500e+01	2.423739e+01	1.266173e+01
5.287500e+01	1.550169e+01	9.602135e+00
5.757500e+01	1.674368e+01	9.890717e+00
6.227500e+01	1.193182e+01	8.459108e+00
6.697500e+01	1.388805e+01	9.086976e+00
7.167500e+01	1.139127e+01	8.238815e+00
7.637500e+01	5.330461e+00	6.265776e+00
8.107500e+01	8.716867e+00	7.446671e+00
8.577500e+01	6.754754e+00	6.623828e+00
9.047500e+01	4.974336e+00	6.069358e+00
9.517500e+01	4.443194e+00	5.913696e+00
9.987500e+01	3.370341e+00	5.545498e+00
1.045750e+02	4.080329e+00	5.825682e+00
1.092750e+02	3.367858e+00	5.583053e+00
1.139750e+02	4.079916e+00	5.829213e+00
1.186750e+02	4.795393e+00	6.042714e+00
1.233750e+02	3.899745e+00	5.771894e+00
1.280750e+02	2.476335e+00	5.234343e+00
1.327750e+02	1.050784e+00	4.772949e+00
1.374750e+02	1.941958e+00	5.084241e+00
1.421750e+02	1.764625e+00	5.022481e+00
1.468750e+02	5.157430e-01	4.584533e+00
1.515750e+02	1.943136e+00	5.081501e+00
1.562750e+02	1.585063e+00	4.952625e+00
1.609750e+02	2.299458e+00	5.207882e+00
1.656750e+02	1.581956e-01	4.459549e+00
1.703750e+02	2.122186e+00	5.109266e+00
1.750750e+02	5.161391e-01	4.584947e+00
1.797750e+02	2.653246e+00	5.330541e+00
1.844750e+02	8.721457e-01	4.708994e+00
1.891750e+02	1.761853e+00	4.948593e+00
1.938750e+02	8.711519e-01	4.710289e+00
1.985750e+02	5.160779e-01	4.582582e+00
2.032750e+02	1.050862e+00	4.766562e+00
2.079750e+02	1.229487e+00	4.828008e+00
2.126750e+02	1.050158e+00	4.772140e+00
2.173750e+02	1.586897e+00	4.957247e+00
2.220750e+02	3.361061e-01	4.519332e+00
2.267750e+02	8.713029e-01	4.710266e+00
2.314750e+02	-3.767751e-01	4.272580e+00
2.361750e+02	-3.766879e-01	4.272859e+00
2.408750e+02	3.367590e-01	4.488017e+00
2.455750e+02	-2.033500e-02	4.393705e+00
2.502750e+02	1.578817e-01	4.460049e+00
2.549750e+02	3.364419e-01	4.521419e+00
2.596750e+02	-2.002309e-02	4.397751e+00
2.643750e+02	-1.984791e-01	4.335499e+00
2.690750e+02	-5.547410e-01	4.210921e+00
2.737750e+02	-3.770289e-01	4.273134e+00
2.784750e+02	-1.984392e-01	4.333568e+00
2.831750e+02	-2.002265e-02	4.395525e+00
2.878750e+02	-3.763625e-01	4.272731e+00
2.925750e+02	-1.984620e-01	4.335418e+00
2.972750e+02	1.567570e-01	4.459071e+00
3.019750e+02	-2.040854e-02	4.395803e+00
3.066750e+02	-3.768624e-01	4.272301e+00
3.113750e+02	-7.331957e-01	4.148261e+00
3.160750e+02	-7.331957e-01	4.148261e+00
3.207750e+02	-1.935928e-02	4.397559e+00
3.254750e+02	6.932435e-01	4.645511e+00
3.301750e+02	8.699214e-01	4.708096e+00
3.348750e+02	3.346115e-01	4.521256e+00
3.395750e+02	8.706763e-01	4.705971e+00
3.442750e+02	5.147431e-01	4.581426e+00
3.489750e+02	8.699044e-01	4.705871e+00
3.536750e+02	5.138743e-01	4.585110e+00
3.583750e+02	6.917820e-01	4.647951e+00
3.630750e+02	-5.549418e-01	4.210560e+00
3.677750e+02	1.583690e-01	4.456548e+00
