# $E$ (mev)	Int (arb. units)	Err. bars (arb. units)
-2.914000e+02	4.513078e-01	4.729988e+00
-2.867000e+02	-8.037577e-02	4.541781e+00
-2.820000e+02	2.749275e-01	4.663962e+00
-2.773000e+02	-4.344493e-01	4.417292e+00
-2.726000e+02	-2.576934e-01	4.481286e+00
-2.679000e+02	6.292555e-01	4.779966e+00
-2.632000e+02	8.077363e-01	4.848348e+00
-2.585000e+02	1.161157e+00	4.974152e+00
-2.538000e+02	6.292603e-01	4.790349e+00
-2.491000e+02	2.748860e-01	4.664733e+00
-2.444000e+02	9.827295e-02	4.604865e+00
-2.397000e+02	-7.964965e-02	4.542434e+00
-2.350000e+02	2.749297e-01	4.668946e+00
-2.303000e+02	-4.340134e-01	4.418807e+00
-2.256000e+02	-6.118925e-01	4.357174e+00
-2.209000e+02	-2.558106e-01	4.482146e+00
-2.162000e+02	-4.334900e-01	4.418784e+00
-2.115000e+02	-7.842392e-02	4.544232e+00
-2.068000e+02	9.847500e-01	4.915430e+00
-2.021000e+02	2.756624e-01	4.669180e+00
-1.974000e+02	-7.904177e-02	4.541062e+00
-1.927000e+02	-7.814252e-02	4.544358e+00
-1.880000e+02	4.533231e-01	4.726911e+00
-1.833000e+02	9.908412e-02	4.604106e+00
-1.786000e+02	9.789529e-02	4.604041e+00
-1.739000e+02	-4.334787e-01	4.419934e+00
-1.692000e+02	8.080658e-01	4.849468e+00
-1.645000e+02	9.920274e-02	4.606475e+00
-1.598000e+02	4.520683e-01	4.731003e+00
-1.551000e+02	-2.566091e-01	4.481424e+00
-1.504000e+02	6.307811e-01	4.794789e+00
-1.457000e+02	4.536272e-01	4.729184e+00
-1.410000e+02	1.516681e+00	5.101836e+00
-1.363000e+02	9.824985e-01	4.917209e+00
-1.316000e+02	1.341570e+00	5.041717e+00
-1.269000e+02	8.074230e-01	4.852654e+00
-1.222000e+02	-7.932271e-02	4.543558e+00
-1.175000e+02	6.310505e-01	4.791727e+00
-1.128000e+02	6.301434e-01	4.792417e+00
-1.081000e+02	9.854243e-01	4.911249e+00
-1.034000e+02	1.162072e+00	4.974481e+00
-9.870000e+01	2.578404e+00	5.468517e+00
-9.400000e+01	1.868702e+00	5.219827e+00
-8.930000e+01	1.872419e+00	5.217075e+00
-8.460000e+01	1.695034e+00	5.155939e+00
-7.990000e+01	1.515428e+00	5.097293e+00
-7.520000e+01	9.851903e-01	4.912865e+00
-7.050000e+01	4.518989e-01	4.727004e+00
-6.580000e+01	6.299044e-01	4.787181e+00
-6.110000e+01	1.693397e+00	5.159763e+00
-5.640000e+01	8.074369e-01	4.848700e+00
-5.170000e+01	6.285365e-01	4.792629e+00
-4.700000e+01	1.339725e+00	5.038229e+00
-4.230000e+01	1.517512e+00	5.100314e+00
-3.760000e+01	3.110703e+00	5.657994e+00
-3.290000e+01	5.415475e+00	6.432993e+00
-2.820000e+01	8.075447e+00	7.401136e+00
-2.350000e+01	1.304184e+01	8.968920e+00
-1.880000e+01	2.652803e+01	1.335157e+01
-1.410000e+01	3.733701e+01	1.689652e+01
-9.400000e+00	5.329845e+01	2.166773e+01
-4.700000e+00	6.288558e+01	2.403057e+01
0.000000e+00	7.669609e+01	2.799839e+01
4.700000e+00	7.404143e+01	2.705562e+01
9.400000e+00	6.996628e+01	2.584342e+01
1.410000e+01	6.908279e+01	2.593023e+01
1.880000e+01	6.606405e+01	2.509614e+01
2.350000e+01	6.234048e+01	2.458143e+01
2.820000e+01	5.117029e+01	2.074885e+01
3.290000e+01	4.000543e+01	1.793981e+01
3.760000e+01	3.486304e+01	1.613663e+01
4.230000e+01	2.776421e+01	1.388972e+01
4.700000e+01	2.652582e+01	1.324842e+01
5.170000e+01	1.428180e+01	9.327966e+00
5.640000e+01	1.446366e+01	9.534218e+00
6.110000e+01	1.055855e+01	8.163722e+00
6.580000e+01	8.611979e+00	7.476135e+00
7.050000e+01	7.014216e+00	7.020554e+00
7.520000e+01	7.010180e+00	6.922579e+00
7.990000e+01	6.481047e+00	6.840861e+00
8.460000e+01	4.352964e+00	6.063203e+00
8.930000e+01	2.403318e+00	5.410771e+00
9.400000e+01	3.289550e+00	5.717497e+00
9.870000e+01	4.354266e+00	6.055001e+00
1.034000e+02	1.872932e+00	5.225214e+00
1.081000e+02	3.646019e+00	5.845829e+00
1.128000e+02	2.578339e+00	5.478348e+00
1.175000e+02	2.046359e+00	5.255429e+00
1.222000e+02	1.869259e+00	5.226581e+00
1.269000e+02	2.404320e+00	5.383439e+00
1.316000e+02	2.935528e+00	5.604935e+00
1.363000e+02	2.937101e+00	5.599158e+00
1.410000e+02	2.937025e+00	5.592201e+00
1.457000e+02	2.403479e+00	5.412595e+00
1.504000e+02	2.224691e+00	5.347995e+00
1.551000e+02	9.845208e-01	4.915960e+00
1.598000e+02	2.051553e+00	5.292234e+00
1.645000e+02	1.515659e+00	5.103728e+00
1.692000e+02	2.047028e+00	5.288564e+00
1.739000e+02	1.871793e+00	5.228943e+00
1.786000e+02	2.048921e+00	5.291726e+00
1.833000e+02	1.694132e+00	5.165589e+00
1.880000e+02	1.516820e+00	5.098727e+00
1.927000e+02	2.226040e+00	5.354062e+00
1.974000e+02	2.049451e+00	5.285977e+00
2.021000e+02	1.869330e+00	5.226323e+00
2.068000e+02	1.870058e+00	5.191366e+00
2.115000e+02	2.403920e+00	5.375488e+00
2.162000e+02	1.518436e+00	5.102073e+00
2.209000e+02	1.162149e+00	4.980872e+00
2.256000e+02	1.336791e+00	5.041711e+00
2.303000e+02	-4.344459e-01	4.418654e+00
2.350000e+02	2.767973e-01	4.665545e+00
2.397000e+02	8.087230e-01	4.819153e+00
2.444000e+02	-2.561182e-01	4.478671e+00
2.491000e+02	4.524828e-01	4.730114e+00
2.538000e+02	4.522788e-01	4.729473e+00
2.585000e+02	2.757671e-01	4.668422e+00
2.632000e+02	1.160659e+00	4.978380e+00
2.679000e+02	6.293857e-01	4.791715e+00
2.726000e+02	8.066834e-01	4.854999e+00
2.773000e+02	1.339596e+00	5.033190e+00
2.820000e+02	9.844493e-01	4.909668e+00
2.867000e+02	8.070868e-01	4.851582e+00
