# $E$ (mev)	Int (arb. units)	Err. bars (arb. units)
-2.867000e+02	5.583832e-01	4.954258e+00
-2.820000e+02	-4.663860e-01	4.582530e+00
-2.773000e+02	-1.249836e-01	4.706951e+00
-2.726000e+02	4.604356e-02	4.768751e+00
-2.679000e+02	-2.972023e-01	4.644719e+00
-2.632000e+02	-1.214810e-01	4.705856e+00
-2.585000e+02	7.311998e-01	5.019097e+00
-2.538000e+02	-4.665154e-01	4.582714e+00
-2.491000e+02	4.721236e-02	4.768736e+00
-2.444000e+02	2.137060e-01	4.797629e+00
-2.397000e+02	5.527821e-01	4.953436e+00
-2.350000e+02	2.183997e-01	4.829091e+00
-2.303000e+02	-1.254605e-01	4.705815e+00
-2.256000e+02	4.482293e-02	4.770455e+00
-2.209000e+02	7.292051e-01	5.020031e+00
-2.162000e+02	3.872901e-01	4.891412e+00
-2.115000e+02	4.404287e-02	4.767386e+00
-2.068000e+02	-1.249296e-01	4.707866e+00
-2.021000e+02	-2.952591e-01	4.644577e+00
-1.974000e+02	-2.966978e-01	4.643209e+00
-1.927000e+02	3.853836e-01	4.890062e+00
-1.880000e+02	2.173720e-01	4.830385e+00
-1.833000e+02	-2.949955e-01	4.645099e+00
-1.786000e+02	-2.934129e-01	4.644256e+00
-1.739000e+02	-4.653456e-01	4.583070e+00
-1.692000e+02	-1.266286e-01	4.707783e+00
-1.645000e+02	-1.257686e-01	4.707263e+00
-1.598000e+02	-4.674984e-01	4.583917e+00
-1.551000e+02	2.167504e-01	4.832558e+00
-1.504000e+02	4.541646e-02	4.767528e+00
-1.457000e+02	2.148246e-01	4.827853e+00
-1.410000e+02	-4.663500e-01	4.582355e+00
-1.363000e+02	-2.949076e-01	4.642885e+00
-1.316000e+02	-1.273374e-01	4.707188e+00
-1.269000e+02	7.261950e-01	5.013270e+00
-1.222000e+02	-4.658589e-01	4.583493e+00
-1.175000e+02	2.165697e-01	4.830083e+00
-1.128000e+02	-4.666618e-01	4.582330e+00
-1.081000e+02	1.752206e+00	5.386704e+00
-1.034000e+02	3.883768e-01	4.889155e+00
-9.870000e+01	4.327412e-02	4.768235e+00
-9.400000e+01	-2.970735e-01	4.645536e+00
-8.930000e+01	1.066978e+00	5.138931e+00
-8.460000e+01	2.162195e-01	4.831660e+00
-7.990000e+01	1.240860e+00	5.195327e+00
-7.520000e+01	2.601936e+00	5.690551e+00
-7.050000e+01	1.236107e+00	5.199296e+00
-6.580000e+01	5.535590e-01	4.952201e+00
-6.110000e+01	4.404721e-02	4.768191e+00
-5.640000e+01	7.255966e-01	5.016780e+00
-5.170000e+01	1.066130e+00	5.141051e+00
-4.700000e+01	1.579839e+00	5.326311e+00
-4.230000e+01	3.111794e+00	5.872323e+00
-3.760000e+01	4.306720e+00	6.306507e+00
-3.290000e+01	4.647937e+00	6.441153e+00
-2.820000e+01	9.752502e+00	8.247418e+00
-2.350000e+01	1.623886e+01	1.036876e+01
-1.880000e+01	2.799006e+01	1.438272e+01
-1.410000e+01	4.912084e+01	2.085001e+01
-9.400000e+00	6.786992e+01	2.666621e+01
-4.700000e+00	8.373449e+01	3.053246e+01
0.000000e+00	8.934629e+01	3.202703e+01
4.700000e+00	8.748044e+01	3.167027e+01
9.400000e+00	8.236096e+01	3.017218e+01
1.410000e+01	8.697151e+01	3.153758e+01
1.880000e+01	7.127973e+01	2.735549e+01
2.350000e+01	6.516207e+01	2.574290e+01
2.820000e+01	5.186474e+01	2.215956e+01
3.290000e+01	4.383905e+01	1.915961e+01
3.760000e+01	3.414551e+01	1.652881e+01
4.230000e+01	2.851354e+01	1.443741e+01
4.700000e+01	2.459767e+01	1.309323e+01
5.170000e+01	2.050459e+01	1.194809e+01
5.640000e+01	1.641721e+01	1.060583e+01
6.110000e+01	1.112258e+01	8.685889e+00
6.580000e+01	9.587029e+00	8.189568e+00
7.050000e+01	1.181134e+01	8.956100e+00
7.520000e+01	1.198251e+01	9.031140e+00
7.990000e+01	8.057864e+00	7.635574e+00
8.460000e+01	8.561911e+00	7.851216e+00
8.930000e+01	6.008206e+00	6.928004e+00
9.400000e+01	5.156968e+00	6.622033e+00
9.870000e+01	6.015071e+00	6.940122e+00
1.034000e+02	3.621589e+00	6.064505e+00
1.081000e+02	5.669457e+00	6.769558e+00
1.128000e+02	3.113073e+00	5.873500e+00
1.175000e+02	3.964392e+00	6.180651e+00
1.222000e+02	3.111425e+00	5.848416e+00
1.269000e+02	4.303785e+00	6.308688e+00
1.316000e+02	3.625588e+00	6.063849e+00
1.363000e+02	3.626725e+00	6.033960e+00
1.410000e+02	1.407408e+00	5.260180e+00
1.457000e+02	1.579180e+00	5.324010e+00
1.504000e+02	1.924264e+00	5.449998e+00
1.551000e+02	2.602179e+00	5.697191e+00
1.598000e+02	2.602179e+00	5.695047e+00
1.645000e+02	1.576244e+00	5.322323e+00
1.692000e+02	1.408209e+00	5.262545e+00
1.739000e+02	1.236875e+00	5.202385e+00
1.786000e+02	8.997077e-01	5.041895e+00
1.833000e+02	2.261110e+00	5.578025e+00
1.880000e+02	1.921714e+00	5.451422e+00
1.927000e+02	1.919726e+00	5.448160e+00
1.974000e+02	1.067216e+00	5.138005e+00
2.021000e+02	1.066582e+00	5.106400e+00
2.068000e+02	5.554014e-01	4.955258e+00
2.115000e+02	2.766754e+00	5.762737e+00
2.162000e+02	7.249260e-01	5.018654e+00
2.209000e+02	1.065816e+00	5.137764e+00
2.256000e+02	4.437394e-02	4.768010e+00
2.303000e+02	5.562558e-01	4.952483e+00
2.350000e+02	1.407813e+00	5.263805e+00
2.397000e+02	1.406175e+00	5.261982e+00
2.444000e+02	1.578755e+00	5.321217e+00
2.491000e+02	4.252054e-02	4.768754e+00
2.538000e+02	4.448593e-02	4.768021e+00
2.585000e+02	4.515555e-02	4.767718e+00
2.632000e+02	3.844790e-01	4.890384e+00
2.679000e+02	3.841266e-01	4.891765e+00
2.726000e+02	-2.962528e-01	4.642327e+00
2.773000e+02	7.315192e-01	5.017253e+00
2.820000e+02	2.189764e-01	4.829240e+00
2.867000e+02	2.141008e-01	4.828241e+00
2.914000e+02	-6.367368e-01	4.519555e+00
2.961000e+02	-6.359227e-01	4.521667e+00
3.008000e+02	-4.665723e-01	4.581731e+00
3.055000e+02	2.151296e-01	4.829722e+00
3.102000e+02	5.538235e-01	4.954392e+00
3.149000e+02	2.142812e-01	4.829381e+00
3.196000e+02	4.349551e-02	4.767464e+00
3.243000e+02	-4.669365e-01	4.582388e+00
3.290000e+02	-2.964172e-01	4.644183e+00
3.337000e+02	-4.662579e-01	4.583911e+00
3.384000e+02	2.153068e-01	4.831099e+00
3.431000e+02	-1.255179e-01	4.707884e+00
3.478000e+02	2.152891e-01	4.827055e+00
3.525000e+02	2.147239e-01	4.827503e+00
3.572000e+02	-2.950501e-01	4.643397e+00
3.619000e+02	4.737289e-02	4.768222e+00
3.666000e+02	-4.665022e-01	4.583042e+00
3.713000e+02	7.261011e-01	5.014270e+00
3.760000e+02	-6.359227e-01	4.521667e+00
3.807000e+02	-6.368052e-01	4.519840e+00
3.854000e+02	-8.072358e-01	4.458821e+00
3.901000e+02	-6.363497e-01	4.519809e+00
