# $E$ (mev)	Int (arb. units)	Err. bars (arb. units)
-2.679000e+02	-1.042366e+00	8.009258e+00
-2.632000e+02	7.391609e-02	8.081914e+00
-2.585000e+02	-2.391800e+00	7.914556e+00
-2.538000e+02	3.819043e+00	8.367048e+00
-2.491000e+02	6.320987e+00	8.575955e+00
-2.444000e+02	7.538474e+00	8.653521e+00
-2.397000e+02	3.945632e+00	8.387105e+00
-2.350000e+02	3.930606e+00	8.388591e+00
-2.303000e+02	2.358160e+01	1.017181e+01
-2.256000e+02	7.554555e+00	8.662296e+00
-2.209000e+02	6.372840e+00	8.579854e+00
-2.162000e+02	7.684683e+00	8.675989e+00
-2.115000e+02	5.066401e+00	8.479402e+00
-2.068000e+02	1.349018e+00	8.213170e+00
-2.021000e+02	3.884708e+00	8.372928e+00
-1.974000e+02	2.558777e+00	8.273115e+00
-1.927000e+02	2.728182e+00	8.299380e+00
-1.880000e+02	-3.629006e+00	7.828032e+00
-1.833000e+02	-2.397564e+00	7.916138e+00
-1.786000e+02	-1.023587e+00	8.023828e+00
-1.739000e+02	2.541359e+00	8.276188e+00
-1.692000e+02	4.991091e+00	8.507442e+00
-1.645000e+02	7.689817e+00	8.669424e+00
-1.598000e+02	2.757019e+00	8.292660e+00
-1.551000e+02	2.551388e+00	8.290324e+00
-1.504000e+02	3.975186e+00	8.387006e+00
-1.457000e+02	2.652909e+00	8.296817e+00
-1.410000e+02	1.962413e-01	8.113639e+00
-1.363000e+02	1.435839e+00	8.211412e+00
-1.316000e+02	-1.194451e+00	8.034702e+00
-1.269000e+02	2.399125e-01	8.125378e+00
-1.222000e+02	1.377390e-01	8.100951e+00
-1.175000e+02	5.145864e+00	8.485387e+00
-1.128000e+02	-2.403989e+00	7.929072e+00
-1.081000e+02	-2.403989e+00	7.929072e+00
-1.034000e+02	-1.178971e+00	8.033011e+00
-9.870000e+01	2.666325e+00	8.290026e+00
-9.400000e+01	5.109253e+00	8.589455e+00
-8.930000e+01	1.139183e+01	8.955254e+00
-8.460000e+01	-1.133574e+00	8.010067e+00
-7.990000e+01	5.252058e+00	8.448184e+00
-7.520000e+01	2.152810e-01	8.117506e+00
-7.050000e+01	3.777475e+00	8.389994e+00
-6.580000e+01	2.660159e+00	8.303025e+00
-6.110000e+01	6.100938e-02	8.155630e+00
-5.640000e+01	3.726403e+00	8.431212e+00
-5.170000e+01	1.771743e-01	8.157043e+00
-4.700000e+01	6.296682e+00	8.561821e+00
-4.230000e+01	8.974832e+00	8.755447e+00
-3.760000e+01	1.040381e+01	8.867829e+00
-3.290000e+01	1.629850e+01	9.300656e+00
-2.820000e+01	1.884990e+01	9.429367e+00
-2.350000e+01	3.564440e+01	1.063350e+01
-1.880000e+01	4.526347e+01	1.117169e+01
-1.410000e+01	1.069242e+02	1.542689e+01
-9.400000e+00	1.440121e+02	1.854418e+01
-4.700000e+00	2.487547e+02	2.516042e+01
0.000000e+00	2.878345e+02	2.738690e+01
4.700000e+00	2.623979e+02	2.549210e+01
9.400000e+00	3.060771e+02	2.826911e+01
1.410000e+01	2.901470e+02	2.713248e+01
1.880000e+01	2.452292e+02	2.460611e+01
2.350000e+01	2.455507e+02	2.475248e+01
2.820000e+01	2.559081e+02	2.548597e+01
3.290000e+01	2.215351e+02	2.340274e+01
3.760000e+01	1.889313e+02	2.113742e+01
4.230000e+01	1.260581e+02	1.676105e+01
4.700000e+01	1.018862e+02	1.484144e+01
5.170000e+01	8.748177e+01	1.426084e+01
5.640000e+01	9.453678e+01	1.470258e+01
6.110000e+01	6.386046e+01	1.261165e+01
6.580000e+01	4.045754e+01	1.098912e+01
7.050000e+01	3.246987e+01	1.051940e+01
7.520000e+01	4.982701e+01	1.163296e+01
7.990000e+01	3.057450e+01	1.030216e+01
8.460000e+01	2.791780e+01	1.017064e+01
8.930000e+01	1.897448e+01	9.534899e+00
9.400000e+01	1.787801e+01	9.379778e+00
9.870000e+01	1.380771e+01	9.107704e+00
1.034000e+02	1.911275e+01	9.494710e+00
1.081000e+02	1.910645e+01	9.533685e+00
1.128000e+02	2.038107e+01	9.680179e+00
1.175000e+02	5.076550e+00	8.561443e+00
1.222000e+02	1.262781e+01	9.074582e+00
1.269000e+02	9.101304e+00	8.817722e+00
1.316000e+02	1.261773e+01	9.008479e+00
1.363000e+02	1.274585e+01	9.013992e+00
1.410000e+02	3.895979e+00	8.413859e+00
1.457000e+02	7.636478e+00	8.636531e+00
1.504000e+02	1.141405e+01	8.970172e+00
1.551000e+02	6.654214e+00	8.650728e+00
1.598000e+02	5.087380e+00	8.502440e+00
1.645000e+02	1.260220e+01	9.030734e+00
1.692000e+02	1.360749e+00	8.187728e+00
1.739000e+02	8.917693e+00	8.799217e+00
1.786000e+02	-2.242715e+00	7.970088e+00
1.833000e+02	2.546657e+00	8.300155e+00
1.880000e+02	-1.097552e+00	8.031636e+00
1.927000e+02	1.682746e+00	8.223021e+00
1.974000e+02	-2.391914e+00	7.931025e+00
2.021000e+02	7.831112e+00	8.741668e+00
2.068000e+02	2.641154e+00	8.311522e+00
2.115000e+02	3.896371e+00	8.380174e+00
2.162000e+02	-2.363352e+00	7.943388e+00
2.209000e+02	-1.122163e+00	8.049336e+00
2.256000e+02	9.115264e+00	8.726965e+00
2.303000e+02	4.029564e+00	8.363006e+00
2.350000e+02	2.445706e-01	8.107771e+00
2.397000e+02	7.521107e+00	8.564878e+00
2.444000e+02	2.641318e+00	8.313531e+00
2.491000e+02	2.855235e+00	8.294261e+00
2.538000e+02	3.928419e+00	8.396683e+00
2.585000e+02	-1.179790e+00	7.994664e+00
2.632000e+02	1.503216e+00	8.202833e+00
2.679000e+02	2.742382e+00	8.305786e+00
2.726000e+02	-2.352828e+00	7.929254e+00
2.773000e+02	4.996534e+00	8.511618e+00
2.820000e+02	1.941849e-01	8.123128e+00
2.867000e+02	-9.553837e-01	8.045359e+00
2.914000e+02	3.000265e-01	8.114605e+00
2.961000e+02	2.343529e-01	8.131996e+00
3.008000e+02	-1.137600e+00	8.016477e+00
3.055000e+02	3.896778e+00	8.404502e+00
3.102000e+02	-9.947229e-01	8.047137e+00
3.149000e+02	-2.330249e+00	7.921981e+00
3.196000e+02	9.022401e+00	8.771057e+00
3.243000e+02	2.612141e+00	8.288108e+00
3.290000e+02	-2.391774e+00	7.908120e+00
3.337000e+02	5.245133e+00	8.535771e+00
3.384000e+02	-1.029654e+00	8.026109e+00
3.431000e+02	1.643834e+00	8.223488e+00
3.478000e+02	6.460904e+00	8.615007e+00
3.525000e+02	1.180275e-01	8.095772e+00
3.572000e+02	9.106221e-02	8.116306e+00
3.619000e+02	1.390278e+00	8.174428e+00
3.666000e+02	1.056157e-01	8.108562e+00
3.713000e+02	-1.016611e+00	8.049137e+00
3.760000e+02	-8.965598e-01	8.049581e+00
3.807000e+02	3.854165e+00	8.370683e+00
3.854000e+02	2.661124e+00	8.287652e+00
3.901000e+02	1.445538e+00	8.205133e+00
3.948000e+02	-2.337317e+00	7.950108e+00
3.995000e+02	-3.639233e+00	7.833183e+00
4.042000e+02	1.680126e+00	8.246115e+00
4.089000e+02	2.691563e+00	8.281631e+00
