# $E$ (mev)	Int (arb. units)	Err. bars (arb. units)
-2.961000e+02	1.243524e+00	5.051838e+00
-2.914000e+02	4.216602e-01	4.744328e+00
-2.867000e+02	4.207609e-01	4.739189e+00
-2.820000e+02	9.216699e-02	4.618000e+00
-2.773000e+02	4.213892e-01	4.744097e+00
-2.726000e+02	2.559473e-01	4.681235e+00
-2.679000e+02	2.559532e-01	4.678678e+00
-2.632000e+02	-2.383812e-01	4.491216e+00
-2.585000e+02	-7.147328e-02	4.554824e+00
-2.538000e+02	5.869093e-01	4.801581e+00
-2.491000e+02	-7.317463e-01	4.307676e+00
-2.444000e+02	-5.672912e-01	4.368856e+00
-2.397000e+02	2.576521e-01	4.679990e+00
-2.350000e+02	-4.011460e-01	4.432908e+00
-2.303000e+02	2.573306e-01	4.645624e+00
-2.256000e+02	-4.017368e-01	4.433850e+00
-2.209000e+02	2.570257e-01	4.681645e+00
-2.162000e+02	7.513934e-01	4.865973e+00
-2.115000e+02	5.867011e-01	4.801594e+00
-2.068000e+02	-7.210175e-02	4.554445e+00
-2.021000e+02	-2.380258e-01	4.494598e+00
-1.974000e+02	-5.671491e-01	4.370041e+00
-1.927000e+02	-7.098009e-02	4.556724e+00
-1.880000e+02	-7.317463e-01	4.307676e+00
-1.833000e+02	-7.173685e-02	4.553258e+00
-1.786000e+02	-2.371067e-01	4.494178e+00
-1.739000e+02	-7.157663e-02	4.554051e+00
-1.692000e+02	-4.022574e-01	4.430711e+00
-1.645000e+02	-7.317463e-01	4.307676e+00
-1.598000e+02	9.156392e-01	4.926977e+00
-1.551000e+02	-2.374182e-01	4.494702e+00
-1.504000e+02	-7.168735e-02	4.555434e+00
-1.457000e+02	9.177483e-01	4.928416e+00
-1.410000e+02	2.571303e-01	4.681606e+00
-1.363000e+02	9.403855e-02	4.621655e+00
-1.316000e+02	4.233334e-01	4.744838e+00
-1.269000e+02	9.167074e-02	4.617481e+00
-1.222000e+02	2.581761e-01	4.679600e+00
-1.175000e+02	5.891364e-01	4.804409e+00
-1.128000e+02	-2.380213e-01	4.492510e+00
-1.081000e+02	-2.361709e-01	4.494006e+00
-1.034000e+02	4.225703e-01	4.738564e+00
-9.870000e+01	1.243378e+00	5.052623e+00
-9.400000e+01	1.735751e+00	5.237145e+00
-8.930000e+01	7.502225e-01	4.866279e+00
-8.460000e+01	-4.008959e-01	4.432990e+00
-7.990000e+01	-7.250036e-02	4.555852e+00
-7.520000e+01	1.245391e+00	5.054364e+00
-7.050000e+01	1.411450e+00	5.112039e+00
-6.580000e+01	9.176675e-01	4.935177e+00
-6.110000e+01	1.742607e+00	5.236623e+00
-5.640000e+01	1.410266e+00	5.084864e+00
-5.170000e+01	1.247275e+00	5.054401e+00
-4.700000e+01	2.404437e+00	5.491912e+00
-4.230000e+01	2.895176e+00	5.636220e+00
-3.760000e+01	4.046804e+00	6.068475e+00
-3.290000e+01	5.700460e+00	6.736018e+00
-2.820000e+01	7.676287e+00	7.443724e+00
-2.350000e+01	1.508622e+01	1.004593e+01
-1.880000e+01	2.514372e+01	1.365536e+01
-1.410000e+01	3.239121e+01	1.616582e+01
-9.400000e+00	4.162793e+01	1.912102e+01
-4.700000e+00	4.426737e+01	1.996536e+01
0.000000e+00	5.531106e+01	2.334061e+01
4.700000e+00	5.318442e+01	2.255914e+01
9.400000e+00	5.103036e+01	2.218924e+01
1.410000e+01	5.051907e+01	2.199358e+01
1.880000e+01	4.641014e+01	2.037166e+01
2.350000e+01	4.344130e+01	1.957548e+01
2.820000e+01	3.189559e+01	1.565852e+01
3.290000e+01	2.894026e+01	1.485211e+01
3.760000e+01	2.678738e+01	1.424006e+01
4.230000e+01	2.020934e+01	1.191040e+01
4.700000e+01	1.673373e+01	1.064007e+01
5.170000e+01	1.130155e+01	8.728123e+00
5.640000e+01	1.097242e+01	8.644129e+00
6.110000e+01	7.015216e+00	7.215136e+00
6.580000e+01	7.012867e+00	7.194074e+00
7.050000e+01	4.049958e+00	6.075483e+00
7.520000e+01	6.025045e+00	6.852320e+00
7.990000e+01	5.035055e+00	6.479601e+00
8.460000e+01	2.896137e+00	5.674889e+00
8.930000e+01	5.036835e+00	6.479568e+00
9.400000e+01	3.389152e+00	5.859132e+00
9.870000e+01	3.059645e+00	5.734994e+00
1.034000e+02	3.057844e+00	5.735105e+00
1.081000e+02	2.894474e+00	5.674499e+00
1.128000e+02	2.235270e+00	5.421433e+00
1.175000e+02	4.050311e+00	6.106449e+00
1.222000e+02	2.397426e+00	5.484542e+00
1.269000e+02	1.407925e+00	5.108460e+00
1.316000e+02	2.394998e+00	5.477010e+00
1.363000e+02	2.067492e+00	5.321844e+00
1.410000e+02	9.145435e-01	4.931346e+00
1.457000e+02	2.558110e-01	4.677493e+00
1.504000e+02	2.726686e+00	5.607858e+00
1.551000e+02	9.303337e-02	4.619278e+00
1.598000e+02	2.570779e-01	4.681597e+00
1.645000e+02	2.400438e+00	5.483118e+00
1.692000e+02	2.071286e+00	5.367655e+00
1.739000e+02	1.577535e+00	5.176247e+00
1.786000e+02	1.740254e+00	5.242956e+00
1.833000e+02	1.409831e+00	5.113545e+00
1.880000e+02	1.573941e+00	5.177762e+00
1.927000e+02	2.549742e-01	4.678242e+00
1.974000e+02	9.279069e-02	4.619131e+00
2.021000e+02	1.080644e+00	4.989634e+00
2.068000e+02	4.207734e-01	4.741925e+00
2.115000e+02	2.565607e-01	4.681202e+00
2.162000e+02	5.857816e-01	4.801385e+00
2.209000e+02	7.518300e-01	4.865127e+00
2.256000e+02	1.741264e+00	5.236590e+00
2.303000e+02	5.870628e-01	4.805596e+00
2.350000e+02	5.875229e-01	4.803106e+00
2.397000e+02	-7.349709e-02	4.555937e+00
2.444000e+02	-7.446727e-02	4.520288e+00
2.491000e+02	-7.352429e-02	4.555546e+00
2.538000e+02	-2.379552e-01	4.491894e+00
2.585000e+02	-2.365973e-01	4.491856e+00
2.632000e+02	-2.380009e-01	4.492582e+00
2.679000e+02	-7.270243e-02	4.555098e+00
2.726000e+02	-2.369909e-01	4.494741e+00
2.773000e+02	-2.362609e-01	4.494717e+00
2.820000e+02	-4.021560e-01	4.430748e+00
2.867000e+02	-2.367408e-01	4.494824e+00
2.914000e+02	-7.156570e-02	4.557399e+00
2.961000e+02	-7.388367e-02	4.554468e+00
3.008000e+02	-4.019181e-01	4.432618e+00
3.055000e+02	-2.380009e-01	4.492582e+00
3.102000e+02	2.559775e-01	4.681941e+00
3.149000e+02	9.275090e-02	4.618851e+00
3.196000e+02	-7.180556e-02	4.557186e+00
3.243000e+02	-2.379683e-01	4.492235e+00
3.290000e+02	-7.260098e-02	4.555583e+00
3.337000e+02	-7.377525e-02	4.552231e+00
3.384000e+02	-2.391138e-01	4.491696e+00
3.431000e+02	9.132461e-01	4.926207e+00
3.478000e+02	4.209246e-01	4.741718e+00
3.525000e+02	-4.021560e-01	4.430748e+00
3.572000e+02	-2.376555e-01	4.492410e+00
3.619000e+02	-7.328313e-02	4.555642e+00
3.666000e+02	-2.382610e-01	4.493918e+00
3.713000e+02	-7.307684e-02	4.554074e+00
3.760000e+02	-4.026185e-01	4.430145e+00
3.807000e+02	-2.372354e-01	4.495529e+00
