# $E$ (mev)	Int (arb. units)	Err. bars (arb. units)
-2.726000e+02	-3.852948e-02	2.522228e+00
-2.679000e+02	-2.468835e-01	2.493567e+00
-2.632000e+02	-1.081228e+00	2.466825e+00
-2.585000e+02	-1.085045e+00	2.449830e+00
-2.538000e+02	-7.744438e-01	2.516359e+00
-2.491000e+02	6.374085e-02	2.522138e+00
-2.444000e+02	-1.426652e-01	2.522295e+00
-2.397000e+02	-5.599856e-01	2.471804e+00
-2.350000e+02	-1.086424e+00	2.461319e+00
-2.303000e+02	-1.087355e+00	2.483228e+00
-2.256000e+02	-6.682032e-01	2.516770e+00
-2.209000e+02	-3.489076e-01	2.539478e+00
-2.162000e+02	1.325397e+00	2.599355e+00
-2.115000e+02	7.011765e-01	2.504308e+00
-2.068000e+02	-3.527063e-01	2.521750e+00
-2.021000e+02	1.724771e-01	2.496145e+00
-1.974000e+02	-1.189704e+00	2.478211e+00
-1.927000e+02	-4.569775e-01	2.471634e+00
-1.880000e+02	-1.190072e+00	2.477608e+00
-1.833000e+02	-1.395372e+00	2.467878e+00
-1.786000e+02	-7.655257e-01	2.465915e+00
-1.739000e+02	-8.740293e-01	2.476940e+00
-1.692000e+02	-1.189116e+00	2.426962e+00
-1.645000e+02	-1.296066e+00	2.465632e+00
-1.598000e+02	-1.191359e+00	2.460711e+00
-1.551000e+02	-1.294568e+00	2.449864e+00
-1.504000e+02	-1.503686e+00	2.443957e+00
-1.457000e+02	-1.191586e+00	2.471642e+00
-1.410000e+02	-6.680686e-01	2.493514e+00
-1.363000e+02	-7.716361e-01	2.499912e+00
-1.316000e+02	-6.655621e-01	2.495192e+00
-1.269000e+02	-7.673537e-01	2.466770e+00
-1.222000e+02	-6.661126e-01	2.521781e+00
-1.175000e+02	1.693885e-01	2.476529e+00
-1.128000e+02	-1.088087e+00	2.466129e+00
-1.081000e+02	-2.560760e-01	2.537729e+00
-1.034000e+02	-3.583260e-01	2.515617e+00
-9.870000e+01	-6.674245e-01	2.466269e+00
-9.400000e+01	-5.635064e-01	2.554695e+00
-8.930000e+01	2.794972e-01	2.477659e+00
-8.460000e+01	-1.501197e+00	2.461754e+00
-7.990000e+01	-6.659828e-01	2.499916e+00
-7.520000e+01	6.376397e-02	2.504631e+00
-7.050000e+01	6.291541e-02	2.549901e+00
-6.580000e+01	3.793614e-01	2.544252e+00
-6.110000e+01	-6.610781e-01	2.499740e+00
-5.640000e+01	-8.645898e-01	2.501933e+00
-5.170000e+01	-2.513584e-02	2.522279e+00
-4.700000e+01	5.985141e-01	2.554907e+00
-4.230000e+01	1.433300e+00	2.616110e+00
-3.760000e+01	1.222152e+00	2.532533e+00
-3.290000e+01	1.105295e+00	2.632285e+00
-2.820000e+01	2.680707e+00	2.704090e+00
-2.350000e+01	3.101568e+00	2.739866e+00
-1.880000e+01	6.136196e+00	3.079590e+00
-1.410000e+01	1.503491e+01	3.361392e+00
-9.400000e+00	1.911264e+01	3.780955e+00
-4.700000e+00	2.677329e+01	4.258469e+00
0.000000e+00	3.652589e+01	4.387819e+00
4.700000e+00	3.599003e+01	4.263782e+00
9.400000e+00	3.107710e+01	4.233650e+00
1.410000e+01	3.380556e+01	4.275193e+00
1.880000e+01	3.172348e+01	4.051281e+00
2.350000e+01	2.939880e+01	4.023822e+00
2.820000e+01	2.699268e+01	3.985844e+00
3.290000e+01	2.752398e+01	3.858796e+00
3.760000e+01	2.364147e+01	3.571031e+00
4.230000e+01	1.745438e+01	3.348924e+00
4.700000e+01	1.473392e+01	3.186657e+00
5.170000e+01	1.116626e+01	3.082487e+00
5.640000e+01	9.801398e+00	2.979192e+00
6.110000e+01	6.145007e+00	2.892997e+00
6.580000e+01	7.093137e+00	2.803150e+00
7.050000e+01	3.840190e+00	2.705684e+00
7.520000e+01	3.944843e+00	2.754706e+00
7.990000e+01	4.357886e+00	2.810954e+00
8.460000e+01	5.203827e+00	2.727789e+00
8.930000e+01	3.837391e+00	2.721299e+00
9.400000e+01	3.415710e+00	2.677196e+00
9.870000e+01	2.369867e+00	2.706132e+00
1.034000e+02	3.524275e+00	2.671763e+00
1.081000e+02	3.623566e+00	2.742230e+00
1.128000e+02	4.255919e+00	2.770621e+00
1.175000e+02	4.153625e+00	2.637219e+00
1.222000e+02	2.154307e+00	2.611303e+00
1.269000e+02	1.110225e+00	2.620981e+00
1.316000e+02	2.153833e+00	2.691687e+00
1.363000e+02	2.584381e+00	2.634321e+00
1.410000e+02	2.376661e+00	2.643537e+00
1.457000e+02	1.644300e+00	2.623454e+00
1.504000e+02	2.585473e+00	2.663094e+00
1.551000e+02	2.378883e+00	2.612447e+00
1.598000e+02	1.432057e+00	2.645345e+00
