# $E$ (mev)	Int (arb. units)	Err. bars (arb. units)
-2.961000e+02	4.909593e-01	5.501867e+00
-2.914000e+02	4.903827e-01	5.492230e+00
-2.867000e+02	-6.100336e-01	5.072896e+00
-2.820000e+02	-6.108540e-01	5.071622e+00
-2.773000e+02	1.958101e-02	5.318868e+00
-2.726000e+02	1.913982e-02	5.317866e+00
-2.679000e+02	-6.103524e-01	5.073335e+00
-2.632000e+02	2.022128e-02	5.319872e+00
-2.585000e+02	-4.528416e-01	5.132810e+00
-2.538000e+02	6.481430e-01	5.553569e+00
-2.491000e+02	4.919768e-01	5.497869e+00
-2.444000e+02	1.759688e-01	5.378498e+00
-2.397000e+02	1.776793e-01	5.372143e+00
-2.350000e+02	-2.942325e-01	5.193129e+00
-2.303000e+02	1.939671e-02	5.315767e+00
-2.256000e+02	-7.671845e-01	5.009681e+00
-2.209000e+02	-4.507180e-01	5.135014e+00
-2.162000e+02	-7.677352e-01	5.010975e+00
-2.115000e+02	-4.528758e-01	5.131235e+00
-2.068000e+02	1.825738e-02	5.314240e+00
-2.021000e+02	-1.388891e-01	5.253705e+00
-1.974000e+02	-1.379292e-01	5.253643e+00
-1.927000e+02	1.877422e-02	5.315394e+00
-1.880000e+02	6.490626e-01	5.566511e+00
-1.833000e+02	-2.941741e-01	5.195220e+00
-1.786000e+02	-7.675179e-01	5.010853e+00
-1.739000e+02	9.667213e-01	5.688681e+00
-1.692000e+02	-2.944598e-01	5.196244e+00
-1.645000e+02	-2.955994e-01	5.194041e+00
-1.598000e+02	-4.530209e-01	5.133209e+00
-1.551000e+02	1.773166e-01	5.376170e+00
-1.504000e+02	-1.385818e-01	5.252579e+00
-1.457000e+02	2.010225e-02	5.317034e+00
-1.410000e+02	4.901481e-01	5.490187e+00
-1.363000e+02	4.899576e-01	5.491509e+00
-1.316000e+02	3.337267e-01	5.434761e+00
-1.269000e+02	1.759592e-01	5.372907e+00
-1.222000e+02	4.906868e-01	5.497065e+00
-1.175000e+02	3.337269e-01	5.437190e+00
-1.128000e+02	-2.956049e-01	5.194923e+00
