# $E$ (mev)	Int (arb. units)	Err. bars (arb. units)
-2.961000e+02	1.232638e+00	5.934312e+00
-2.914000e+02	4.490111e-01	5.630612e+00
-2.867000e+02	6.050468e-01	5.689036e+00
-2.820000e+02	4.512789e-01	5.624659e+00
-2.773000e+02	1.391249e+00	5.993673e+00
-2.726000e+02	6.056274e-01	5.688579e+00
-2.679000e+02	7.626216e-01	5.747860e+00
-2.632000e+02	1.075817e+00	5.868932e+00
-2.585000e+02	9.204664e-01	5.809511e+00
-2.538000e+02	2.907760e-01	5.568404e+00
-2.491000e+02	1.354906e-01	5.503234e+00
-2.444000e+02	-2.272085e-02	5.441686e+00
-2.397000e+02	-3.358879e-01	5.322239e+00
-2.350000e+02	-1.793241e-01	5.377190e+00
-2.303000e+02	-1.793054e-01	5.382918e+00
-2.256000e+02	-1.776170e-01	5.382020e+00
-2.209000e+02	1.373696e-01	5.504201e+00
-2.162000e+02	2.929672e-01	5.563840e+00
-2.115000e+02	6.070254e-01	5.687510e+00
-2.068000e+02	9.218104e-01	5.813135e+00
-2.021000e+02	7.640032e-01	5.751753e+00
-1.974000e+02	1.234046e+00	5.931965e+00
-1.927000e+02	-2.274084e-02	5.445049e+00
-1.880000e+02	4.481733e-01	5.629441e+00
-1.833000e+02	1.232971e+00	5.928227e+00
-1.786000e+02	1.862160e+00	6.177795e+00
-1.739000e+02	1.548725e+00	6.060827e+00
-1.692000e+02	1.548785e+00	6.061389e+00
-1.645000e+02	2.648434e+00	6.491634e+00
-1.598000e+02	1.863335e+00	6.187435e+00
-1.551000e+02	6.057656e-01	5.693110e+00
-1.504000e+02	4.492703e-01	5.629233e+00
-1.457000e+02	2.332516e+00	6.364827e+00
-1.410000e+02	7.607552e-01	5.748284e+00
-1.363000e+02	2.914059e-01	5.563596e+00
-1.316000e+02	2.918537e-01	5.566456e+00
-1.269000e+02	1.346568e-01	5.506069e+00
-1.222000e+02	-2.204349e-02	5.442221e+00
-1.175000e+02	9.200411e-01	5.809425e+00
-1.128000e+02	-3.359937e-01	5.320682e+00
-1.081000e+02	9.198167e-01	5.809780e+00
-1.034000e+02	2.916557e-01	5.567160e+00
-9.870000e+01	2.914977e-01	5.562640e+00
-9.400000e+01	-3.365225e-01	5.319409e+00
-8.930000e+01	6.057292e-01	5.692282e+00
-8.460000e+01	9.201383e-01	5.809799e+00
-7.990000e+01	1.233310e+00	5.902731e+00
-7.520000e+01	2.910179e-01	5.563866e+00
-7.050000e+01	7.617892e-01	5.753393e+00
-6.580000e+01	1.332751e-01	5.505219e+00
-6.110000e+01	2.911042e-01	5.566618e+00
-5.640000e+01	2.927951e-01	5.559648e+00
-5.170000e+01	1.075934e+00	5.874135e+00
-4.700000e+01	2.018995e+00	6.238728e+00
-4.230000e+01	2.958412e+00	6.612263e+00
-3.760000e+01	3.278437e+00	6.724834e+00
-3.290000e+01	4.061610e+00	6.967843e+00
-2.820000e+01	8.148267e+00	8.587371e+00
-2.350000e+01	1.631402e+01	1.163016e+01
-1.880000e+01	2.151096e+01	1.337904e+01
-1.410000e+01	3.077550e+01	1.665579e+01
-9.400000e+00	3.753612e+01	1.912362e+01
-4.700000e+00	4.915637e+01	2.253760e+01
0.000000e+00	4.805147e+01	2.230228e+01
4.700000e+00	5.419171e+01	2.400810e+01
9.400000e+00	5.308449e+01	2.360393e+01
1.410000e+01	4.303543e+01	2.051748e+01
1.880000e+01	4.429456e+01	2.089041e+01
2.350000e+01	4.161371e+01	2.031447e+01
2.820000e+01	3.564491e+01	1.821059e+01
3.290000e+01	2.621871e+01	1.514252e+01
3.760000e+01	2.653030e+01	1.530216e+01
4.230000e+01	1.867375e+01	1.241935e+01
4.700000e+01	1.380015e+01	1.066596e+01
5.170000e+01	1.239210e+01	1.012698e+01
5.640000e+01	8.619302e+00	8.744455e+00
6.110000e+01	1.145297e+01	9.749831e+00
6.580000e+01	6.577330e+00	8.010588e+00
7.050000e+01	8.307994e+00	8.584737e+00
7.520000e+01	5.161339e+00	7.389814e+00
7.990000e+01	7.045672e+00	8.200500e+00
8.460000e+01	4.535614e+00	7.218089e+00
8.930000e+01	4.063654e+00	7.031090e+00
9.400000e+01	4.851158e+00	7.304498e+00
9.870000e+01	3.907130e+00	6.932120e+00
1.034000e+02	2.021201e+00	6.240274e+00
1.081000e+02	1.547152e+00	6.053875e+00
1.128000e+02	2.175627e+00	6.294154e+00
1.175000e+02	4.690778e+00	7.276726e+00
1.222000e+02	2.490350e+00	6.422350e+00
1.269000e+02	1.706311e+00	6.119093e+00
1.316000e+02	1.708015e+00	6.112909e+00
1.363000e+02	2.336386e+00	6.356010e+00
1.410000e+02	1.547880e+00	6.056578e+00
1.457000e+02	1.861850e+00	6.179361e+00
1.504000e+02	1.861936e+00	6.172385e+00
1.551000e+02	2.337394e+00	6.358568e+00
1.598000e+02	7.657548e-01	5.746307e+00
1.645000e+02	1.549831e+00	6.055702e+00
1.692000e+02	2.332880e+00	6.358432e+00
1.739000e+02	2.017971e+00	6.240010e+00
1.786000e+02	7.612595e-01	5.751591e+00
1.833000e+02	2.963011e+00	6.604880e+00
1.880000e+02	3.431666e+00	6.793288e+00
1.927000e+02	2.961862e+00	6.606486e+00
1.974000e+02	2.176058e+00	6.230900e+00
2.021000e+02	9.203279e-01	5.807889e+00
2.068000e+02	7.649180e-01	5.746420e+00
2.115000e+02	9.200832e-01	5.808090e+00
2.162000e+02	1.344742e-01	5.501894e+00
2.209000e+02	1.706105e+00	6.109416e+00
2.256000e+02	2.648887e+00	6.474337e+00
