# $E$ (mev)	Int (arb. units)	Err. bars (arb. units)
-2.961000e+02	2.661992e-01	5.599277e+00
-2.914000e+02	4.264633e-01	5.661722e+00
-2.867000e+02	-3.666979e-01	5.358162e+00
-2.820000e+02	9.032364e-01	5.850080e+00
-2.773000e+02	5.857437e-01	5.727752e+00
-2.726000e+02	5.866664e-01	5.729317e+00
-2.679000e+02	-2.075391e-01	5.418827e+00
-2.632000e+02	7.454046e-01	5.794344e+00
-2.585000e+02	1.096221e-01	5.538793e+00
-2.538000e+02	-2.088493e-01	5.417321e+00
-2.491000e+02	2.675315e-01	5.599286e+00
-2.444000e+02	-3.666342e-01	5.354887e+00
-2.397000e+02	-4.984504e-02	5.475093e+00
-2.350000e+02	-2.087943e-01	5.416420e+00
-2.303000e+02	-5.031117e-02	5.479965e+00
-2.256000e+02	-3.684424e-01	5.352717e+00
-2.209000e+02	1.078384e-01	5.535681e+00
-2.162000e+02	-5.028084e-02	5.474471e+00
-2.115000e+02	4.262757e-01	5.663805e+00
-2.068000e+02	-3.671846e-01	5.357420e+00
-2.021000e+02	-2.096162e-01	5.413361e+00
-1.974000e+02	-6.843461e-01	5.235125e+00
-1.927000e+02	-5.261733e-01	5.294509e+00
-1.880000e+02	-3.671587e-01	5.354836e+00
-1.833000e+02	-5.006957e-02	5.481466e+00
-1.786000e+02	-6.850882e-01	5.234075e+00
-1.739000e+02	-5.116231e-02	5.478064e+00
-1.692000e+02	-2.085404e-01	5.419265e+00
-1.645000e+02	-5.019015e-02	5.478270e+00
-1.598000e+02	-2.086998e-01	5.417771e+00
-1.551000e+02	5.850413e-01	5.727469e+00
-1.504000e+02	-5.258358e-01	5.296351e+00
-1.457000e+02	-4.923263e-02	5.481144e+00
-1.410000e+02	-6.850108e-01	5.233379e+00
-1.363000e+02	-5.264805e-01	5.294685e+00
-1.316000e+02	-5.251745e-01	5.297411e+00
-1.269000e+02	5.839805e-01	5.720343e+00
-1.222000e+02	-5.009358e-02	5.477790e+00
-1.175000e+02	1.098034e-01	5.546802e+00
-1.128000e+02	-5.261971e-01	5.295124e+00
-1.081000e+02	2.667034e-01	5.593734e+00
-1.034000e+02	2.665013e-01	5.595557e+00
-9.870000e+01	-2.096020e-01	5.411284e+00
-9.400000e+01	-5.029426e-02	5.471351e+00
-8.930000e+01	-2.071467e-01	5.419681e+00
-8.460000e+01	2.681672e-01	5.600590e+00
-7.990000e+01	-5.005716e-02	5.478316e+00
-7.520000e+01	-5.040655e-02	5.477756e+00
-7.050000e+01	9.008663e-01	5.842944e+00
-6.580000e+01	-5.085311e-02	5.470661e+00
-6.110000e+01	7.431311e-01	5.783938e+00
-5.640000e+01	5.845692e-01	5.724835e+00
-5.170000e+01	5.835715e-01	5.719910e+00
-4.700000e+01	1.219065e+00	5.966051e+00
-4.230000e+01	2.804850e+00	6.573087e+00
-3.760000e+01	2.805943e+00	6.566995e+00
-3.290000e+01	5.978395e+00	7.754218e+00
-2.820000e+01	9.307065e+00	8.962506e+00
-2.350000e+01	1.359609e+01	1.053708e+01
-1.880000e+01	2.438604e+01	1.442693e+01
-1.410000e+01	3.533163e+01	1.801739e+01
-9.400000e+00	4.216925e+01	2.069003e+01
-4.700000e+00	5.136640e+01	2.302040e+01
0.000000e+00	5.565860e+01	2.477703e+01
4.700000e+00	5.534085e+01	2.454042e+01
9.400000e+00	5.485834e+01	2.445464e+01
1.410000e+01	6.009441e+01	2.595494e+01
1.880000e+01	4.852085e+01	2.225265e+01
2.350000e+01	4.359487e+01	2.093510e+01
2.820000e+01	3.819059e+01	1.889684e+01
3.290000e+01	3.740057e+01	1.865478e+01
3.760000e+01	2.788007e+01	1.549874e+01
4.230000e+01	2.200745e+01	1.362429e+01
4.700000e+01	1.946952e+01	1.265372e+01
5.170000e+01	1.423347e+01	1.085438e+01
5.640000e+01	1.121513e+01	9.732924e+00
6.110000e+01	9.470317e+00	9.068966e+00
6.580000e+01	1.026297e+01	9.317271e+00
7.050000e+01	8.833690e+00	8.744681e+00
7.520000e+01	6.457238e+00	7.905333e+00
7.990000e+01	5.345455e+00	7.549157e+00
8.460000e+01	4.074433e+00	7.062430e+00
8.930000e+01	6.613871e+00	7.997895e+00
9.400000e+01	4.709883e+00	7.270444e+00
9.870000e+01	3.439527e+00	6.764853e+00
1.034000e+02	6.295005e+00	7.837271e+00
1.081000e+02	2.806063e+00	6.567742e+00
1.128000e+02	3.754977e+00	6.940373e+00
1.175000e+02	1.060236e+00	5.905850e+00
1.222000e+02	7.435090e-01	5.782750e+00
1.269000e+02	2.173042e+00	6.336383e+00
1.316000e+02	2.329846e+00	6.394971e+00
1.363000e+02	2.332261e+00	6.396740e+00
1.410000e+02	2.644840e+00	6.513473e+00
1.457000e+02	2.488287e+00	6.456525e+00
1.504000e+02	1.694657e+00	6.145495e+00
1.551000e+02	2.965102e+00	6.640635e+00
1.598000e+02	1.377381e+00	6.027054e+00
1.645000e+02	1.061792e+00	5.909704e+00
1.692000e+02	1.378922e+00	6.027379e+00
1.739000e+02	2.013071e+00	6.277060e+00
1.786000e+02	9.015256e-01	5.845412e+00
1.833000e+02	1.535057e+00	6.086500e+00
1.880000e+02	2.680891e-01	5.603357e+00
1.927000e+02	1.379524e+00	6.032867e+00
1.974000e+02	-5.001763e-02	5.476052e+00
2.021000e+02	5.848049e-01	5.717655e+00
2.068000e+02	9.007216e-01	5.838246e+00
2.115000e+02	2.013285e+00	6.273742e+00
2.162000e+02	1.694678e+00	6.117878e+00
2.209000e+02	7.441321e-01	5.782979e+00
2.256000e+02	9.009034e-01	5.840349e+00
2.303000e+02	1.089729e-01	5.541046e+00
2.350000e+02	-5.256528e-01	5.294456e+00
2.397000e+02	1.073854e-01	5.533955e+00
2.444000e+02	5.839170e-01	5.723929e+00
2.491000e+02	4.268794e-01	5.659758e+00
2.538000e+02	-3.679196e-01	5.354739e+00
2.585000e+02	-3.679056e-01	5.355838e+00
2.632000e+02	2.675082e-01	5.594666e+00
2.679000e+02	2.677910e-01	5.602044e+00
2.726000e+02	-4.888210e-02	5.481258e+00
2.773000e+02	-5.272177e-01	5.293796e+00
2.820000e+02	1.096097e-01	5.542078e+00
2.867000e+02	-2.087918e-01	5.416398e+00
2.914000e+02	1.081810e-01	5.543773e+00
2.961000e+02	-2.085880e-01	5.419343e+00
3.008000e+02	2.669576e-01	5.596990e+00
3.055000e+02	-3.671671e-01	5.357419e+00
3.102000e+02	-3.672985e-01	5.356319e+00
3.149000e+02	4.272020e-01	5.668218e+00
3.196000e+02	-3.667732e-01	5.358040e+00
3.243000e+02	-3.672133e-01	5.357150e+00
3.290000e+02	5.837034e-01	5.691247e+00
3.337000e+02	-2.085361e-01	5.420453e+00
3.384000e+02	-8.436689e-01	5.173068e+00
