# $E$ (mev)	Int (arb. units)	Err. bars (arb. units)
-2.961000e+02	-2.103153e-02	5.446386e+00
-2.914000e+02	-1.796842e-01	5.388300e+00
-2.867000e+02	-4.927710e-01	5.264756e+00
-2.820000e+02	1.342079e-01	5.506563e+00
-2.773000e+02	2.925497e-01	5.572003e+00
-2.726000e+02	-1.786034e-01	5.385690e+00
-2.679000e+02	-4.933864e-01	5.264010e+00
-2.632000e+02	-2.279940e-02	5.448608e+00
-2.585000e+02	4.491517e-01	5.633349e+00
-2.538000e+02	-1.787110e-01	5.386386e+00
-2.491000e+02	1.357291e-01	5.506238e+00
-2.444000e+02	2.930797e-01	5.569588e+00
-2.397000e+02	-4.925722e-01	5.265875e+00
-2.350000e+02	-3.366029e-01	5.326197e+00
-2.303000e+02	-6.501605e-01	5.204003e+00
-2.256000e+02	-3.352702e-01	5.326873e+00
-2.209000e+02	-3.354666e-01	5.327757e+00
-2.162000e+02	-4.933713e-01	5.266599e+00
-2.115000e+02	-1.805089e-01	5.390007e+00
-2.068000e+02	4.475192e-01	5.634836e+00
-2.021000e+02	2.919419e-01	5.567653e+00
-1.974000e+02	-4.922283e-01	5.262104e+00
-1.927000e+02	-3.364073e-01	5.324609e+00
-1.880000e+02	1.342482e-01	5.512247e+00
-1.833000e+02	-3.361480e-01	5.323166e+00
-1.786000e+02	-4.925236e-01	5.263914e+00
-1.739000e+02	-3.351466e-01	5.326586e+00
-1.692000e+02	1.367346e-01	5.508250e+00
-1.645000e+02	5.488842e+00	7.576682e+00
-1.598000e+02	4.386059e+00	7.113708e+00
-1.551000e+02	6.067864e-01	5.661245e+00
-1.504000e+02	-4.931489e-01	5.266546e+00
-1.457000e+02	-4.929580e-01	5.265163e+00
-1.410000e+02	-2.112939e-02	5.445468e+00
-1.363000e+02	1.347166e-01	5.509342e+00
-1.316000e+02	-6.504426e-01	5.204917e+00
-1.269000e+02	-4.938678e-01	5.265063e+00
-1.222000e+02	7.641511e-01	5.752629e+00
-1.175000e+02	1.707769e+00	6.120268e+00
-1.128000e+02	2.911298e-01	5.571105e+00
-1.081000e+02	9.195168e-01	5.783322e+00
-1.034000e+02	1.389577e+00	6.002112e+00
-9.870000e+01	-1.798553e-01	5.389951e+00
-9.400000e+01	1.360751e-01	5.505653e+00
-8.930000e+01	-1.793813e-01	5.383351e+00
