# $E$ (mev)	Int (arb. units)	Err. bars (arb. units)
-2.115000e+02	7.526271e-01	5.532954e+00
-2.068000e+02	-8.265438e-01	5.447906e+00
-2.021000e+02	1.768115e+00	5.605466e+00
-1.974000e+02	1.799814e+00	5.654933e+00
-1.927000e+02	3.344208e+00	5.719623e+00
-1.880000e+02	5.808909e+00	5.845913e+00
-1.833000e+02	2.245561e+00	5.618363e+00
-1.786000e+02	-2.308961e+00	5.366628e+00
-1.739000e+02	-8.749508e-01	5.438783e+00
-1.692000e+02	-2.348027e+00	5.359461e+00
-1.645000e+02	-2.781307e+00	5.353862e+00
-1.598000e+02	-5.250456e+00	5.207590e+00
-1.551000e+02	-4.242866e+00	5.257334e+00
-1.504000e+02	-3.855649e+00	5.286220e+00
-1.457000e+02	-2.800921e+00	5.340478e+00
-1.410000e+02	-1.825001e+00	5.396933e+00
-1.363000e+02	-3.828414e+00	5.285116e+00
-1.316000e+02	-4.278487e+00	5.256189e+00
-1.269000e+02	-3.277721e+00	5.306925e+00
-1.222000e+02	-8.024113e-01	5.441516e+00
-1.175000e+02	2.179632e+00	5.590569e+00
-1.128000e+02	-2.765985e+00	5.358788e+00
-1.081000e+02	-1.679801e+00	5.391472e+00
-1.034000e+02	8.455073e-01	5.512845e+00
-9.870000e+01	2.991738e-01	5.474859e+00
-9.400000e+01	-2.208125e+00	5.354152e+00
-8.930000e+01	-3.196522e+00	5.304094e+00
-8.460000e+01	1.279217e+00	5.541529e+00
-7.990000e+01	2.743665e+00	5.608389e+00
-7.520000e+01	3.680518e+00	5.662467e+00
-7.050000e+01	4.150424e+00	5.682010e+00
-6.580000e+01	4.276899e+00	5.678696e+00
-6.110000e+01	5.750661e+00	5.767566e+00
-5.640000e+01	9.440272e+00	5.947217e+00
-5.170000e+01	9.208102e+00	5.929895e+00
-4.700000e+01	1.675278e+01	6.338315e+00
-4.230000e+01	1.428415e+01	6.194204e+00
-3.760000e+01	1.933009e+01	6.469260e+00
-3.290000e+01	2.891604e+01	6.914575e+00
-2.820000e+01	4.196527e+01	7.542389e+00
-2.350000e+01	4.811478e+01	7.849016e+00
-1.880000e+01	7.957415e+01	9.303188e+00
-1.410000e+01	1.094515e+02	1.071381e+01
-9.400000e+00	1.418011e+02	1.249781e+01
-4.700000e+00	1.701225e+02	1.358817e+01
0.000000e+00	2.125256e+02	1.561817e+01
4.700000e+00	2.400436e+02	1.663010e+01
9.400000e+00	2.597899e+02	1.757677e+01
1.410000e+01	2.341230e+02	1.631503e+01
1.880000e+01	2.430860e+02	1.680385e+01
2.350000e+01	2.397145e+02	1.684906e+01
2.820000e+01	2.346611e+02	1.636034e+01
3.290000e+01	1.743090e+02	1.384256e+01
3.760000e+01	1.500103e+02	1.271087e+01
4.230000e+01	1.347317e+02	1.192315e+01
4.700000e+01	1.138508e+02	1.088384e+01
5.170000e+01	9.907993e+01	1.032405e+01
5.640000e+01	5.530906e+01	8.230952e+00
6.110000e+01	6.308781e+01	8.575566e+00
6.580000e+01	4.205584e+01	7.612069e+00
7.050000e+01	3.644425e+01	7.326449e+00
7.520000e+01	3.177449e+01	7.045633e+00
7.990000e+01	2.039679e+01	6.442860e+00
8.460000e+01	1.727689e+01	6.359395e+00
